paper id,paper title,year,author number,author position,author name,author aff
2014-0495,Information Diffusion on Microblogs: Testing the Threshold Hypothesis of Interpersonal Effects,2014,1,1,Cheng-Jun Wang,City University of Hong Kong
2014-0496,"""Am I Being Entertained or Manipulated?"" Audience Interpretations of Persuasive Intent",2014,4,1,John Tchernev,Ohio State U
2014-0496,"""Am I Being Entertained or Manipulated?"" Audience Interpretations of Persuasive Intent",2014,4,2,Emily Moyer-Gusé,Ohio State U
2014-0496,"""Am I Being Entertained or Manipulated?"" Audience Interpretations of Persuasive Intent",2014,4,3,Christopher Brown,Minnesota State U
2014-0496,"""Am I Being Entertained or Manipulated?"" Audience Interpretations of Persuasive Intent",2014,4,4,Whitney Walther,University of Minnesota
2014-0497,Perceived Media Credibility and Psychological Reactance,2014,2,1,Hyunjung Kim,Sungkyunkwan University
2014-0497,Perceived Media Credibility and Psychological Reactance,2014,2,2,Eun Kyo Jung,Sungkyunkwan University
2014-0498,The Effectiveness of Self-Persuasion in Media Campaigns,2014,1,1,Stefan F. Bernritter,"Amsterdam School of Communication Research, University of Amsterdam"
2014-0499,The Effectiveness of Using Sexual Appeals in Persuasive Messages: Memory and Third-Person Perception,2014,1,1,Lelia Samson,Nanyang Technological University
2014-0500,Copyright Practices and Creative Self-Censorship in the Visual Arts Community,2014,1,1,Tijana Milosevic,American U
2014-0501,"""No Overly Suggestive Photos of Any Kind"": Content Management and the Policing of Self in Gay Digital Communities",2014,1,1,Yoel Roth,U of Pennsylvania
2014-0502,Informed Consent and Decision-Making Processes,2014,1,1,Anja Bechmann,Aarhus U
2014-0503,The Right to Erasure: Editing Our Virtual Selves,2014,1,1,Muge Fazlioglu,Indiana University
2014-0504,Balancing (Inter)Cultural Identities of Patrifocality and Liminality: Experiences of Indian Women in U.S. Engineering Programs,2014,2,1,Debalina Dutta,National U of Singapore
2014-0504,Balancing (Inter)Cultural Identities of Patrifocality and Liminality: Experiences of Indian Women in U.S. Engineering Programs,2014,2,2,Lorraine G. Kisselburgh,Purdue U
2014-0505,Re/Constructing “the Selfhood” Across the U.S. Academic Settings: A Critical Intercultural Dialogue of Two International Teaching Assistants,2014,2,1,Gloria Pindi Nziba,Southern Illinois U - Carbondale
2014-0505,Re/Constructing “the Selfhood” Across the U.S. Academic Settings: A Critical Intercultural Dialogue of Two International Teaching Assistants,2014,2,2,Bin Zhang,Southern Illinois University Carbondale
2014-0506,Straight is the Gate: An Ethnographic Study of the Centennial Park Polygamist Community,2014,1,1,Michael Ault,University of Oklahoma
2014-0507,"The Relationship Among Host Language Competency, Host National Involvement, Home National Involvement , Intercultural Communication Apprehension and Preferences for Intercultural Conflict Management Styles",2014,1,1,Deepa Oommen,Minnesota State U
2014-0508,"Instructor Immediacy, Instructor Rapport, and Student Learning: A Test of the Affective Learning Model",2014,2,1,Brandi N Frisby,U of Kentucky
2014-0508,"Instructor Immediacy, Instructor Rapport, and Student Learning: A Test of the Affective Learning Model",2014,2,2,Amy L. Housley Gaffney,U of Kentucky
2014-0509,Influence of Teachers’ Perception of Media on Students’ Learning Experiences of Media Literacy Education: Case Study of North Korean Refugees in South Korea,2014,1,1,Jiwon Yoon,Roosevelt University
2014-0510,Instructor Credibility as a Mediator of Instructors’ Compulsive Communication and Student Communication Satisfaction and Interest in the College Classroom,2014,2,1,Robert John Sidelinger,Oakland University
2014-0510,Instructor Credibility as a Mediator of Instructors’ Compulsive Communication and Student Communication Satisfaction and Interest in the College Classroom,2014,2,2,Derek Bolen,Angelo State U
2014-0511,Humor in the Classroom: An Examination of Students’ and Their Instructors’ Perspectives on Humor Use and Student Outcomes,2014,2,1,Zac W. Goldman,West Virginia U
2014-0511,Humor in the Classroom: An Examination of Students’ and Their Instructors’ Perspectives on Humor Use and Student Outcomes,2014,2,2,Melanie Booth-Butterfield,West Virginia U
2014-0512,Cultural Variation in the Effects of Background on Video-Mediated Communication,2014,2,1,Jin Liu,Cornell U
2014-0512,Cultural Variation in the Effects of Background on Video-Mediated Communication,2014,2,2,Susan R Fussell,Cornell U
2014-0513,Micro Blogger’s Brand Attitude Change and Forwarding Willingness Toward the Brand Crisis Messages: A Study of China,2014,3,1,Xi Chen,SJTU
2014-0513,Micro Blogger’s Brand Attitude Change and Forwarding Willingness Toward the Brand Crisis Messages: A Study of China,2014,3,2,Ke Xue,Shanghai Jiao Tong University
2014-0513,Micro Blogger’s Brand Attitude Change and Forwarding Willingness Toward the Brand Crisis Messages: A Study of China,2014,3,3,Zhenyuan Wang,Shanghai U
2014-0514,The Rapport Management of Sellers: An Exploratory Study in Examining the Seller-Buyer Relationship in Small and Medium-sized Enterprises of China,2014,1,1,Yang Cheng,The university of Missouri-Columbia
2014-0515,The Social Media Overture of the Pan-European Anti-ACTA Protest: An Empirical Examination of Coordination in Connective Action,2014,1,1,Dan Mercea,City University London
2014-0516,"They Heard it Through the Grapevine: Uncertainty, Emotion, Information Management, and Relational Consequences of Gossip",2014,1,1,Jenny Rosenberg,University of Mount Union
2014-0517,Our Food Versus My Food: Investigating If and How Shared Food Practices During Childhood Relate to Adult Prosocial Behavior Among Belgian and Taiwanese Students,2014,2,1,Charlotte Jacqueline De Backer,University of Antwerp
2014-0517,Our Food Versus My Food: Investigating If and How Shared Food Practices During Childhood Relate to Adult Prosocial Behavior Among Belgian and Taiwanese Students,2014,2,2,Koen Ponnet,U of Antwerp
2014-0518,Two Concepts of the Public Sphere,2014,1,1,Max Hanska Ahy,University of Gothenburg
2014-0519,"Public, Private, Popular: Music-Makers, Rights, and the Limits of Liberalism",2014,1,1,Matt Stahl,U of Western Ontario
2014-0520,Human Need as a Justification for Communication Rights,2014,1,1,Andrew Calabrese,U of Colorado
2014-0521,A Moral Compass for a Practical Discipline: Metaethics and the Metamodel,2014,1,1,Joanne C. Esch,University of Colorado
2014-0522,The Media Relations Network: A Social Network Study on Media Relations in a New Media Environment,2014,2,1,Juliana J.C. Raupp,Free U - Berlin
2014-0522,The Media Relations Network: A Social Network Study on Media Relations in a New Media Environment,2014,2,2,Christin Schink,Freie U - Berlin
2014-0523,Exploring Presidential Agenda Building and Policymaking: Examining Linkages Across Three Levels,2014,6,1,Spiro K. Kiousis,U of Florida
2014-0523,Exploring Presidential Agenda Building and Policymaking: Examining Linkages Across Three Levels,2014,6,2,Matthew Wade Ragas,DePaul U
2014-0523,Exploring Presidential Agenda Building and Policymaking: Examining Linkages Across Three Levels,2014,6,3,Ji Young Kim,Bradley University
2014-0523,Exploring Presidential Agenda Building and Policymaking: Examining Linkages Across Three Levels,2014,6,4,Tiffany Lynn Schweickart,U of Florida
2014-0523,Exploring Presidential Agenda Building and Policymaking: Examining Linkages Across Three Levels,2014,6,5,Jordan Neil,University of Florida
2014-0523,Exploring Presidential Agenda Building and Policymaking: Examining Linkages Across Three Levels,2014,6,6,Sarabdeep K Kochhar,U of Florida
2014-0524,"Exploring Crisis Type and Effects of Planning, Magnitude, and Citizen Satisfaction on Local Government Officials’ Evaluations of Crisis Management",2014,3,1,Elizabeth Johnson Avery,U of Tennessee
2014-0524,"Exploring Crisis Type and Effects of Planning, Magnitude, and Citizen Satisfaction on Local Government Officials’ Evaluations of Crisis Management",2014,3,2,Melissa Wooten Graham,U of Tennessee
2014-0524,"Exploring Crisis Type and Effects of Planning, Magnitude, and Citizen Satisfaction on Local Government Officials’ Evaluations of Crisis Management",2014,3,3,Sejin Park,U of Tennessee
2014-0525,Responsible Leadership: The Stakeholder and Relational Approach on the Government's Sustainability Development,2014,1,1,Chun-ju Flora Hung-Baesecke,Hong Kong Baptist U
2014-0526,The Keys to Success: Supplemental Measures of Player Expertise in Massively Multiplayer Online Games,2014,4,1,Kelly Bergstrom,York University
2014-0526,The Keys to Success: Supplemental Measures of Player Expertise in Massively Multiplayer Online Games,2014,4,2,Jennifer Jenson,York U
2014-0526,The Keys to Success: Supplemental Measures of Player Expertise in Massively Multiplayer Online Games,2014,4,3,Richard Hydomako,York U
2014-0526,The Keys to Success: Supplemental Measures of Player Expertise in Massively Multiplayer Online Games,2014,4,4,Suzanne Christine de Castell,U of Ontario Institute of Technology
2014-0527,Framing Gaming: The Effects of Media Frames on Perceptions of Game(r)s,2014,2,1,Anna Sophie Kuempel,University of Munich
2014-0527,Framing Gaming: The Effects of Media Frames on Perceptions of Game(r)s,2014,2,2,Alexander T. Haas,Ludwig-Maximilians-U Munich
2014-0528,Longitudinal Patterns of Problematic Computer Game Use Among Adolescents and Adults: A 2-Year Panel Study,2014,3,1,Michael Scharkow,U of Hohenheim
2014-0528,Longitudinal Patterns of Problematic Computer Game Use Among Adolescents and Adults: A 2-Year Panel Study,2014,3,2,Ruth Festl,University of Hohenheim
2014-0528,Longitudinal Patterns of Problematic Computer Game Use Among Adolescents and Adults: A 2-Year Panel Study,2014,3,3,Thorsten Quandt,University of Muenster
2014-0529,"Will Exergames Improve Fitness? An Empirical Study Among Older Adults Using Investigating Physiological, Preference, and Intention Measures",2014,4,1,Peng Huo,Nanyang Technological U
2014-0529,"Will Exergames Improve Fitness? An Empirical Study Among Older Adults Using Investigating Physiological, Preference, and Intention Measures",2014,4,2,Ma Cheng,Nanyang Technological U
2014-0529,"Will Exergames Improve Fitness? An Empirical Study Among Older Adults Using Investigating Physiological, Preference, and Intention Measures",2014,4,3,Linlin Wang,Nanyang Technological U
2014-0529,"Will Exergames Improve Fitness? An Empirical Study Among Older Adults Using Investigating Physiological, Preference, and Intention Measures",2014,4,4,Yin-Leng Theng,Nanyang Technological U
2014-0530,"Boys and Girls Taking Risks Online: A Gendered Perspective on Families, Societies, and Adolescents’ Risky Online Behavior",2014,2,1,Natascha Notten,Radboud University Nijmegen
2014-0530,"Boys and Girls Taking Risks Online: A Gendered Perspective on Families, Societies, and Adolescents’ Risky Online Behavior",2014,2,2,Peter Nikken,Netherlands Youth Institute/Erasmus U Rotterdam
2014-0531,It’s a Bird! It’s a Plane! It’s a Gender Stereotype!: Longitudinal Associations Between Viewing Superhero Programs in the Media and Gender Stereotyped Play in Preschool Children,2014,5,1,Sarah M. Coyne,Brigham Young U
2014-0531,It’s a Bird! It’s a Plane! It’s a Gender Stereotype!: Longitudinal Associations Between Viewing Superhero Programs in the Media and Gender Stereotyped Play in Preschool Children,2014,5,2,Jennifer Linder,Linfield College
2014-0531,It’s a Bird! It’s a Plane! It’s a Gender Stereotype!: Longitudinal Associations Between Viewing Superhero Programs in the Media and Gender Stereotyped Play in Preschool Children,2014,5,3,Eric E Rasmussen,Texas Tech University
2014-0531,It’s a Bird! It’s a Plane! It’s a Gender Stereotype!: Longitudinal Associations Between Viewing Superhero Programs in the Media and Gender Stereotyped Play in Preschool Children,2014,5,4,David A Nelson,Brigham Young U
2014-0531,It’s a Bird! It’s a Plane! It’s a Gender Stereotype!: Longitudinal Associations Between Viewing Superhero Programs in the Media and Gender Stereotyped Play in Preschool Children,2014,5,5,Kevin Collier,BYU
2014-0532,Negotiating Identity Through Media Use: Developmental Tasks and the Social Dimension of Using Audiovisual Media in Adolescence,2014,1,1,Mathias Weber,U Mainz
2014-0533,Princess Culture in Qatar: Exploring Princess Media Narratives in the Lives of Arab Female Youth,2014,1,1,Kirsten Pike,Northwestern University in Qatar
2014-0534,The Gendered Nature of News Consumption by Children and Youth,2014,2,1,Dafna Lemish,Southern Illinois U - Carbondale
2014-0534,The Gendered Nature of News Consumption by Children and Youth,2014,2,2,Rotem Pick-Alony,Open U of Israel
2014-0535,30 Years of Research on Communication and Perceptions of the Quality of Life,2014,3,1,Leo W. Jeffres,Cleveland State U
2014-0535,30 Years of Research on Communication and Perceptions of the Quality of Life,2014,3,2,Kimberly Neuendorf,Cleveland State U
2014-0535,30 Years of Research on Communication and Perceptions of the Quality of Life,2014,3,3,David J. Atkin,U of Connecticut
2014-0536,Participation Divide or Additive Benefits? The Implications of ICT Use for the Social and Psychological Well-Being of Older Adults,2014,2,1,Jennifer Ihm,Northwestern University
2014-0536,Participation Divide or Additive Benefits? The Implications of ICT Use for the Social and Psychological Well-Being of Older Adults,2014,2,2,Yuli Patrick Hsieh,"Media, Technology and Society Program, Northwestern University"
2014-0537,A Moveable Feast: Do Mobile Media Technologies Mobilize or Normalize Cultural Participation?,2014,1,1,Wenhong Chen,U of Texas - Austin
2014-0538,Linking Cultural Capital With Subjective Well-Being and Social Support: The Role of Communication Networks,2014,3,1,Seungyoon Lee,Purdue U
2014-0538,Linking Cultural Capital With Subjective Well-Being and Social Support: The Role of Communication Networks,2014,3,2,Jae Eun Chung,Howard University
2014-0538,Linking Cultural Capital With Subjective Well-Being and Social Support: The Role of Communication Networks,2014,3,3,Namkee Park,Yonsei U
2014-0539,Media Regulation for Happiness: The Case of Bhutan,2014,1,1,Peng Hwa Ang,Nanyang Technological U
2014-0540,Health Education About Alcohol for Low Educated Adolescents: The Influence of Textual Markers on Persuasion,2014,4,1,Simon Zebregs,University of Amsterdam
2014-0540,Health Education About Alcohol for Low Educated Adolescents: The Influence of Textual Markers on Persuasion,2014,4,2,Bas van den Putte,"U of Amsterdam, ASCoR"
2014-0540,Health Education About Alcohol for Low Educated Adolescents: The Influence of Textual Markers on Persuasion,2014,4,3,Peter Neijens,U of Amsterdam
2014-0540,Health Education About Alcohol for Low Educated Adolescents: The Influence of Textual Markers on Persuasion,2014,4,4,Anneke de Graaf,U of Amsterdam
2014-0541,Social Competence of Adolescents in Residential Substance Abuse Treatment,2014,3,1,Jenepher Lennox Terrion,U of Ottawa
2014-0541,Social Competence of Adolescents in Residential Substance Abuse Treatment,2014,3,2,Susan O'Rielly,Dave Smith Youth Treatment Centre
2014-0541,Social Competence of Adolescents in Residential Substance Abuse Treatment,2014,3,3,Meredith Rocchi,U of Ottawa
2014-0542,Tell Me a Story About Healthy Snacking and I Will Follow: Comparing the Effectiveness of Self-Generated Versus Message-Induced Implementation Intentions on Promoting Healthy Snacking Habit Among College Students,2014,1,1,Hyun Jung Oh,309 Communication Arts and Sciences
2014-0543,Adults’ Pornography Consumption and Attitudes Toward Adolescents’ Access to Birth Control: A National Panel Study,2014,2,1,Paul J Wright,Indiana University
2014-0543,Adults’ Pornography Consumption and Attitudes Toward Adolescents’ Access to Birth Control: A National Panel Study,2014,2,2,Soyoung Bae,Indiana U
2014-0544,"Does Vaping in E-Cigarette Advertisements Affect Tobacco Smoking Urge, Intentions, and Perceptions: Regular, Social, and Former Smokers?",2014,2,1,Erin K. Maloney,University of Pennsylvania
2014-0544,"Does Vaping in E-Cigarette Advertisements Affect Tobacco Smoking Urge, Intentions, and Perceptions: Regular, Social, and Former Smokers?",2014,2,2,Joseph N. Cappella,U of Pennsylvania
2014-0545,Motivational Processing of Antitobacco Messages: The Effects of Anger and Disgust,2014,3,1,Glenn M. Leshner,U of Missouri
2014-0545,Motivational Processing of Antitobacco Messages: The Effects of Anger and Disgust,2014,3,2,Russell Brent Clayton,University of Missouri-Columbia
2014-0545,Motivational Processing of Antitobacco Messages: The Effects of Anger and Disgust,2014,3,3,Manu Bhandari,University of Missouri
2014-0546,The Impact of Graphic Cigarette Pack Warnings: A Meta-Analysis of Experimental Studies,2014,6,1,Seth M. Noar,U of North Carolina
2014-0546,The Impact of Graphic Cigarette Pack Warnings: A Meta-Analysis of Experimental Studies,2014,6,2,Marissa G Hall,U of North Carolina
2014-0546,The Impact of Graphic Cigarette Pack Warnings: A Meta-Analysis of Experimental Studies,2014,6,3,Diane B. Francis,UNC Chapel Hill
2014-0546,The Impact of Graphic Cigarette Pack Warnings: A Meta-Analysis of Experimental Studies,2014,6,4,Kurt Ribisl,U of North Carolina
2014-0546,The Impact of Graphic Cigarette Pack Warnings: A Meta-Analysis of Experimental Studies,2014,6,5,Jessica Pepper,U of North Carolina
2014-0546,The Impact of Graphic Cigarette Pack Warnings: A Meta-Analysis of Experimental Studies,2014,6,6,Noel Brewer,U of North Carolina
2014-0547,Utilizing Need for Affect and Need for Cognition From a Dual-Processing Perspective: Theoretical Framework to Measure Acceptability of E-Cigarette Smoking Based on Personality Attributes,2014,1,1,Se-Jin Kim,Colorado State University
2014-0548,Climate Change in Great Lakes Region Newspapers: A Study of the Use of Expert Sources,2014,4,1,Bruno Takahashi,Michigan State University
2014-0548,Climate Change in Great Lakes Region Newspapers: A Study of the Use of Expert Sources,2014,4,2,Kanni Huang,Michigan State U
2014-0548,Climate Change in Great Lakes Region Newspapers: A Study of the Use of Expert Sources,2014,4,3,Fred Fico,Michigan State U
2014-0548,Climate Change in Great Lakes Region Newspapers: A Study of the Use of Expert Sources,2014,4,4,David Poulson,Michigan State U
2014-0549,Climate Change Image Frames in U.S. Print News Stories,2014,6,1,Stacy Rebich-Hespanha,U of California - Santa Barbara
2014-0549,Climate Change Image Frames in U.S. Print News Stories,2014,6,2,Ronald E. Rice,U of California - Santa Barbara
2014-0549,Climate Change Image Frames in U.S. Print News Stories,2014,6,3,Daniel Montello,U of California - Santa Barbara
2014-0549,Climate Change Image Frames in U.S. Print News Stories,2014,6,4,Sean Retzloff,U of California - Santa Barbara
2014-0549,Climate Change Image Frames in U.S. Print News Stories,2014,6,5,Sandrine Tien,U of California - Santa Barbara
2014-0549,Climate Change Image Frames in U.S. Print News Stories,2014,6,6,Joao Hespanha,U of California - Santa Barbara
2014-0550,"Sea Ice Minima and the News Coverage of Arctic Climate Change: Views From the USA, UK, and Sweden",2014,1,1,Miyase Christensen,Stockholm University; Royal Institute of Technology(KTH)
2014-0551,Media Coverage of Climate Change in Spanish-Speaking Online Media: A Content Analysis During UN Climate Change Conferences in Cancun (2010) and Durban (2011),2014,3,1,Carlos Arcila Calderon,Universidad del Rosario
2014-0551,Media Coverage of Climate Change in Spanish-Speaking Online Media: A Content Analysis During UN Climate Change Conferences in Cancun (2010) and Durban (2011),2014,3,2,María Teresa Mercado,U San Pablo CEU Valencia
2014-0551,Media Coverage of Climate Change in Spanish-Speaking Online Media: A Content Analysis During UN Climate Change Conferences in Cancun (2010) and Durban (2011),2014,3,3,José Luis Piñuel-Raigada,U Complutense de Madrid
2014-0552,Collective Sensemaking Across Professional Boundaries: The Communicative Accomplishment of the Interprofessional Patient Case Review,2014,1,1,Stephanie Fox,Simon Fraser U
2014-0553,I’ll Upload if You Upload: Social Exchange in Communal Transactive Memory Systems,2014,2,1,Courtney Schultz Pade,U of Southern California
2014-0553,I’ll Upload if You Upload: Social Exchange in Communal Transactive Memory Systems,2014,2,2,Janet Fulk,U of Southern California
2014-0554,The Sequential Structural Signatures of Success in Multiteam Systems,2014,4,1,Aaron Mitchell Schecter,Northwestern University
2014-0554,The Sequential Structural Signatures of Success in Multiteam Systems,2014,4,2,Leslie Ann DeChurch,Georgia Institute of Technology
2014-0554,The Sequential Structural Signatures of Success in Multiteam Systems,2014,4,3,Roger T. A. J. Leenders,Tilburg U
2014-0554,The Sequential Structural Signatures of Success in Multiteam Systems,2014,4,4,Noshir S. Contractor,Northwestern U
2014-0555,Re-Operationalizing History Groups in Brainstorming: Validating Osborn’s Claims,2014,3,1,Kenneth J. Levine,U of Tennessee
2014-0555,Re-Operationalizing History Groups in Brainstorming: Validating Osborn’s Claims,2014,3,2,Kyle B. Heuett,U of Tennessee
2014-0555,Re-Operationalizing History Groups in Brainstorming: Validating Osborn’s Claims,2014,3,3,Katie M. Reno,U of Tennessee
2014-0556,"Korean High School Girls' Bowling Online: Smartphones, Mobile Messengers, and Mobile Social Games",2014,1,1,Hogeun Seo,U of Texas
2014-0557,There’s (a Lot of) Apps for That! An Exploratory Perspective on Media Choice Processes for Smartphone Apps,2014,3,1,Leyla Dogruel,FU - Berlin
2014-0557,There’s (a Lot of) Apps for That! An Exploratory Perspective on Media Choice Processes for Smartphone Apps,2014,3,2,Sven Joeckel,U of Erfurt
2014-0557,There’s (a Lot of) Apps for That! An Exploratory Perspective on Media Choice Processes for Smartphone Apps,2014,3,3,Nicholas David Bowman,West Virginia U
2014-0558,A Comparative Analysis of Convergent Media: Audio Versus Video on Mobile,2014,2,1,Brett Oppegaard,Washington State U- Vancouver
2014-0558,A Comparative Analysis of Convergent Media: Audio Versus Video on Mobile,2014,2,2,Michael Rabby,Washington State University
2014-0559,Mobile Phone Use to Manage Negative and Positive Emotion,2014,2,1,Cynthia A. Hoffner,Georgia State U
2014-0559,Mobile Phone Use to Manage Negative and Positive Emotion,2014,2,2,Sangmi Lee,Georgia State U
2014-0560,"Detecting Deception in Text Messaging: The Role of Context, Relationships, the Lie, and the Liar",2014,5,1,Lindsay Reynolds,Cornell U
2014-0560,"Detecting Deception in Text Messaging: The Role of Context, Relationships, the Lie, and the Liar",2014,5,2,Jeff Hancock,Cornell University
2014-0560,"Detecting Deception in Text Messaging: The Role of Context, Relationships, the Lie, and the Liar",2014,5,3,Megan French,Cornell University
2014-0560,"Detecting Deception in Text Messaging: The Role of Context, Relationships, the Lie, and the Liar",2014,5,4,Madeline E Smith,Northwestern University
2014-0560,"Detecting Deception in Text Messaging: The Role of Context, Relationships, the Lie, and the Liar",2014,5,5,Jeremy Birnholtz,Northwestern University
2014-0561,"Frailty, Thy Name is Online Privacy Opinion? Experimental Approach to Solve Privacy Paradox",2014,2,1,Young Min Baek,Yonsei U
2014-0561,"Frailty, Thy Name is Online Privacy Opinion? Experimental Approach to Solve Privacy Paradox",2014,2,2,Sunmin Lee,Yonsei U
2014-0562,Is the Privacy Paradox a Relict of the Past? An In-Depth Analysis of Privacy Attitudes and Privacy Behaviors,2014,1,1,Tobias Dienlin,University of Hohenheim
2014-0563,Risky Behaviors: How Online Experiences Influence Privacy Behaviors,2014,2,1,Sabine Trepte,U of Hohenheim
2014-0563,Risky Behaviors: How Online Experiences Influence Privacy Behaviors,2014,2,2,Tobias Dienlin,University of Hohenheim
2014-0564,"""I Agree to the Terms and Conditions"": (How) Do Users Read Privacy Policies Online?",2014,1,1,Nili Steinfeld,Hebrew University
2014-0565,Chatting Politics: How Appearances in Feel-Good Talk Show Affect Trust in Politicians,2014,2,1,Mark Boukes,University of Amsterdam
2014-0565,Chatting Politics: How Appearances in Feel-Good Talk Show Affect Trust in Politicians,2014,2,2,Saskia C. Mulder,U of Amsterdam
2014-0566,Entertainment and Politics Revisited: How Nonescapist Forms of Entertainment Can Stimulate Political Interest and Information Seeking,2014,2,1,Anne Bartsch,LMU Munich
2014-0566,Entertainment and Politics Revisited: How Nonescapist Forms of Entertainment Can Stimulate Political Interest and Information Seeking,2014,2,2,Frank M. Schneider,U of Mannheim
2014-0567,Politicians’ Perceptions of Biased News Media: A Hostile Media Phenomenon Approach,2014,3,1,Jorg Matthes,U of Vienna
2014-0567,Politicians’ Perceptions of Biased News Media: A Hostile Media Phenomenon Approach,2014,3,2,Peter Maurer,U of Vienna
2014-0567,Politicians’ Perceptions of Biased News Media: A Hostile Media Phenomenon Approach,2014,3,3,Florian Arendt,U of Vienna
2014-0568,"What It Means To Be Earnest: How Perceived Helping, Goodwill, and Responsiveness Explain Audience Perceptions of Media Sources",2014,2,1,Andrea Marie Quenette,University of Kansas
2014-0568,"What It Means To Be Earnest: How Perceived Helping, Goodwill, and Responsiveness Explain Audience Perceptions of Media Sources",2014,2,2,Jason Peifer,Ohio State U
2014-0569,Cultural Dialectics in International Teamwork Dymanics,2014,1,1,Steven Levitt,University of Texas at San Antonio
2014-0570,Examining Foreign Language Communication Apprehension: Testing Models in Geographically and Linguistically Diverse Populations,2014,2,1,Lisa M Guntzviller,Utah State University
2014-0570,Examining Foreign Language Communication Apprehension: Testing Models in Geographically and Linguistically Diverse Populations,2014,2,2,Robert N Yale,U of Dallas
2014-0571,Relational Boundary and Projected Experiences of Guilt and Shame in Two Cultures,2014,2,1,Jie Zhuang,Michigan State U
2014-0571,Relational Boundary and Projected Experiences of Guilt and Shame in Two Cultures,2014,2,2,Mary Jiang Bresnahan,Michigan State U
2014-0572,What is Stopping Them From Racial Mixing?,2014,1,1,sohyun choi,University of Texas at Austin
2014-0573,Visual Exemplification and Skin Cancer: The Effects of Message Presentation and Perceptions on Message Effectiveness,2014,1,1,Andy J King,Texas Tech University
2014-0574,Visual Scandalization: Effects of Visual News Frames on Recipients’ Judgements About Scandalized Individuals,2014,2,1,Christian von Sikorski,German Sport U Cologne
2014-0574,Visual Scandalization: Effects of Visual News Frames on Recipients’ Judgements About Scandalized Individuals,2014,2,2,Mark Ludwig,German Sport U Cologne
2014-0575,Hot Brands Are Cool: The Temperature Scale as a Branding Tool in the Digital Age,2014,1,1,Patricia Dias,Catholic U of Portugal
2014-0576,"Graphic News Images and Audience Reactions: Empathy, Distress, and Prosocial Behavior",2014,1,1,Jennifer Midberry,Temple U
2014-0577,Terrorism as Spectacle: It’s All for the Audience,2014,1,1,Jonathan Matusitz,University of Central Florida
2014-0578,Activism Research 1993-2012,2014,1,1,Julio J. Bermejo,University of Maryland
2014-0579,Writing’s On the Wall: Public Response to Corporate Facebook Ability and Responsibility Posts,2014,2,1,Julia Daisy Fraustino,University of Maryland
2014-0579,Writing’s On the Wall: Public Response to Corporate Facebook Ability and Responsibility Posts,2014,2,2,Colleen Connolly-Ahern,Pennsylvania State U
2014-0580,Organizing or Disorganizing Public Relations Departments: Tensions and Resistance in the Identity Work of Public Relations Professionals,2014,2,1,Christina Grandien,Mid Sweden U
2014-0580,Organizing or Disorganizing Public Relations Departments: Tensions and Resistance in the Identity Work of Public Relations Professionals,2014,2,2,Catrin E. Johansson,Mid Sweden U
2014-0581,The Status of Online Crisis Communication Research in 1999-2013: A Review and Critique,2014,1,1,Yang Cheng,The university of Missouri-Columbia
2014-0582,"Public Relations, Social Capital, and the ""Good Life"" of Organizations: A Case Study of the Chinese Social Capital of Guanxi in Government Affairs Practice",2014,2,1,Zhengye Hou,University of Queensland
2014-0582,"Public Relations, Social Capital, and the ""Good Life"" of Organizations: A Case Study of the Chinese Social Capital of Guanxi in Government Affairs Practice",2014,2,2,Yunxia Zhu,U of Queensland
2014-0583,A Massively Moral Game? Mass Effect as a Case Study to Understand the Influence of Players’ Moral Intuitions on Adherence to Hero or Antihero Play Styles,2014,2,1,Andy Boyan,Albion College
2014-0583,A Massively Moral Game? Mass Effect as a Case Study to Understand the Influence of Players’ Moral Intuitions on Adherence to Hero or Antihero Play Styles,2014,2,2,Matthew N Grizzard,University at Buffalo - SUNY
2014-0584,Avatars Are (Sometimes) People Too: Linguistic Indicators of Parasocial and Social Ties in Player-Avatar Relationships,2014,1,1,Jaime Banks,University of Toronto
2014-0585,The Perception of the Effects of Military-Themed Video Games,2014,1,1,Greg Russell Blackburn,U of Massachusetts
2014-0586,The Influence of Physical Activity Habits on Observed Video Game Travel Mode Decisions,2014,3,1,Ryan Lance Lange,Alvernia University
2014-0586,The Influence of Physical Activity Habits on Observed Video Game Travel Mode Decisions,2014,3,2,Jaime Banks,University of Toronto
2014-0586,The Influence of Physical Activity Habits on Observed Video Game Travel Mode Decisions,2014,3,3,Amanda Lange,Independent Game Developer
2014-0587,“I Play So I Am?” A Gender Study Into Stereotype Perception and Genre Choice of Digital Game Players,2014,2,1,Lotte Vermeulen,iMinds-MICT-Ghent University
2014-0587,“I Play So I Am?” A Gender Study Into Stereotype Perception and Genre Choice of Digital Game Players,2014,2,2,Jan Van Looy,U Gent
2014-0588,A Typology of Profile Pictures: How Do Young Adults Acquire Profile Images on Facebook?,2014,1,1,Mastewal Adane Mellese,Jacobs University Bremen
2014-0589,'She Needs More': The Villainization of Infertile Women in Horror Films,2014,1,1,Brooke Edge,U of Colorado - Boulder
2014-0590,"The Impact of Comics on Knowledge, Attitude, and Behavioral Intentions Related to Wind Energy",2014,2,1,Lulu Rodriguez,University of Illinois at Urbana-Champaign
2014-0590,"The Impact of Comics on Knowledge, Attitude, and Behavioral Intentions Related to Wind Energy",2014,2,2,Xiao Lin,Iowa State U
