Paper ID,Paper Title,Number of Authors,Author Position,Author Name,Author Affiliation
2004-0141,Broadcasting Femininity: The All-Girl Radio' of WHER-AM,1,1,Melissa D. Meade,U of Washington
2004-0142,Building a Winning Public Relations Education Program:,1,1,Jian Wang,Purdue university
2004-0143,Building Trust: Examining Direct and Interactive Influences of Social Integration and Local TV News Viewing,4,1,Ann E Williams,University of Michigan
2004-0143,Building Trust: Examining Direct and Interactive Influences of Social Integration and Local TV News Viewing,4,2,Nojin Kwak,U of Michigan
2004-0143,Building Trust: Examining Direct and Interactive Influences of Social Integration and Local TV News Viewing,4,3,Dhavan V Shah,University of Wisconsin - Madison
2004-0143,Building Trust: Examining Direct and Interactive Influences of Social Integration and Local TV News Viewing,4,4,"William P. Eveland, Jr.",Ohio State U
2004-0144,Bungee Across Cultural Divides: Sensation Seeking and Engagment in Intercultural Communication,3,1,Edward Downs,Michigan State University
2004-0144,Bungee Across Cultural Divides: Sensation Seeking and Engagment in Intercultural Communication,3,2,Rachel A. Smith,"California State University, Long Beach"
2004-0144,Bungee Across Cultural Divides: Sensation Seeking and Engagment in Intercultural Communication,3,3,Renee Belz Elizabeth Strom,Michigan State University
2004-0145,"Bush, the Media and the Invasion of Iraq",1,1,Louise F. Montgomery,U of Arkansas
2004-0146,Buxom Girls and Boys in Baseball Hats: Adolescent Avatars in Graphical Chat Spaces,1,1,Lois Ann Scheidt,Indiana University
2004-0147,Can a Robot be Perceived as a Developing Creature?,3,1,Kwan Min Lee,University of Southern California
2004-0147,Can a Robot be Perceived as a Developing Creature?,3,2,Namkee Park,University of Southern California
2004-0147,Can a Robot be Perceived as a Developing Creature?,3,3,Hayeun Song,University of Southern California
2004-0148,Can a Television Series Change Attitudes about Death?: College Students and Six Feet Under,3,1,Edward Schiappa,University of Minnesota
2004-0148,Can a Television Series Change Attitudes about Death?: College Students and Six Feet Under,3,2,Peter B. Gregg,University of Minnesota
2004-0148,Can a Television Series Change Attitudes about Death?: College Students and Six Feet Under,3,3,Dean E. Hewes,U of Minnesota
2004-0149,Candidate Web sites and candidate press releases: Agenda setting in the 2002 Texas gubernatorial election,1,1,Sharon Melissa Meraz,UT Austin
2004-0150,"Can robots have personality?An empirical study of personality manifestation, social responses, and social presence in human-robot interaction",4,1,Chang Yan,University of Southern California
2004-0150,"Can robots have personality?An empirical study of personality manifestation, social responses, and social presence in human-robot interaction",4,2,Wei Peng,University of Southern California
2004-0150,"Can robots have personality?An empirical study of personality manifestation, social responses, and social presence in human-robot interaction",4,3,Kwan Min Lee,University of Southern California
2004-0150,"Can robots have personality?An empirical study of personality manifestation, social responses, and social presence in human-robot interaction",4,4,Seung-A Jin,Annenberg School for Communication at the University of Southern California
2004-0151,Can U.S. Entertainment TV Programs InfluenceThe Culture Of Young Adults Overseas?,1,1,Michel G. Elasmar,Boston University
2004-0152,Cave Art and the Origins of Visual Communication,1,1,Lawrence James Mullen,U of Nevada
2004-0153,Challenges for the future of educational media,1,1,Shalom M Fisch,MediaKidz Research & Consulting
2004-0154,"Charismatic Skill, Media Legitimacy and Electoral Success",1,1,Tamir Sheafer,Hebrew U
2004-0155,Children's and Parents' Emotional Reactions to Kidnapping Stories in the News,3,1,Barbara J. Wilson,U of Illinois
2004-0155,Children's and Parents' Emotional Reactions to Kidnapping Stories in the News,3,2,Nicole Martins,"University of Illinois, Urbana-Champaign"
2004-0155,Children's and Parents' Emotional Reactions to Kidnapping Stories in the News,3,3,Amy Lee Marske,University of Illinois at Urbana-Champaign
2004-0156,"Chinese, To Go",1,1,Mary E. Wilson,La Sierra U
2004-0157,Citizen Kane as Genealogy,1,1,Bradford Owen,"Annenberg School for Communication, University of Southern California"
2004-0158,Civic Education Messages: Do High School Texts Promote Collective Political Participation?,3,1,J. Cherie Strachan,U at Albany
2004-0158,Civic Education Messages: Do High School Texts Promote Collective Political Participation?,3,2,Anne Hildreth,
2004-0158,Civic Education Messages: Do High School Texts Promote Collective Political Participation?,3,3,Leah Murray,U at Albany
2004-0159,Click on Democracy: Will the Internet Bring Democracy to China?,1,1,Ting Maggie Zhang,Syracuse University
2004-0160,Co-Constructing Extensive Accounts: Japanese Speakers Practice With English Speakers,1,1,Mariko Kotani,Aoyama Gakuin U
2004-0161,CODE PINK Alert: The World Wide Web at Work in the Public Sphere,1,1,Maria A. Simone,Temple University
2004-0162,College Students' Information Seeking and Perceived Source Credibility During the Crisis of SARS in Taiwan,1,1,Hung-yi Lu,University of Kentucky
2004-0163,Communicating/Collaborating: A Longitudinal Network Analysis,2,1,Kasey L. Walker,Temple University
2004-0163,Communicating/Collaborating: A Longitudinal Network Analysis,2,2,Cynthia Stohl,"U of California, Santa Barbara"
2004-0164,Communicating in the Public Interest: Peer Mediation as a Cultural Shift toward Communication in our Colleges and Universities,4,1,Christina M. Sabee,San Jose State University
2004-0164,Communicating in the Public Interest: Peer Mediation as a Cultural Shift toward Communication in our Colleges and Universities,4,2,Andrew Canty,San Jose State University
2004-0164,Communicating in the Public Interest: Peer Mediation as a Cultural Shift toward Communication in our Colleges and Universities,4,3,Valerie Salgado,San Jose State University
2004-0164,Communicating in the Public Interest: Peer Mediation as a Cultural Shift toward Communication in our Colleges and Universities,4,4,Marco Secchi,San Jose State University
2004-0165,Communicating Knowledge: Articulating Divides in Distributed Knowledge Practice,1,1,Caroline Haythornthwaite,"U of Illinois, Urbana Champaign"
2004-0166,Communicating ongoing social problems: A case study of human trafficking,1,1,Marice McCoy Roth,University of Pennsylvania
2004-0167,"Communicating Organizational Change: the role of information, communication climate, and uncertainty on readiness for change, results from three cases",1,1,Wim J. L. Elving,U of Amsterdam
2004-0168,Communication and Broken Windows: Graffiti Debates,1,1,Irina Gendelman,University of Washington
2004-0169,Communication and political conflict. The effect of deliberation on attitudes towardws others,2,1,Katrin Voltmer,U of Leeds
2004-0169,Communication and political conflict. The effect of deliberation on attitudes towardws others,2,2,Mansur Lalljee,University of Oxford
2004-0170,Communication and Revolution: The role of Radio Venceremos in El Salvador (1981-1992),1,1,Jose L Benitez,Ohio University
2004-0171,Communication Between Physicians and Patients: Expanding Expectations and Predicting Patterns,1,1,Ashley P. Duggan,Boston College
2004-0172,Communication experts attitudes towards external communication with a social dimension,1,1,Aagje Geerardyn,K.U. Leuven
2004-0173,Communication for Development: Native American Tribal Perspectives,2,1,Teresa A Lamsam,University of Nebraska at Omaha
2004-0173,Communication for Development: Native American Tribal Perspectives,2,2,Keith P. Sanders,"U of Nebraska, Omaha"
2004-0174,Communication in group negotiations: The influence of shared cognition and shared social identities,4,1,Roderick I. Swaab,U of Amsterdam
2004-0174,Communication in group negotiations: The influence of shared cognition and shared social identities,4,2,Tom Postmes,University of Exeter
2004-0174,Communication in group negotiations: The influence of shared cognition and shared social identities,4,3,Ilja Van Beest,Leiden University
2004-0174,Communication in group negotiations: The influence of shared cognition and shared social identities,4,4,Russell Spears,Cardiff University
2004-0175,Communication in the Public Interest,2,1,Betty Houchin Winfield,U of Missouri
2004-0175,Communication in the Public Interest,2,2,Brenda Edgerton Webster,University of Missouri
2004-0176,Communication planning for NASA's Office of Planetary Protection: Participatory Strategy and Audience Research,1,1,Linda Billings,Indiana U
2004-0177,Communication Research about the Internet:East and West trend comparison,1,1,Siwaporn Srisamai,Chulalongkorn University
2004-0178,Communication Research in the Public Interest,1,1,Brenda Edgerton Webster,University of Missouri
2004-0179,Communication Theory: Creative Strategies for Project Based Learning,2,1,Erika Monique Grodzki,Lynn University
2004-0179,Communication Theory: Creative Strategies for Project Based Learning,2,2,C. C. Bender,Lynn U
2004-0180,Communicative and Contextual Dimensions of Supervisor/Subordinate Negotiation Episodes,1,1,Eric Meiners,University of Kentucky
2004-0181,Communities Against Runway Expanson: A case study in contesting dominant news frames,1,1,Regina M. Marchi,"University of California, San Diego"
2004-0182,Community and Personal Mediated Communication,5,1,James E. Katz,Rutgers University
2004-0182,Community and Personal Mediated Communication,5,2,Ronald E. Rice,"U of California, Santa Barbara"
2004-0182,Community and Personal Mediated Communication,5,3,Sophia L Acord,Rutgers University
2004-0182,Community and Personal Mediated Communication,5,4,Kiku Dasgupta,Rutgers University
2004-0182,Community and Personal Mediated Communication,5,5,Kalpana David,Rutgers University
2004-0183,Comparing Cultures with Metaphors in American and German Ads,1,1,Pamela Kay Morris,Syracuse University
2004-0184,Comparing self report to latency to respond on political attitude questions with socially desirable outcomes on an Internet-based survey,1,1,John E. Newhagen,U of Maryland
2004-0185,"Compensation Systems, Organizational Culture, and Organization Attraction",2,1,Ling Li,Northwestern University
2004-0185,"Compensation Systems, Organizational Culture, and Organization Attraction",2,2,Michael E. Roloff,Northwestern U
2004-0186,Complexities in IT Diffusion Theory: The Case of Macromedia's Shockwave and Flash Players,1,1,Leonard W Davolio,UCLA
2004-0187,Concept Keys: A Pragmatic Approach to Skill Acquisition and Behavioral Competence,3,1,Graham D. Bodie,GodwinGroup
2004-0187,Concept Keys: A Pragmatic Approach to Skill Acquisition and Behavioral Competence,3,2,Will G Powers,Texas Christian University
2004-0187,Concept Keys: A Pragmatic Approach to Skill Acquisition and Behavioral Competence,3,3,Margaret Fitch-Hauser,Auburn University
2004-0188,Conceptualizing Altruism on American Television: The Development of a Content Coding Scheme,8,1,Sandi Smith,Michigan State U
2004-0188,Conceptualizing Altruism on American Television: The Development of a Content Coding Scheme,8,2,Stacy Smith,University of Southern California
2004-0188,Conceptualizing Altruism on American Television: The Development of a Content Coding Scheme,8,3,Edward Downs,Michigan State University
2004-0188,Conceptualizing Altruism on American Television: The Development of a Content Coding Scheme,8,4,Katherine M Pieper,University of Southern California
2004-0188,Conceptualizing Altruism on American Television: The Development of a Content Coding Scheme,8,5,Jina Yoo,Michigan State University
2004-0188,Conceptualizing Altruism on American Television: The Development of a Content Coding Scheme,8,6,Becka Bowden,Michigan State University
2004-0188,Conceptualizing Altruism on American Television: The Development of a Content Coding Scheme,8,7,Amber Ferris,Michigan State University
2004-0188,Conceptualizing Altruism on American Television: The Development of a Content Coding Scheme,8,8,Matthew C Butler,Michigan State University
2004-0189,Condemning French Jurisdiction Over Yahoo! But Extending U.S. Jurisdiction Over iCrave TV?: The Effects Test of International Jurisdiction over the Internet,1,1,Minjeong Kim,UNC-CH
2004-0190,Configuration of Chinas Telecommunications Regulatory Reform Influenced by the Accession to the WTO,2,1,Feng Wu,"College of Communications, Pennsylvania State University"
2004-0190,Configuration of Chinas Telecommunications Regulatory Reform Influenced by the Accession to the WTO,2,2,chun liu,Institute for Information Policy
2004-0191,Conflict as a Driving Force of a European Public Sphere,1,1,Barbara Berkel,University of Hohenheim
2004-0192,Conglomerate Rock: The Music Industry's Quest to Divide Music and Conquer Wallets in the Online World,1,1,David Joseph Park,"Xavier University, LA"
2004-0193,"Connections between Internet Use and Political Efficacy, Knowledge, and Participation",2,1,Kate Kenski,"U of Pennsylvania, Annenberg School"
2004-0193,"Connections between Internet Use and Political Efficacy, Knowledge, and Participation",2,2,Talia Jomini,University of Pennsylvania - Annenberg School for Communication
2004-0194,Console video games and global corporations: Creating a hybrid culture,1,1,Mia Consalvo,Ohio U
2004-0195,Constructing a Nation Online:Tamil Nationalism and the Internet,1,1,Shyam R Tekwani,Nanyang Technological University
2004-0196,"Constructing an 'evil genius': Through the news frame, Osama bin Laden looks like Dr. Fu-Manchu",1,1,Samuel P. Winch,Penn State Harrisburg
2004-0197,Constructing Cosmopolitan Identities in Media Use: Cross-cultural Viewing Pleasures of Television Fiction Audience,1,1,Chun-Fu Chen,Northwestern University
2004-0198,Constructing Gender Across Cultural Space: Japan's International Development Programs,1,1,Karin Gwinn Wilkins,"U of Texas, Austin, TX, USA"
2004-0199,Consuming rebellion: Quiz shows and counterculture in the sixties and seventies,1,1,Olaf Hoerschelmann,Eastern Illinois University
2004-0200,Content Analysis of the Draw-A-Sketch Task (DAST-S) for High-Risk Sexual Situations,5,1,Susan L Ames,"Univ. of California, Los Angeles/Univ. of Southern California"
2004-0200,Content Analysis of the Draw-A-Sketch Task (DAST-S) for High-Risk Sexual Situations,5,2,Julie L. Andsager,University of Iowa
2004-0200,Content Analysis of the Draw-A-Sketch Task (DAST-S) for High-Risk Sexual Situations,5,3,Brian Houska,"Univ. of California, Los Angeles"
2004-0200,Content Analysis of the Draw-A-Sketch Task (DAST-S) for High-Risk Sexual Situations,5,4,B. C. Leigh,University of Washington
2004-0200,Content Analysis of the Draw-A-Sketch Task (DAST-S) for High-Risk Sexual Situations,5,5,Allan W. Stacy,"Univ. of California, Los Angeles/Univ. of Southern California"
2004-0201,Contesting Narratives of Workplace Maternity,2,1,Patrice M. Buzzanell,Purdue U
2004-0201,Contesting Narratives of Workplace Maternity,2,2,Laura L. Ellingson,Santa Clara U
2004-0202,Contexts of Commemoration: A Comparative Study of the United States Holocaust Memorial Museum and the Museum of Jewish Heritage - a Living Memorial to the Holocaust,1,1,Oren Meyers,University of Haifa
2004-0203,Contextual Effects and Community Engagement:,3,1,Hye-Jin Paek,university of wisconsin-madison
2004-0203,Contextual Effects and Community Engagement:,3,2,So-Hyang Yoon,"U of Wisconsin, Madison"
2004-0203,Contextual Effects and Community Engagement:,3,3,Dhavan V Shah,University of Wisconsin - Madison
2004-0204,Contra-Flow in Global News? A Case Study of U.S. Medias Representation of al-Jazeera,1,1,Tal Azran,U of Melbourne
2004-0205,Contrasting Time mode and Sensory Modality in comparing people's perceptions of one another in Computer Mediated Groups,3,1,Kristine L Nowak,University of Connecticut
2004-0205,Contrasting Time mode and Sensory Modality in comparing people's perceptions of one another in Computer Mediated Groups,3,2,James H. Watt,Rensselaer Polytechnic Institute
2004-0205,Contrasting Time mode and Sensory Modality in comparing people's perceptions of one another in Computer Mediated Groups,3,3,Joseph B. Walther,Cornell U
2004-0206,Converting Communication Swords to Commercial Ploughshares: A Comparative Study of American and Russian Regulation of Electronic Signatures.,2,1,Lyombe,Leo) S. Eko
2004-0206,Converting Communication Swords to Commercial Ploughshares: A Comparative Study of American and Russian Regulation of Electronic Signatures.,2,2,Natasha Tolstikova,University of Maine
2004-0207,Coping Styles as Predictors of Television Viewing Motives in Crime Victims,1,1,Jurgen Minnebo,"K.U.Leuven, Belgium"
2004-0208,Coping with Unfulfilled Standards in Dating Relationships: Drawing upon Personal Resources,1,1,Alicia Lynn Alexander,Southern Illinois University Edwardsville
2004-0209,Corporate Bias: Time magazine and the coverage of America Online,2,1,Andrew Paul Williams,University of Florida
2004-0209,Corporate Bias: Time magazine and the coverage of America Online,2,2,Spiro Kiousis,University of Florida
2004-0210,Corporate Philanthropic Activity and Corporate Financial Impact:,2,1,Jiyang Bae,UFL
2004-0210,Corporate Philanthropic Activity and Corporate Financial Impact:,2,2,Margarete Hall,
2004-0211,Corporatization in Chinas Public Telecommunications Service: A Theory of Relative Resources Approach to Policy Change,1,1,Liuning Zhou,Language and Social Interaction
2004-0212,"Counterarguing: How Voters Process Negative, Incongruent Political Campaign Information",4,1,Michael F. Meffert,U of Maryland
2004-0212,"Counterarguing: How Voters Process Negative, Incongruent Political Campaign Information",4,2,Sungeun Chung,Univ. of Maryland
2004-0212,"Counterarguing: How Voters Process Negative, Incongruent Political Campaign Information",4,3,Amber J. Joiner,
2004-0212,"Counterarguing: How Voters Process Negative, Incongruent Political Campaign Information",4,4,Leah Waks,U of Maryland
2004-0213,Covering Surveillance in a Patriot(ic) Era: An Analysis of the Coverage of Surveillance in the Aftermath of the Attacks on the World Trade Center,1,1,Lemi Baruh,"Annenberg School for Communication, University of Pennsylvania"
2004-0214,Crafting Cultural Resonance: Imaginative Power in Daily Journalism,1,1,James S. Ettema,Northwestern U
2004-0215,Creating a Cultural Bridge: Analyzing the Role and Function of Bilingual Media,1,1,Brooke Allison Fisher,University of North Carolina at Chapel Hill
2004-0216,Credibility Seeking through an Inter-Organizational Alliance,3,1,Bethany L. Beebe,North Dakota State University
2004-0216,Credibility Seeking through an Inter-Organizational Alliance,3,2,Timothy L. Sellnow,North Dakota State U
2004-0216,Credibility Seeking through an Inter-Organizational Alliance,3,3,Matthew Seeger,Wayne State U
2004-0217,Crime News and Racialized Beliefs: Understanding the Effects of News Exposure and News Orientation on Perceptions of African Americans and Crime,1,1,Travis L. Dixon,University of Illinois at Urbana-Champaign
2004-0218,Crisis Storytelling: Fishers Narrative Paradigm and News Reporting,1,1,Christopher T Caldiero,Rutgers University
2004-0219,Critical Laughter: New Trends in Israeli Holocaust Representations,1,1,Eyal Zandberg,the Hebrew university of Jerusalem
2004-0220,Crorepati And Hybridity: The Story of Who Wants to be a Millionaire in India from a Political Economic Perspective,2,1,Lauhona Ganguly,"School of International Service, American University"
2004-0220,Crorepati And Hybridity: The Story of Who Wants to be a Millionaire in India from a Political Economic Perspective,2,2,Marwan M. Kraidy,American U
2004-0221,Cross-cultural Adaptation of U.S. Expatriates in Singapore,2,1,Rosemary Chai,Nanyang Technological University
2004-0221,Cross-cultural Adaptation of U.S. Expatriates in Singapore,2,2,Everett M. Rogers,U of New Mexico
2004-0222,Cross-Media Ownership and Its Effect on Technological Convergence of Online News Content---A Content Analysis of 100 Internet Newspapers,2,1,Renee duPlessis,Louisiana State University
2004-0222,Cross-Media Ownership and Its Effect on Technological Convergence of Online News Content---A Content Analysis of 100 Internet Newspapers,2,2,Xigen Li,Louisiana State University
2004-0223,CSR issue and interactivity in the Web of Korean corporations,1,1,Hyunmee Kang,MCMA in SIUC
2004-0224,"Cultivating Expectation and Reproduction of Social Inequality: Human, Social, and Cultural Capitals as Factors in Quality Internet Connectedness Among Adolescents in East Asian Cities",4,1,Yong-Chan Kim,University of Alabama
2004-0224,"Cultivating Expectation and Reproduction of Social Inequality: Human, Social, and Cultural Capitals as Factors in Quality Internet Connectedness Among Adolescents in East Asian Cities",4,2,Pauline Hope Cheong,"Annenberg School of Communication, University of Southern California"
2004-0224,"Cultivating Expectation and Reproduction of Social Inequality: Human, Social, and Cultural Capitals as Factors in Quality Internet Connectedness Among Adolescents in East Asian Cities",4,3,Wan-Ying Lin,USC
2004-0224,"Cultivating Expectation and Reproduction of Social Inequality: Human, Social, and Cultural Capitals as Factors in Quality Internet Connectedness Among Adolescents in East Asian Cities",4,4,Joo-Young J. Jung,U of Southern California
2004-0225,Cultural Differences in Game Theory: Proposed Variability of the Individualist and Collectivist in Prisoner's Dilemma,1,1,Margaret K Chojnacki,U of Buffalo
2004-0226,"Cultural Dimensions and Global Web-User-Interface Design: A Content Analysis of Fortune Global 100 Companies American, Chinese, and French Web Pages",1,1,yan feng,University of Louisiana at Lafayette
2004-0227,Cultural Identity Tensions in a Post-Acquisition Organization,2,1,Gerald Pepper,University of Minnesota Duluth
2004-0227,Cultural Identity Tensions in a Post-Acquisition Organization,2,2,Greg S. Larson,University of Montana
2004-0228,Cultural Policy and the Debate over Low Power FM Radio in the United States,1,1,Christopher Lucas,University of Texas
2004-0229,Cultural Resistance and Economic Intervention: An Examination on Human Right Discourses,1,1,Pi-Chun Chang,State Univ. of New York at Buffalo
2004-0230,Cultural Value Priorities and Educational Systems in Ukraine and the U.S.,1,1,Anna Y. Kostygina,"Annenberg School for Communication, USC"
2004-0231,Culture as Kaleidoscope: A New Lens for Studying Cultural Identification in Global Teams,1,1,Jennifer Lee Gibbs,"University of California, Irvine"
2004-0232,Culture-bound or Culture-free?: A Content Analysis of Internet Advertising in Korea and the U.S.,1,1,Daechun An,Department of Journalism Ball State University
2004-0233,Customization and Cognition: Exploring the Role of Individual Differences in Web Portals,3,1,Sriram Kalyanaraman,U of North Carolina
2004-0233,Customization and Cognition: Exploring the Role of Individual Differences in Web Portals,3,2,S. Shyam Sundar,Pennsylvania State U
2004-0233,Customization and Cognition: Exploring the Role of Individual Differences in Web Portals,3,3,Mary Beth Oliver,Penn State University
2004-0234,"Cyberspace, Power and Globalization",1,1,Joseph Oliver Boyd-Barrett,California State U
2004-0235,"Dancewhores, Sisterdjs, and Pinknoises: Gendered discourse in electronic/dance music",1,1,Rebekah Farrugia,"U of Iowa, Iowa City, IA, USA"
2004-0236,Dancing About Architecture: Popular Music Criticism and the Negotiation of Authority,1,1,Bethany Lynn Klein,"Annenberg School for Communication, University of Pennsylvania"
2004-0237,Debating the Major Issues of 2002-2003 Anglo-Iraq Crisis: Sub-Saharan African Press Perspective,1,1,Emmanuel C. Alozie,Governors State U
2004-0238,Deconstructing weblogs: An analytical framework for researching online journals,2,1,Kaye D. Trammell,University of Florida
2004-0238,Deconstructing weblogs: An analytical framework for researching online journals,2,2,Urs Gasser,Berkman Center for Internet & Society at Harvard University
2004-0239,"Deconstruction of Mexican Cultural Identity and everyday practices: some tensions between the changing ""Mexicanness"" and fixed models of Mexican identity",1,1,Martha I. Chew,St. Lawrence University
2004-0240,Decorating power: A textual analysis of homeowner agency in Trading Spaces,1,1,Madeleine E. Shufeldt,University of Iowa
2004-0241,"Decoupling Pacing and Information: An Embodied, Dynamic Account of Visual Perception and Memory",1,1,Samuel D. Bradley,Indiana U
2004-0242,Defensive Processing of Alcohol-Related Social Norms Messages by College Students,3,1,Itzhak Yanovitzky,"Dep. of Communication, Rutgers University"
2004-0242,Defensive Processing of Alcohol-Related Social Norms Messages by College Students,3,2,Lea P. Stewart,Rutgers U
2004-0242,Defensive Processing of Alcohol-Related Social Norms Messages by College Students,3,3,Linda C. Lederman,Rutgers U
2004-0243,"Defining the Digital Divide From Below: Local Initiatives in Austin, TX",3,1,Carolyn Michelle Cunningham,University of Texas at Austin
2004-0243,"Defining the Digital Divide From Below: Local Initiatives in Austin, TX",3,2,Holly Ann Custard,University of Texas at Austin
2004-0243,"Defining the Digital Divide From Below: Local Initiatives in Austin, TX",3,3,Joseph Straubhaar,U Texas
2004-0244,Defying The Law In The 19th Century: Journalistic Culture And The Source Protection Privilege,1,1,Robert L. Spellman,Southern Illinois U
2004-0245,Degrees of Patronizing Elderly People: An Intergroup Context,3,1,Christopher S. Hajek,"University of Texas, San Antonio"
2004-0245,Degrees of Patronizing Elderly People: An Intergroup Context,3,2,Howard Giles,U of California
2004-0245,Degrees of Patronizing Elderly People: An Intergroup Context,3,3,yardena Zwang-weissman,"University of California, Santa Barbara"
2004-0246,Democratic Authoritarianism and the Censorship of the Press:,1,1,Yiu Ming To,Hong Kong Baptist University
2004-0247,Democratic Participation and Public Access Broadcasting: Caller Perspectives on Election Call,1,1,Karen J. Ross,Coventry U
2004-0248,Designing Time: The Retro-Forward Logic of Mod Style,1,1,Christine J Feldman,University of Pittsburgh
2004-0249,Determinants of Gender Inference and Its Effects on Informational Social Influence,1,1,Eun-Ju Lee,"University of California, Davis"
2004-0250,Development and Validity Testing of the Risk Communicator Style Scale,1,1,Jason Steven Wrench,Ohio University Eastern
2004-0251,Dialogic Development and the Elusive Digital Divide: European Union's Alliance for Information Society in Latin America,1,1,Iris Chelaru,"Communication Department, University of Massachusetts Amherst"
2004-0252,Diaspora television and cultural identity: A case study,1,1,Lu Tang,University of Southern California
2004-0253,"Differential Effects of Media Priming, Part I: Are African Americans More Resistant to Racial Schema Activation?",1,1,Tamika J. A. Carter,University of Michigan
2004-0254,Different Masks in the Cyber Dragon World,1,1,Cheng-Nan Hou,I-Shou University
2004-0255,Different Sides of the Same Coin: Mixed Views of Public Relations Practitioners and Journalists for Strategic Conflict Management,2,1,Jae-Hwa Shin,University of Southern Mississippi
2004-0255,Different Sides of the Same Coin: Mixed Views of Public Relations Practitioners and Journalists for Strategic Conflict Management,2,2,Glen T. Cameron,"U of Missouri, Columbia"
2004-0256,Diffusion of innovations as a theoretical framework for telecenters,1,1,Raul Roman,Cornell U
2004-0257,Digital Must-Carry and Competition in the Video Marketplace,1,1,Namkee Park,University of Southern California
2004-0258,Disclosing and Responding to Cancer 'Fears' During Oncology Interviews,1,1,Wayne A. Beach,San Diego State U
2004-0259,"Discursive Re-embodiments: Latina Femininity, Sexuality and Domesticity in News Coverage of Cuban American Women",1,1,Isabel Molina Guzman,"U of Illinois, Urbana Champaign, IL, USA"
2004-0260,Discussing Taboo Topics on Television: The Relationship between Topic Avoidance and Parental Mediation,7,1,Michelle A Mazur,University of Hawaii at Manoa
2004-0260,Discussing Taboo Topics on Television: The Relationship between Topic Avoidance and Parental Mediation,7,2,Michelle A Jerney-Davis,"University of Hawaii, Manoa"
2004-0260,Discussing Taboo Topics on Television: The Relationship between Topic Avoidance and Parental Mediation,7,3,Induk Kim,University of Hawaii at Manoa
2004-0260,Discussing Taboo Topics on Television: The Relationship between Topic Avoidance and Parental Mediation,7,4,Rachel K. Kim,
2004-0260,Discussing Taboo Topics on Television: The Relationship between Topic Avoidance and Parental Mediation,7,5,Laura Ko,University of Hawaii at Manoa
2004-0260,Discussing Taboo Topics on Television: The Relationship between Topic Avoidance and Parental Mediation,7,6,Jeff Rogers,University of Hawaii at Manoa
2004-0260,Discussing Taboo Topics on Television: The Relationship between Topic Avoidance and Parental Mediation,7,7,Leilani Takeuchi,University of Hawaii at Manoa
2004-0261,Discussion and Participation in the Wake of 9/11: Panel Analysis of Lagged and Concurrent Relationships,4,1,Hernando Rojas,University of Wisconsin - Madison
2004-0261,Discussion and Participation in the Wake of 9/11: Panel Analysis of Lagged and Concurrent Relationships,4,2,So-Hyang Yoon,"U of Wisconsin, Madison"
2004-0261,Discussion and Participation in the Wake of 9/11: Panel Analysis of Lagged and Concurrent Relationships,4,3,Douglas M. McLeod,U of Wisconsin
2004-0261,Discussion and Participation in the Wake of 9/11: Panel Analysis of Lagged and Concurrent Relationships,4,4,Dhavan V Shah,University of Wisconsin - Madison
2004-0262,Discussion and Perception of Information on a Controversial Topic in Consensus and Non-Consensus Groups,2,1,Emily Beth Seinfeld,Northwestern University
2004-0262,Discussion and Perception of Information on a Controversial Topic in Consensus and Non-Consensus Groups,2,2,Lyn M. Van Swol,Northwestern U
2004-0263,"Disposition toward Perpetrator, Motives for Violence, and Attitudes toward Aggression: An Examination of Shifts in Latitudes of Acceptance",2,1,Ron Tamborini,Michigan State U
2004-0263,"Disposition toward Perpetrator, Motives for Violence, and Attitudes toward Aggression: An Examination of Shifts in Latitudes of Acceptance",2,2,Ken A Lachlan,Boston College
2004-0264,Distinguishing between Trust and Distrust in Organizational Contexts,2,1,Carol Tutzauer,"School of Management, University at Buffalo"
2004-0264,Distinguishing between Trust and Distrust in Organizational Contexts,2,2,Raymond Hsieh,University at Buffalo
2004-0265,Diversity Matters: Examining the Computer-Mediated Communication and Policy Perspectives of Civil Society in the World Summit on the Information Society,1,1,Derrick L. Cogburn,University of Michigan
2004-0266,Do Ads Degrade Art? Advertising And Art Appropriation,1,1,Lucian F Dinu,University of Alabama
2004-0267,Does deliberative democracy work? A state of the field,1,1,David M. Ryfe,Middle Tennessee State U
2004-0268,Does Interacting with Media enhance News Memory? Automatic vs. Controlled Processing of Interactive News Features,2,1,S. Shyam Sundar,Pennsylvania State U
2004-0268,Does Interacting with Media enhance News Memory? Automatic vs. Controlled Processing of Interactive News Features,2,2,Corina Constantin,Pennsylvania State University
2004-0269,Does Mood Have An (Important) Impact on Attitudes and Persuasive Message Processing?,3,1,Monique Mitchell Turner,"University of Maryland, College Park"
2004-0269,Does Mood Have An (Important) Impact on Attitudes and Persuasive Message Processing?,3,2,Su Ahn Jang,University of Texas at Austin
2004-0269,Does Mood Have An (Important) Impact on Attitudes and Persuasive Message Processing?,3,3,John A. Banas,
2004-0270,Does News Coverage of Tobacco Control Issues Influence Youth Smoking?,4,1,Jeffrey David Niederdeppe,University of Pennsylvania
2004-0270,Does News Coverage of Tobacco Control Issues Influence Youth Smoking?,4,2,Matthew C Farrelly,RTI International
2004-0270,Does News Coverage of Tobacco Control Issues Influence Youth Smoking?,4,3,Dana Wenter,RTI International
2004-0270,Does News Coverage of Tobacco Control Issues Influence Youth Smoking?,4,4,Kristin Thomas,RTI International
