Paper ID,Paper Title,Number of Authors,Author Position,Author Name,Author Affiliation
2009-0987,Motivating Emergency Preparedness Behaviors: The Effects of Guilt Appeals and Guilty Feelings,2,1,Monique Mitchell Turner,U of Maryland - College Park
2009-0987,Motivating Emergency Preparedness Behaviors: The Effects of Guilt Appeals and Guilty Feelings,2,2,Jill Cornelius Underhill,University of Maryland
2009-0988,Motivational Activation During Online Shopping,5,1,Petya Dimitrova Eckler,U of Missouri
2009-0988,Motivational Activation During Online Shopping,5,2,Kevin Wise,U of Missouri
2009-0988,Motivational Activation During Online Shopping,5,3,Anastasia Kononova,University of Missouri
2009-0988,Motivational Activation During Online Shopping,5,4,Jeremy J. Littau,Lehigh University
2009-0988,Motivational Activation During Online Shopping,5,5,Saleem Elias Alhabash,"Journalism School, University of Missouri-Columbia"
2009-0989,"Motivations, Impression Management, and Self-Disclosure in Social Network Sites",3,1,Namkee Park,U of Oklahoma
2009-0989,"Motivations, Impression Management, and Self-Disclosure in Social Network Sites",3,2,Borae Jin,U of Texas - Austin
2009-0989,"Motivations, Impression Management, and Self-Disclosure in Social Network Sites",3,3,Seung-A Annie Jin,Boston College
2009-0990,"Movies, Meaning, and Social Influence: A Developmental-Interactionist Theory of Film Communication",1,1,Stephen Stifano,U of Connecticut
2009-0991,Much Ado About Media? The Importance of Popular Media in Everyday Girl Culture,1,1,Linda Duits,ASCoR - U van Amsterdam
2009-0992,Multimodality and Interactivity: Connecting Properties of Serious Games With Educational Outcomes,5,1,Ute Ritterfeld,VU U - Amsterdam
2009-0992,Multimodality and Interactivity: Connecting Properties of Serious Games With Educational Outcomes,5,2,Cuihua Shen,U of Southern California
2009-0992,Multimodality and Interactivity: Connecting Properties of Serious Games With Educational Outcomes,5,3,Hua Wang,U of Southern California
2009-0992,Multimodality and Interactivity: Connecting Properties of Serious Games With Educational Outcomes,5,4,Luciano Nocera,University of Southern California
2009-0992,Multimodality and Interactivity: Connecting Properties of Serious Games With Educational Outcomes,5,5,Wee Ling Wong,U of Southern California
2009-0993,Multisite Videoconferencing as a Public Sphere in First Nation Communities: A Case Study,2,1,Fenwick McKelvey,Ryerson U
2009-0993,Multisite Videoconferencing as a Public Sphere in First Nation Communities: A Case Study,2,2,Susan O'Donnell,National Research Council
2009-0994,"Multitasking and Multiple Media Use: Diary, Survey, and Experimental Methods",3,1,Se-Hoon Jeong,Korea University
2009-0994,"Multitasking and Multiple Media Use: Diary, Survey, and Experimental Methods",3,2,Martin Fishbein,U of Pennsylvania
2009-0994,"Multitasking and Multiple Media Use: Diary, Survey, and Experimental Methods",3,3,Weiyu Zhang,National U of Singapore
2009-0995,Mumblecore: Networked Film and the Digital Aesthetic,1,1,Aymar Jean Christian,University of Pennsylvania
2009-0996,My Picture is Better Than Yours: Self-Endorsing in Online Advertisements,2,1,Sun Joo Ahn,Stanford U
2009-0996,My Picture is Better Than Yours: Self-Endorsing in Online Advertisements,2,2,Jeremy N. Bailenson,Stanford U
2009-0997,MySpace Vs. Facebook: A Digital Enactment of Class-Based Social Categories Amongst American Teenagers,1,1,Danah Michele Boyd,
2009-0998,Myths and Truths About Readers Interaction With Complex Visual Documents,2,1,Jana Holsanova,"Lund University, Sweden"
2009-0998,Myths and Truths About Readers Interaction With Complex Visual Documents,2,2,Kenneth Holmqvist,"Lund University, Sweden"
2009-0999,Names as Keywords: Theorizing Immigration-Influenced Name Changes in Canada,1,1,Diane Yvonne Dechief,U of Toronto
2009-1000,"Naming Women: Gender, Language, and Ideology in the Internet Culture of South Korea",2,1,Kang Hui Baek,U of Texas - Austin
2009-1000,"Naming Women: Gender, Language, and Ideology in the Internet Culture of South Korea",2,2,Jin Sook Im,The University of Texas at Austin
2009-1001,"Nanotech, Science (Fiction), and Ethical Quandaries",1,1,Sean Ferguson,Rensselaer Polytechnic Institute
2009-1002,Narrative Impact: Mediator and Moderator of Message Exposure and Outcome Expectancy,1,1,Jingbo Meng,U of Southern California
2009-1003,Narrative Rehearsal of Norm Violation Scripts: Expanding the Methodological Repertoire of Cultivation Research,1,1,Helena Bilandzic,U of Erfurt
2009-1004,Narratives and Counterfactual Thoughts in a Food Safety Context,3,1,Claudia Alejandra Barriga,Cornell U
2009-1004,Narratives and Counterfactual Thoughts in a Food Safety Context,3,2,Michael A. Shapiro,Cornell U
2009-1004,Narratives and Counterfactual Thoughts in a Food Safety Context,3,3,Norman A. Porticella,Cornell U
2009-1005,Narrative TV Commercials: Identification and Appreciation,1,1,Luuk Lagerwerf,VU U - Amsterdam
2009-1006,Narrativizing A Media Disaster: The Case of the Jokela School Massacre,1,1,Johanna Maaria Sumiala-Seppänen,U of Helsinki
2009-1007,Nationalism Among Chinese Diasporas: An Analysis of Online Chinese Responses to the Overseas Leg of the Beijing Olympic Torch Relay,1,1,Hongmei Li,U of Pennsylvania/Georgia State Univ.
2009-1008,"National Media, National Studies: How One Researcher Talks About Them",1,1,Ellen Wartella,U of California - Riverside
2009-1009,National Nightly News in the On Demand Era,1,1,Amanda D. Lotz,U of Michigan
2009-1010,Nations as Brands: Towards an Agenda for Research and Critique,1,1,Nadia Kaneva,U of Denver
2009-1011,Nativism,1,1,Gholam Khiabany,London Metropolitan U
2009-1012,Navigating Expansive Social Horizons: The Social Utility of Mobile Phone E- mail among Japanese Youth,2,1,Jeffrey Boase,Rutgers University
2009-1012,Navigating Expansive Social Horizons: The Social Utility of Mobile Phone E- mail among Japanese Youth,2,2,Mito Akiyoshi,Senshu U
2009-1013,Negotiating control: Power and strategic communication in postcommunist countries,4,1,Barbara Pfetsch,Freie U - Berlin
2009-1013,Negotiating control: Power and strategic communication in postcommunist countries,4,2,Katrin Voltmer,U of Leeds
2009-1013,Negotiating control: Power and strategic communication in postcommunist countries,4,3,Jens Adam,Free U Berlin
2009-1013,Negotiating control: Power and strategic communication in postcommunist countries,4,4,Alina Dobreva,University of Leeds
2009-1014,Negotiating Culture in the Golden Years: The Case of U.S. Retirement Migration to Mexico,3,1,Viviana D. Rojas,U of Texas - San Antonio
2009-1014,Negotiating Culture in the Golden Years: The Case of U.S. Retirement Migration to Mexico,3,2,H. Paul LeBlanc III,U of Texas - San Antonio
2009-1014,Negotiating Culture in the Golden Years: The Case of U.S. Retirement Migration to Mexico,3,3,Thakam S. Sunil,The University of Texas at San Antonio
2009-1015,Negotiating Identities: Ethnic Minorities Creative Consumption of Mainstream Media in Hong Kong,2,1,John Nguyet Erni,Lingnan U - Hong Kong
2009-1015,Negotiating Identities: Ethnic Minorities Creative Consumption of Mainstream Media in Hong Kong,2,2,Lisa Leung,Lingnan University
2009-1016,Negotiating peace using Dervins Sense-Making Methodology,1,1,Christlin Parimalanathan Rajendram,Eastern U - Sri Lanka
2009-1017,Neo-Knowledge Production Theory for Communication-Between-Culture Studies,1,1,Fei Jiang,Chinese Academy of Social Sciences
2009-1018,Neoliberalism and Space: Privatizing Intergovernmental Satellite Organizations,1,1,Patricia McCormick,Wayne State U
2009-1019,Neoliberalism and the Diminution of Public Broadcasting,1,1,Toby Miller,U of California - Riverside
2009-1020,Network Analysis as a Tool to Make Sense of Relationships and Media Use in Conflict Situations,2,1,Marya L. Doerfel,Rutgers U
2009-1020,Network Analysis as a Tool to Make Sense of Relationships and Media Use in Conflict Situations,2,2,Maureen Taylor,U of Oklahoma
2009-1021,"Networked News: Stewart, Colbert, and the New Public Sphere",1,1,Geoffrey Baym,U of North Carolina - Greensboro
2009-1022,Networked Risk or Cosmopolitan Society as the Top Social Agenda of Global Governance and Communication?,1,1,Sui Kwong Sunny Lam,Chinese U - Hong Kong
2009-1023,Network Performance: Sociocultural Aspects of Playing Music Over the Internet,2,1,Mark Latonero,California State U - Fullerton
2009-1023,Network Performance: Sociocultural Aspects of Playing Music Over the Internet,2,2,Alain Renaud,Queens U Belfast
2009-1024,Networks of Dissent: Emergent Forms in Media Based Collective Action,1,1,Ted Matthew Coopman,San Jose State U
2009-1025,Network Talk Shows in the Age of Digital Distribution,1,1,Jeffrey P. Jones,Old Dominion U
2009-1026,"Neural Effects of Exposure to Emotional Faces in Media Content: Type (Human vs. Animal), Form (Cartoon vs. Real), and Emotion (Positive, Negative, and Neutral)",5,1,Sungkyoung Lee,Indiana U
2009-1026,"Neural Effects of Exposure to Emotional Faces in Media Content: Type (Human vs. Animal), Form (Cartoon vs. Real), and Emotion (Positive, Negative, and Neutral)",5,2,Annie Lang,Indiana U
2009-1026,"Neural Effects of Exposure to Emotional Faces in Media Content: Type (Human vs. Animal), Form (Cartoon vs. Real), and Emotion (Positive, Negative, and Neutral)",5,3,Sunah Kim,Indiana U
2009-1026,"Neural Effects of Exposure to Emotional Faces in Media Content: Type (Human vs. Animal), Form (Cartoon vs. Real), and Emotion (Positive, Negative, and Neutral)",5,4,Ryan Andrew Stevenson,Indiana U
2009-1026,"Neural Effects of Exposure to Emotional Faces in Media Content: Type (Human vs. Animal), Form (Cartoon vs. Real), and Emotion (Positive, Negative, and Neutral)",5,5,Thomas Wellington James,Indiana U
2009-1027,New Journalism on the Web: A Comparison of Hyper-Local Citizen Sites to Traditional Media Sites,1,1,Elizabeth Viall,Indiana U
2009-1028,"New Life, Old Friends: A Cross-Cultural Comparison of Communication Technology Use in Freshmen's Social Life",2,1,Mariek Vanden Abeele,"Leuven Masscomm, U of Leuven"
2009-1028,"New Life, Old Friends: A Cross-Cultural Comparison of Communication Technology Use in Freshmen's Social Life",2,2,Keith Roe,Catholic U - Leuven
2009-1029,New Media and Concepts of Public Service,1,1,John McMurria,U of California - San Diego
2009-1030,New Media and Empowerment of Communities of Color in the U.S. Urban Heartland,4,1,Jennifer L. Gregg,U of Louisville
2009-1030,New Media and Empowerment of Communities of Color in the U.S. Urban Heartland,4,2,Catherine Fosl,University of Louisville
2009-1030,New Media and Empowerment of Communities of Color in the U.S. Urban Heartland,4,3,Amber Duke,University of Louisville
2009-1030,New Media and Empowerment of Communities of Color in the U.S. Urban Heartland,4,4,Attica Scott,Kentucky Jobs with Justice
2009-1031,New Paths: Exploring Mobile-Centric Internet Use in South Africa,1,1,Jonathan Donner,Microsoft Research India
2009-1032,News as a Looking Glass: Shame and Mediated Exposure,1,1,Maria Mirca Madianou,U of Cambridge
2009-1033,News Coverage of Public Health Risk Issues: The Role of News Sources and the Process of News Construction,3,1,Tsung-Jen Shih,U of Wisconsin
2009-1033,News Coverage of Public Health Risk Issues: The Role of News Sources and the Process of News Construction,3,2,Rosalyna Wijaya,U of Wisconsin-Madison
2009-1033,News Coverage of Public Health Risk Issues: The Role of News Sources and the Process of News Construction,3,3,Dominique Brossard,U of Wisconsin - Madison
2009-1034,News Framing and Public Opinion: A Mediational Analysis,2,1,Sophie Lecheler,U of Amsterdam
2009-1034,News Framing and Public Opinion: A Mediational Analysis,2,2,Claes H. De Vreese,U of Amsterdam
2009-1035,"New(s) Media, Public Address, and the Global Conjuncture: Machinima and The French Democracy",2,1,Adrienne Russell,U of Denver
2009-1035,"New(s) Media, Public Address, and the Global Conjuncture: Machinima and The French Democracy",2,2,Jayson Harsin,American U of Paris
2009-1036,News on the Move: Exogenous Events and News Coverage of the European Union,4,1,Hajo G. Boomgaarden,U of Amsterdam
2009-1036,News on the Move: Exogenous Events and News Coverage of the European Union,4,2,Rens Vliegenthart,U of Amsterdam
2009-1036,News on the Move: Exogenous Events and News Coverage of the European Union,4,3,Claes H. De Vreese,U of Amsterdam
2009-1036,News on the Move: Exogenous Events and News Coverage of the European Union,4,4,Andreas Schuck,U of Amsterdam
2009-1037,New Spaces of Immigrant Youth Expression on the Web,1,1,henry mainsah,U of Oslo
2009-1038,"Newspapers, Labor, and the Flux of Economic Uncertainty",1,1,James Compton,University of Western Ontario
2009-1039,Newsroom Self-Censorship in China: A Case Study of How Discourse Gets Changed,1,1,Jingrong Tong,Liverpool Hope University
2009-1040,"News Slant in the Failure of Policy Change: Social Security Reform, 2004-05",2,1,Robert M. Entman,George Washington U
2009-1040,"News Slant in the Failure of Policy Change: Social Security Reform, 2004-05",2,2,Abigail Jones,George Washington U
2009-1041,News We Can Use? Framing Lite-Bite Politics,1,1,Karen Ross,Liverpool U
2009-1042,NGOs and GMOs: A Case Study in Alternative Public Communication of Science and Technology,1,1,Pieter Alexander Maeseele,Ghent U
2009-1043,Nice Dig!: An Analysis of the Verbal and Visual Coverage of Mens and Womens Beach Volleyball During the 2008 Olympic Games,2,1,Lauren M Reichart,University of Alabama
2009-1043,Nice Dig!: An Analysis of the Verbal and Visual Coverage of Mens and Womens Beach Volleyball During the 2008 Olympic Games,2,2,Kimberly Bissell,U of Alabama
2009-1044,No Closed Doors: How Open Meeting Requirements Shape Communicative Conduct,1,1,Karen Tracy,U of Colorado
2009-1045,No Happy Endings: Screenwriters and Corporations in Two Media Centers (1950s Havana and 1990s Bogota),1,1,Yeidy M. Rivero,U of Michigan
2009-1046,Nollywood Films and the Cultural Imperialism Hypothesis,1,1,Eno Akpabio,U of Botswana
2009-1047,Normative and Pragmatic Approach to Media Contribution in Democracy: The Analysis of Critical and Expressive Dimensions of Media Diversity,1,1,Kim McCann,Northern Illinois U
2009-1048,No Sex in Labor: Tracing Jennie Junes Views on Gender,1,1,Lori Amber Roessner,University of Georgia
2009-1049,Not an Act of God: Anger in British Disaster Coverage,2,1,Mervi Pantti,U of Amsterdam
2009-1049,Not an Act of God: Anger in British Disaster Coverage,2,2,Karin Wahl-Jorgensen,Cardiff U
2009-1050,"""Not Another TAM Paper"": Relating Individual and Context Characteristics to the Adoption of HDTV",3,1,Eva Baaren,Utrecht University
2009-1050,"""Not Another TAM Paper"": Relating Individual and Context Characteristics to the Adoption of HDTV",3,2,Lidwien van de Wijngaert,Twente U
2009-1050,"""Not Another TAM Paper"": Relating Individual and Context Characteristics to the Adoption of HDTV",3,3,Erik Huizer,Utrecht University
2009-1051,Notes on Mediation of Politics and Journalism: Ming-Zwei and its Field of Practices,1,1,Shih-che Tang,National Chung Cheng U
2009-1052,"Notes on the Wire: Music, News, and the Political Economy of Corridos",1,1,Christopher Joseph Westgate,Texas A and M U
2009-1053,Not Trusting Trust and Doubting Doubt: Practices of Emotion Management in the Financial Industry,1,1,Dina V. Nekrassova,Rutgers U
2009-1054,Obama Fans Worldwide: The Politics of Affect and Proximity,1,1,Cornel Sandvoss,U of Surrey
2009-1055,Obama's Brother: Humor and Satire in the Dutch Television Coverage Of The Us Presidential Elections,1,1,Liesbet Van Zoonen,U Of Amsterdam
2009-1056,Obscene Mailings and the Judicial Regulation of Media Consumers' Inner Life Between 1873 and 1945,1,1,Mihaela Popescu,California State U - San Bernardino
2009-1057,"Occasioning the Real: Lacan, Deleuze, and Cinematic Structuring of Sense",1,1,Emanuelle Wessels,U of Minnesota
2009-1058,"Of Ghosts, Future, and Memories",1,1,Briankle Chang,U of Massachusetts - Amherst
2009-1059,"Of Wikis, Blogs, and Social Networks: The Role of Online Communities in Disseminating News, Entertainment, and Information",1,1,Debashis Aikat,U of North Carolina - Chapel Hill
2009-1060,Of Winners and Losers in the Digital Conversion in Bulgaria,2,1,Elza Nistorova Ibroscheva,Southern Illinois U - Edwardsville
2009-1060,Of Winners and Losers in the Digital Conversion in Bulgaria,2,2,Maria Raicheva-Stover,Washburn U
2009-1061,"Older Adolescents' Motivations for Use of SNS: The Influence of Gender, Group Identity, and Collective Self-Esteem",1,1,Valerie E. Barker,San Diego State U
2009-1062,Old or Experienced?: Exploring Age Related Cognitions in U.S. Elections,3,1,Hillary Cortney Shulman,Michigan State University
2009-1062,Old or Experienced?: Exploring Age Related Cognitions in U.S. Elections,3,2,Lindsay Beth Neuberger,Michigan State U
2009-1062,Old or Experienced?: Exploring Age Related Cognitions in U.S. Elections,3,3,David Christopher DeAndrea,
2009-1063,Olfactory Attractiveness: The Role of Scent Cues in Attraction and Mate Choice,1,1,Martie Gail Haselton,
2009-1064,"On Conditionality of Social Responses to Computers: Effects of Anthropomorphism, User Rationality, and Cognitive Busyness",1,1,Eun-Ju Lee,Seoul National U
2009-1065,One Country Two Expectations: The Comparison of Public Agendas in Shanghai and Guangzhou during Beijing Olympic Games,1,1,Huailin Chen,U of Macau
2009-1066,"One Event, Different Interpretations: Readings of the Beijing Olympics, Readings of China",1,1,Xiaoxia Cao,U of Pennsylvania
2009-1067,"One Game, Different Players: The Coverage of 2008 Olympics by Three Chinese Newspapers",1,1,Lin Zhang,New York U
2009-1068,One Hand Washes the Other? How Miners Interact About Their Dirty Work,3,1,Mark Van Vuuren,U of Twente
2009-1068,One Hand Washes the Other? How Miners Interact About Their Dirty Work,3,2,Jacqueline Teurlings,U of Twente
2009-1068,One Hand Washes the Other? How Miners Interact About Their Dirty Work,3,3,Ernst T. Bohlmeijer,University of Twente
2009-1069,Online fan communities as dialoging entities: Using Dervins Sense-Making Methodology to understand community construction and participation,1,1,CarrieLynn D. Reinhard,Roskilde U
2009-1070,Online Journalism and Media Censorship,1,1,Xiaoming Hao,Nanyang Technological U
2009-1071,Online Methodology: Analyzing News Flows of Online Journalism,2,1,Robert Kautsky,Stockholm University
2009-1071,Online Methodology: Analyzing News Flows of Online Journalism,2,2,Andreas Widholm,Stockholm University
2009-1072,Online Political Ads and the Third-Person Effect,1,1,Hyunjung Kim,U of Oklahoma
2009-1073,"Online Radio Adoption Cognition, Attitude, and Intention",1,1,Carolyn A. Lin,U of Connecticut
2009-1074,Online Relational Maintenance in Mixed-Mode Relationships,1,1,Erin Katrina Ruppel,U of Arizona
2009-1075,Online Social Networks as a Constraint to Deception in Online Resumes,2,1,Jamie Elizabeth Guillory,Cornell U
2009-1075,Online Social Networks as a Constraint to Deception in Online Resumes,2,2,Jeff Hancock,Cornell U
2009-1076,Only Two Hours?: A Qualitative Study of the Challenges Parents Face in Restricting Child Television Time,3,1,Cortney A. Evans,U of Pennsylvania
2009-1076,Only Two Hours?: A Qualitative Study of the Challenges Parents Face in Restricting Child Television Time,3,2,Amy B. Jordan,U of Pennsylvania
2009-1076,Only Two Hours?: A Qualitative Study of the Challenges Parents Face in Restricting Child Television Time,3,3,Jennifer Horner,U of Pennsylvania
2009-1077,On Rational Madness: Love and Reason in Socrates and Lacan,1,1,Dora E. Martinez,U of Monterrey
2009-1078,"Onscreen Muslims: Media, Identity, Terrorism, and Public Policy",3,1,Nicole Anderson,"University of California, Santa Barbara"
2009-1078,"Onscreen Muslims: Media, Identity, Terrorism, and Public Policy",3,2,Mary Elizabeth Danis,U of California - Santa Barbara
2009-1078,"Onscreen Muslims: Media, Identity, Terrorism, and Public Policy",3,3,Michael Stohl,U of California - Santa Barbara
2009-1079,"On the Interactional Hazards of Intimate Family Ties: Negotiating Voicing and ""Voicelessness"" in Multi-Party Family Conflict",1,1,Shirley Ann Staske-Bell,Communication Studies Dept.
2009-1080,"On the Role of Campaigns in Reducing, Maintaining, or Widening Socioeconomic Disparities in Health Behaviors",1,1,Jeff Niederdeppe,Cornell U
2009-1081,On the State of the Communication Profession in Europe,3,1,Johannes Christian Fieseler,U of St. Gallen
2009-1081,On the State of the Communication Profession in Europe,3,2,Bettina Beurer-Zuellig,University of St. Gallen
2009-1081,On the State of the Communication Profession in Europe,3,3,Miriam Meckel,U of St. Gallen
2009-1082,Ontological Dualism: An Information Processing-Based Differentiation Between Objective and Subjective Reality,1,1,David Voelker,Stanford U.
2009-1083,"Open Spaces, Closed Structures: The Integration of UGC Management in the Routines of the Online Newsroom",2,1,Alfred Hermida,U of British Columbia
2009-1083,"Open Spaces, Closed Structures: The Integration of UGC Management in the Routines of the Online Newsroom",2,2,David Domingo,U Rovira i Virgili
2009-1084,Operational Models and Bureaucratic Imperatives in the Global Promotion of Media Diversity,1,1,Silvio R. Waisbord,George Washingon U
2009-1085,Opinion Leaders Do Matter!: Diffusion of Innovations for Climate Change Communication Research and Intervention,3,1,Do Kyun Kim,U of Louisiana - Lafayette
2009-1085,Opinion Leaders Do Matter!: Diffusion of Innovations for Climate Change Communication Research and Intervention,3,2,Edward Maibach,George Mason U
2009-1085,Opinion Leaders Do Matter!: Diffusion of Innovations for Climate Change Communication Research and Intervention,3,3,James W. Dearing,Kaiser Permanente
2009-1086,Ordinary Production: Reality TV and Emotional Labor,1,1,Laura Anne Grindstaff,U of California - Davis
2009-1087,"Organizational Attraction, Perceived Organizational Support, and Smoke-Free Workplace Policies",7,1,Hee Sun Park,Michigan State U
2009-1087,"Organizational Attraction, Perceived Organizational Support, and Smoke-Free Workplace Policies",7,2,Seoyeon Hong,Michigan State University
2009-1087,"Organizational Attraction, Perceived Organizational Support, and Smoke-Free Workplace Policies",7,3,Justin Andrew Cherry,Michigan State U
2009-1087,"Organizational Attraction, Perceived Organizational Support, and Smoke-Free Workplace Policies",7,4,Fred Youngyoul Kang,Michigan State University
2009-1087,"Organizational Attraction, Perceived Organizational Support, and Smoke-Free Workplace Policies",7,5,Doshik Yun,Michigan State U
2009-1087,"Organizational Attraction, Perceived Organizational Support, and Smoke-Free Workplace Policies",7,6,Hannah Ariane Klautke,Michigan State U
2009-1087,"Organizational Attraction, Perceived Organizational Support, and Smoke-Free Workplace Policies",7,7,Seungcheol Austin Lee,Michigan State University
2009-1088,Organizational Colonization and Mediated Narration of National Progress in India With the Launch of the Worlds Cheapest Car,1,1,Rahul Mitra,Bowling Green State U
2009-1089,Organizational Culture and Capacity for Change in Public Service News Organizations,2,1,Nicole B. Usher,U of Southern California
2009-1089,Organizational Culture and Capacity for Change in Public Service News Organizations,2,2,Patricia Riley,U of Southern California
2009-1090,Organizational Discourse: Examining New Terrains in Organizational Communication,1,1,Linda L. Putnam,U of California
2009-1091,"Organizational Environment, Autonomy, and the Ethics Counselor Role in Public Relations",2,1,Jinae Kang,U of Alabama
2009-1091,"Organizational Environment, Autonomy, and the Ethics Counselor Role in Public Relations",2,2,Bruce K. Berger,U of Alabama
2009-1092,Organizational Identification Strategies of a Low Face-to-Face Member Contact Organization,1,1,Deepa Oommen,Bowling Green State U
2009-1093,Organizational Influences on College Student Newspapers: A Web Survey of Newspapers of ACEJMC Programs,2,1,Shaniece B. Bickham,Southern U and A and M College
2009-1093,Organizational Influences on College Student Newspapers: A Web Survey of Newspapers of ACEJMC Programs,2,2,Jae-Hwa Shin,U of Southern Mississippi
2009-1094,Organizational Metaconversations and Authenticity,1,1,Simon Torp,U of Southern Denmark
2009-1095,Organizational Perspective,1,1,Mette Morsing,Copenhagen Business School
2009-1096,"Organizational Responses to Negative Online Consumer Reviews: Effects on Producer, Product, and Reviewer Evaluations",1,1,Peter Kerkhof,VU U - Amsterdam
2009-1097,Organizational Socialization and Communication Processes,2,1,Vernon D. Miller,Michigan State U
2009-1097,Organizational Socialization and Communication Processes,2,2,Jayson Lee Dibble,U of Hawaii - Manoa
2009-1098,"Organization-Based Self-Esteem, Media Preferences, and Informal Communication",1,1,Xuan Zhao,U of Wisconsin-Milwaukee
2009-1099,Organizing Change in Participatory Development,2,1,Lalatendu Acharya,Purdue U
2009-1099,Organizing Change in Participatory Development,2,2,Mohan Jyoti Dutta,Purdue U
2009-1100,'Or'-Initiated Self-Repair,2,1,Celia Kitzinger,University of York
2009-1100,'Or'-Initiated Self-Repair,2,2,Gene H. Lerner,U of California - Santa Barbara
2009-1101,"Ownership Matters: Localism, Local Television News, and the FCC",1,1,Danilo Yanich,U of Delaware
2009-1102,Parental and Environmental Antecedents of Adolescent News Use,4,1,Esther Thorson,U of Missouri
2009-1102,Parental and Environmental Antecedents of Adolescent News Use,4,2,Hans Karl Meyer,U of Missouri - Columbia
2009-1102,Parental and Environmental Antecedents of Adolescent News Use,4,3,Jeremy J. Littau,Lehigh University
2009-1102,Parental and Environmental Antecedents of Adolescent News Use,4,4,Mi Rosie Jahng,U of Missouri - Columbia
2009-1103,Parents and Childrens Cortisol and α-Amylase Reactance to Parents' Inappropriate Disclosures and Interparental Conflict,5,1,Tamara D. Afifi,U of California - Santa Barbara
2009-1103,Parents and Childrens Cortisol and α-Amylase Reactance to Parents' Inappropriate Disclosures and Interparental Conflict,5,2,Doug Granger,Penn State University
2009-1103,Parents and Childrens Cortisol and α-Amylase Reactance to Parents' Inappropriate Disclosures and Interparental Conflict,5,3,Amanda Denes,U of California - Santa Barbara
2009-1103,Parents and Childrens Cortisol and α-Amylase Reactance to Parents' Inappropriate Disclosures and Interparental Conflict,5,4,Andrea Lynn Joseph,U of California - Santa Barbara
2009-1103,Parents and Childrens Cortisol and α-Amylase Reactance to Parents' Inappropriate Disclosures and Interparental Conflict,5,5,Desiree Aldeis,U of California - Santa Barbara
2009-1104,Patient Perceptions of Oncologist-Patient Communication: From Initial Diagnosis to Cancer Recurrence,2,1,Mary M. Step,Case Western Reserve U
2009-1104,Patient Perceptions of Oncologist-Patient Communication: From Initial Diagnosis to Cancer Recurrence,2,2,Eileen Berlin Ray,Cleveland State University
2009-1105,Patients Enactment of Normative Stances Toward Reported Substance Use Conduct: Managing Identity During Routine History Taking,1,1,Paul M. Denvir,U at Albany
2009-1106,Patterns of Media Expenditures in China: Beyond the Principle of Relative Constancy,2,1,Linsen Su,Renmin U - China
2009-1106,Patterns of Media Expenditures in China: Beyond the Principle of Relative Constancy,2,2,Kenneth Fleming,U of Missouri - Columbia
2009-1107,Peace Communication: A Call for a New Approach in Peacebuilding,3,1,Hannah Neumann,Technical U - Ilmenau
2009-1107,Peace Communication: A Call for a New Approach in Peacebuilding,3,2,Martin J. Emmer,Illmenau U of Technology
2009-1107,Peace Communication: A Call for a New Approach in Peacebuilding,3,3,Jens Wolling,Ludwig-Maximilians-U Munchen
2009-1108,"Peer Communication About Sexual Health: Effects of Anxiety, Outcome Expectancy, and Efficacy on Young Adults Information-Seeking Decisions",1,1,Leanne Chang,National U - Singapore
2009-1109,Peer-ing into Prohealth Advertisements for Children: Analysis of Their Reactions to and Suggestions for Campaign Visuals,4,1,Elizabeth Johnson Avery,U of Tennessee
2009-1109,Peer-ing into Prohealth Advertisements for Children: Analysis of Their Reactions to and Suggestions for Campaign Visuals,4,2,Courtney Carpenter Childers,U of Tennessee
2009-1109,Peer-ing into Prohealth Advertisements for Children: Analysis of Their Reactions to and Suggestions for Campaign Visuals,4,3,Cheryl Ann Lambert,U of Tennessee
2009-1109,Peer-ing into Prohealth Advertisements for Children: Analysis of Their Reactions to and Suggestions for Campaign Visuals,4,4,Sora Kim,DePaul University
2009-1110,Perceived Realism in Digital Games: A Quantitative Exploration of its Structure,2,1,Wannes Ribbens,K.U.Leuven
2009-1110,Perceived Realism in Digital Games: A Quantitative Exploration of its Structure,2,2,Steven Malliet,University of Antwerp
2009-1111,Perception Discrepancy of Public Relations Roles and Conflict Among Disciplines: Comparing Public Relations and Marketing Practitioners,2,1,Jinhong Ha,U of Florida
2009-1111,Perception Discrepancy of Public Relations Roles and Conflict Among Disciplines: Comparing Public Relations and Marketing Practitioners,2,2,Daewook Kim,University of Florida
2009-1112,Perceptions of Alcohol Commercials as a Function of Sexual and Social Alcohol Expectancies,3,1,Jennifer L Monahan,U of Georgia
2009-1112,Perceptions of Alcohol Commercials as a Function of Sexual and Social Alcohol Expectancies,3,2,Jennifer A. Samp,U of Georgia
2009-1112,Perceptions of Alcohol Commercials as a Function of Sexual and Social Alcohol Expectancies,3,3,Jessica Domby,University of Georgia
2009-1113,Perceptions of and Attitudes Toward Extreme Nationalistic Messages in Chinese Online Forums: A Third-Person Perspective,2,1,Jiawen Zheng,Nanyang Technological U
2009-1113,Perceptions of and Attitudes Toward Extreme Nationalistic Messages in Chinese Online Forums: A Third-Person Perspective,2,2,Benjamin H. Detenber,Nanyang Technological U
2009-1114,Perceptions of Credibility: A Comparison of User-Generated and Expert-Generated Websites,4,1,Thanomwong Poorisat,Nanyang Technological U
2009-1114,Perceptions of Credibility: A Comparison of User-Generated and Expert-Generated Websites,4,2,Benjamin H. Detenber,Nanyang Technological U
