Paper ID,Paper Title,Number of Authors,Author Position,Author Name,Author Affiliation
2008-0706,Is An Online Public Sphere Emerging in China?A Comparative Study of Deliberativeness of Chinese Online Discussion Forums,2,2,Zhen-Mei Peng,"Shantou U, Cheung Kong School of Journalism and Communication"
2008-0707,Is Anybody Out There? Womens Political Commentary in Traditional and New Media Spaces,2,1,Anne Johnston,U of North Carolina
2008-0707,Is Anybody Out There? Womens Political Commentary in Traditional and New Media Spaces,2,2,Barbara G. Friedman,U of North Carolina
2008-0708,Is Art Resistance?: An Entertainment-Education Analysis of Nine Inch Nails Year Zero Online Alternate Reality Game,1,1,Keith Okrosy,"Baruch College, City U of New York"
2008-0709,Issue Importance as a Moderator of Framing Effects,2,1,Sophie Katharina Lecheler,U of Amsterdam
2008-0709,Issue Importance as a Moderator of Framing Effects,2,2,Rune Slothuus,U of Aarhus
2008-0710,Issue Ownership Dynamics: How Political Parties Claim and Maintain Issues Through Media Appearances,4,1,Stefaan Walgrave,U of Antwerp
2008-0710,Issue Ownership Dynamics: How Political Parties Claim and Maintain Issues Through Media Appearances,4,2,Jonas Lefevere,U of Antwerp
2008-0710,Issue Ownership Dynamics: How Political Parties Claim and Maintain Issues Through Media Appearances,4,3,Michiel Nuytemans,U of Antwerp
2008-0710,Issue Ownership Dynamics: How Political Parties Claim and Maintain Issues Through Media Appearances,4,4,Peter Van Aelst,U of Antwerp
2008-0711,Is Televisions Mean World Mean Only for Conservatives? The Interactive Effects of Political Affiliation and Processing Strategy,5,1,Wendy A. Maxian,Texas Tech U
2008-0711,Is Televisions Mean World Mean Only for Conservatives? The Interactive Effects of Political Affiliation and Processing Strategy,5,2,Wes Wise,Texas Tech U
2008-0711,Is Televisions Mean World Mean Only for Conservatives? The Interactive Effects of Political Affiliation and Processing Strategy,5,3,E. N. Siegrist,Texas State U
2008-0711,Is Televisions Mean World Mean Only for Conservatives? The Interactive Effects of Political Affiliation and Processing Strategy,5,4,Brandon H. Nutting,Texas State U
2008-0711,Is Televisions Mean World Mean Only for Conservatives? The Interactive Effects of Political Affiliation and Processing Strategy,5,5,Samuel D. Bradley,Texas Tech U
2008-0712,Is the President Setting Medias Agenda?: A Semantics-Based Analysis of State of the Union Addresses and Accompanying Newspaper Coverage,1,1,Ying Roselyn Du,U of North Carolina - Chapel Hill
2008-0713,Is the Second Language Speaker Gazing Like the First? Toward Gaze Aversion in Deception,3,1,Daejoong Kim,State U of New York at Buffalo
2008-0713,Is the Second Language Speaker Gazing Like the First? Toward Gaze Aversion in Deception,3,2,Sinuk Kang,SUNY - Buffalo
2008-0713,Is the Second Language Speaker Gazing Like the First? Toward Gaze Aversion in Deception,3,3,Mark G. Frank,U at Buffalo
2008-0714,Is Thin Really In? A Longitudinal Analysis of Disordered Eating and College Peer and Media Norms,3,1,Steven Michael Giles,Wake Forest U
2008-0714,Is Thin Really In? A Longitudinal Analysis of Disordered Eating and College Peer and Media Norms,3,2,Marina Krcmar,Wake Forest U
2008-0714,Is Thin Really In? A Longitudinal Analysis of Disordered Eating and College Peer and Media Norms,3,3,Donald W. Helme,Wake Forest U
2008-0715,Is Watching Others Self-Disclose Enjoyable? An Examination of the Effects of Depth and Mode of Information Delivery in Entertainment Media,2,1,Mina Tsay,U of Kentucky
2008-0715,Is Watching Others Self-Disclose Enjoyable? An Examination of the Effects of Depth and Mode of Information Delivery in Entertainment Media,2,2,Mary Beth Oliver,Pennsylvania State U
2008-0716,"Is WiFi use Compatible with Public Spaces?: Wireless Internet Use, Sociability, and Social Networks",3,1,Keith N. Hampton,U of Pennsylvania
2008-0716,"Is WiFi use Compatible with Public Spaces?: Wireless Internet Use, Sociability, and Social Networks",3,2,Oren Livio,U of Pennsylvania
2008-0716,"Is WiFi use Compatible with Public Spaces?: Wireless Internet Use, Sociability, and Social Networks",3,3,Craig Trachtenberg,U of Pennsylvania
2008-0717,It Aint Heavy: The Bias of Digital Communication,1,1,Thom Gencarelli,Manhattan College
2008-0718,Italianization (or mediterraneanization) of the polish media systems. The reality and perspective,1,1,Boguslawa Dobek-Ostrowska,U of Wroclaw
2008-0719,Its How You Think About It: Effects of Ability and Motivation on Recipient Processing of and Responses to Comforting Messages,7,1,Brant R. Burleson,Purdue U
2008-0719,Its How You Think About It: Effects of Ability and Motivation on Recipient Processing of and Responses to Comforting Messages,7,2,Jennifer McCullough,Purdue U
2008-0719,Its How You Think About It: Effects of Ability and Motivation on Recipient Processing of and Responses to Comforting Messages,7,3,Graham Douglas Bodie,Purdue U
2008-0719,Its How You Think About It: Effects of Ability and Motivation on Recipient Processing of and Responses to Comforting Messages,7,4,Jessica J. Rack,Purdue U
2008-0719,Its How You Think About It: Effects of Ability and Motivation on Recipient Processing of and Responses to Comforting Messages,7,5,Amanda J. Holmstrom,Michigan State U
2008-0719,Its How You Think About It: Effects of Ability and Motivation on Recipient Processing of and Responses to Comforting Messages,7,6,Lisa K Hanasono,Purdue U
2008-0719,Its How You Think About It: Effects of Ability and Motivation on Recipient Processing of and Responses to Comforting Messages,7,7,Jennifer N Gill,Purdue U
2008-0720,"""It's Important To Be A Parent Who Parents"": ""Supernanny,"" Reality Television, and the Crisis in Postmodern Family Life",1,1,Margaret Tally,Empire State College - SUNY
2008-0721,"""It's Not My Fault"": Male Abuser's Perspectives of Recent Violent Episodes",4,1,Sharon Snyder-Suhy,Cleveland State U
2008-0721,"""It's Not My Fault"": Male Abuser's Perspectives of Recent Violent Episodes",4,2,Jill E. Rudd,
2008-0721,"""It's Not My Fault"": Male Abuser's Perspectives of Recent Violent Episodes",4,3,Kimberly Neuendorf,Cleveland State U
2008-0721,"""It's Not My Fault"": Male Abuser's Perspectives of Recent Violent Episodes",4,4,Jenny Jakulin,Cleveland State U
2008-0722,I've Changed My Mind: A Longitudinal Study of Viewers' Impressions of Fictional Characters,2,1,Meghan Shara Sanders,Louisiana State U
2008-0722,I've Changed My Mind: A Longitudinal Study of Viewers' Impressions of Fictional Characters,2,2,Namyoung Kim,Louisiana State U
2008-0723,Jasoos Vijay: Solving Mysteries and Asking Questions in India,4,1,Joyee Shairee Chatterjee,U of Southern California
2008-0723,Jasoos Vijay: Solving Mysteries and Asking Questions in India,4,2,Sheila Teresa Murphy,U of Southern California
2008-0723,Jasoos Vijay: Solving Mysteries and Asking Questions in India,4,3,Nupur Sen,U of Southern California
2008-0723,Jasoos Vijay: Solving Mysteries and Asking Questions in India,4,4,Andy Bhanot,BBC World Service Trust
2008-0724,Journalism Between Commercialization and Adaptation in a Todays View,1,1,Harald Rau,U of Leipzig
2008-0725,Journalism by the Book: The Epistemological Significance of News Forms,1,1,Timothy P. Vos,U of Missouri
2008-0726,Journalist or Panderer? Investigating Underage Web Cam Sites,1,1,Gretchen Soderlund,Virginia Commonwealth U
2008-0727,Journalists Perceptions of Source Credibility and the Medias Source Use: A Study on Media Coverage of the Six-Party Nuclear Talks,2,1,Hyunjin Seo,Syracuse U
2008-0727,Journalists Perceptions of Source Credibility and the Medias Source Use: A Study on Media Coverage of the Six-Party Nuclear Talks,2,2,Jeongsub Lim,Austin Peay State U
2008-0728,Junk Science And Administrative Abuse in the Effort of the FCC to Eliminate Limits on Media Concentration,1,1,Mark N. Cooper,McGannon Center for Communications Research
2008-0729,Just-in-time Democracy? Promises and Perils of the Digital Public Sphere,1,1,Joshua Meyrowitz,U of New Hampshire
2008-0730,Kaho'olawe: A Case Study of a Movement and the Media in Reclaiming a Hawaiian Island,2,1,Danielle J Pedro,U of Central Florida
2008-0730,Kaho'olawe: A Case Study of a Movement and the Media in Reclaiming a Hawaiian Island,2,2,Steven Jeffery Collins,U of Central Florida
2008-0731,Keep Your Laws Off My Body (Remix): An Analysis of Message Framing in Current Planned Parenthood Abortion Discourse,1,1,Melissa Miller,Georgia State U
2008-0732,"Knowledge Diminishes, But News Exposure Enhances Susceptibility to the News",4,1,Jan Kleinnijenhuis,Vrije U - Amsterdam
2008-0732,"Knowledge Diminishes, But News Exposure Enhances Susceptibility to the News",4,2,J. A. De Ridder,Amsterdam School of Communications Research
2008-0732,"Knowledge Diminishes, But News Exposure Enhances Susceptibility to the News",4,3,Anita M. J. van Hoof,Vrije U - Amsterdam
2008-0732,"Knowledge Diminishes, But News Exposure Enhances Susceptibility to the News",4,4,Dirk Oegema,Free U
2008-0733,KPCN: In Search of Many Voices,1,1,Gabriela Martinez,U of Oregon
2008-0734,Lambda on the Hill: History of the GLBT Newsletter at the University of North Carolina,1,1,Piotr Bobkowski,U of North Carolina - Chapel Hill
2008-0735,Language Learner and Native Speaker Self-Perceptions of Communicative Adaptability: Implications for Intercultural Interactions,1,1,Carla Rae Chamberlin-Quinlisk,Pennsylvania State - Abington
2008-0736,LAPD Pressed to Act on May Day Melee! Television News Representations of the 2007 Los Angeles Immigrant-Rights Demonstration,1,1,Otto Santa Ana,U of California - Los Angeles
2008-0737,"Latina, Chicana, Boricua: Processes of Identification, Acculturation and Cultural Maintenance in Popular Media Usage",1,1,Diana I. Rios,U of Connecticut
2008-0738,Leading Organizational Change: On the Role of Top Management and Supervisors in Communicating Organizational Change,2,1,Wim J. L. Elving,U of Amsterdam
2008-0738,Leading Organizational Change: On the Role of Top Management and Supervisors in Communicating Organizational Change,2,2,Lindy Hansma,U of amsterdam
2008-0739,Leading With Values: Challenges for a Values-Led Business Organization,1,1,Sasha Meena Grant,U of Texas - Arlington
2008-0740,Leaky Minds and Mediation: Moving Embodied Cognition into Media Studies,1,1,Peter D. Schaefer,U of Iowa
2008-0741,Leaning to the Right or Leaning to the Left? Dutch Media and Politics,4,1,Janet Heleen Takens,Free U
2008-0741,Leaning to the Right or Leaning to the Left? Dutch Media and Politics,4,2,Nel Ruigrok,U of Amsterdam
2008-0741,Leaning to the Right or Leaning to the Left? Dutch Media and Politics,4,3,Anita M. J. van Hoof,Vrije U - Amsterdam
2008-0741,Leaning to the Right or Leaning to the Left? Dutch Media and Politics,4,4,Otto Scholten,U of Amsterdam
2008-0742,"Learning, Activism, and Globalization",1,1,Divya C. McMillin,U of Washington - Tacoma
2008-0743,Learning from a hoax: The case of the 2004 New Zealand foot and mouth disease,2,1,Steven James Venette,U of Southern Mississippi
2008-0743,Learning from a hoax: The case of the 2004 New Zealand foot and mouth disease,2,2,Robert R. Ulmer,U of Arkansas - Little Rock
2008-0744,Learning from Anthrax: Developing a new crisis communication capacity at the CDC,3,1,Julie M Novak,Wayne State University
2008-0744,Learning from Anthrax: Developing a new crisis communication capacity at the CDC,3,2,Elizabeth Prebbles,Wayne State U
2008-0744,Learning from Anthrax: Developing a new crisis communication capacity at the CDC,3,3,Matthew Seeger,Wayne State U
2008-0745,Learning From Jon Stewart: How Soft News Programs Inform Infrequent Consumers of Traditional News,1,1,Xiaoxia Cao,U of Pennsylvania
2008-0746,"Learning to Balance ""A Two-Edged Sword"": A Situated Understanding of Older Mormon Maori and Computers",3,1,Margaret Richardson,U of Waikato
2008-0746,"Learning to Balance ""A Two-Edged Sword"": A Situated Understanding of Older Mormon Maori and Computers",3,2,C. Kay Weaver,U of Waikato
2008-0746,"Learning to Balance ""A Two-Edged Sword"": A Situated Understanding of Older Mormon Maori and Computers",3,3,Ted Zorn,U of Waikato
2008-0747,Legitimating the Ban on the Muslim Headscarf in French Public Schools,1,1,Shazia Iftkhar,U of Wisconsin - Madison
2008-0748,Leni-Riefenstahlization of US Politics? The Visual Legacy of the Bush Administration - A View From Abroad,4,1,Marion G. Mueller,Jacobs U - Bremen
2008-0748,Leni-Riefenstahlization of US Politics? The Visual Legacy of the Bush Administration - A View From Abroad,4,2,Carola Betzold,Jacobs U Bremen
2008-0748,Leni-Riefenstahlization of US Politics? The Visual Legacy of the Bush Administration - A View From Abroad,4,3,Friedrich Kauder,Jacobs U Bremen
2008-0748,Leni-Riefenstahlization of US Politics? The Visual Legacy of the Bush Administration - A View From Abroad,4,4,Johannes Loh,Jacobs U Bremen
2008-0749,Lessons From Virginia Tech: Examining Disparities and Commonalities Between Visual Coverage in U.S. Newspapers and Audience Perceptions,2,1,Shahira S. Fahmy,Southern Illinois U - Carbondale
2008-0749,Lessons From Virginia Tech: Examining Disparities and Commonalities Between Visual Coverage in U.S. Newspapers and Audience Perceptions,2,2,Sara Roedl,Southern Illinois U - Carbondale
2008-0750,Lessons in Media Activism From Post-Katrina New Orleans,1,1,Vicki Mayer,Tulane U
2008-0751,Lets Pretend Were Married: The Love-Hate Relationship With Gender and Technology in Princes Music,1,1,Dana Baitz,York U
2008-0752,Lie Acceptability: A Construct and Measure,2,1,Carrie Marie Oliveira,East Tennessee State U
2008-0752,Lie Acceptability: A Construct and Measure,2,2,Timothy R. Levine,Michigan State U
2008-0753,"""Like a Bird in Lime Twigs:"" On the Strange Tangle of Power and Authority in Media Research",1,1,Christopher William Anderson,Columbia U
2008-0754,Linage [I] and II: The Adventure of Local Online Games Towards Globalization,1,1,Dal Yong Jin,Simon Fraser U
2008-0755,Linguistic Indicators of Social Dynamics in Small Groups,2,1,Amy L Gonzales,Cornell U
2008-0755,Linguistic Indicators of Social Dynamics in Small Groups,2,2,James W Pennebaker,U of Texas
2008-0756,Linking Familial Typologies: An Investigation of the Relationship Between Parenting Styles and Family Communication Patterns,2,1,Alyssa Isaacs,U of Minnesota
2008-0756,Linking Familial Typologies: An Investigation of the Relationship Between Parenting Styles and Family Communication Patterns,2,2,Ascan F. Koerner,U of Minnesota
2008-0757,Listening Otherwise: The Voice of Ethics,1,1,Lisbeth Lipari,Denison U
2008-0758,Little Mosque on the CBC,1,1,Joyce Smith,Ryerson U
2008-0759,Living with Complexity: The Emergence of Leader Identity and the Paradox of Detached Involvement in a Hospital Merger,1,1,John H. Tobin,The Waterbury Hospital
2008-0760,Local Identity and Independent Music Scenes in the Internet Age,1,1,Holly Kruse,U of Tulsa
2008-0761,Longitudinal Effects of Internet Use on Social Networks,1,1,Kakuko Miyata,Meiji Gakuin U
2008-0762,Longitudinal Trends in Media Uses and Media Substitutions in Korea: 1980 to 2005,2,1,Yoonjae Nam,SUNY - Buffalo
2008-0762,Longitudinal Trends in Media Uses and Media Substitutions in Korea: 1980 to 2005,2,2,George A. Barnett,SUNY - Buffalo
2008-0763,Looking for Love in All the White Places: A Study of Skin-Color Preferences on Indian Matrimonial and Mate-Seeking Web Sites,1,1,Sonora Jha-Nambiar,Seattle U
2008-0764,Looking for News Space or Thinking Strategically? The Case of the Spanish Governments Communication,1,1,Maria Jose Canel,U Complutense de Madrid
2008-0765,Looking the Other Way: Selective Exposure to Attitude-Consistent and Counterattitudinal Political Information,2,1,Silvia Knobloch-Westerwick,Ohio State U
2008-0765,Looking the Other Way: Selective Exposure to Attitude-Consistent and Counterattitudinal Political Information,2,2,Jingbo Meng,Ohio State U
2008-0766,Look Whos Talking: Use of Sources in Newspaper Coverage in Sweden and the United States,2,1,Daniela V. Dimitrova,Iowa State U
2008-0766,Look Whos Talking: Use of Sources in Newspaper Coverage in Sweden and the United States,2,2,Jesper Stromback,Mid Sweden U
2008-0767,Lost in Translation? A Comparison of Cancer-Genetics Reporting in the Press Release and its Subsequent Coverage in Lay Press,3,1,Jean Brechman,U of Pennsylvania
2008-0767,Lost in Translation? A Comparison of Cancer-Genetics Reporting in the Press Release and its Subsequent Coverage in Lay Press,3,2,Chul-joo Lee,U of Pennsylvania
2008-0767,Lost in Translation? A Comparison of Cancer-Genetics Reporting in the Press Release and its Subsequent Coverage in Lay Press,3,3,Joseph N. Cappella,U of Pennsylvania
2008-0768,Loverboys: the Media Construction of a New Crime. Content Analysis of Dutch News Coverage (1995-2005),2,1,Johannes Peter Burger,Leiden U
2008-0768,Loverboys: the Media Construction of a New Crime. Content Analysis of Dutch News Coverage (1995-2005),2,2,Willem M. Koetsenruijter,U of Leiden
2008-0769,"Make Me Beautiful: Citizenship, Democratization, and Instruction on Makeover Television",1,1,Shana Heinricy,Xavier U
2008-0770,"Make New Friends / Keep the Old: Media, Social Networks, and Identity During the College Transition",2,1,Mark Andrew Rademacher,U of Wisconsin - Madison
2008-0770,"Make New Friends / Keep the Old: Media, Social Networks, and Identity During the College Transition",2,2,Michelle R. Nelson,Univeristy of Illinois - Urbana-Champaign
2008-0771,Making Communication Count,1,1,John Daly,U of Texas - Austin
2008-0772,Making Sense of Experiences: Sensemaking Processes Following Critical Communication Events,2,1,Karen Heleen Koning,U of Twente
2008-0772,Making Sense of Experiences: Sensemaking Processes Following Critical Communication Events,2,2,Menno de Jong,U of Twente
2008-0773,Manager's Extended Working Hours: The Cognitive Dissonance of Institutional Expectation and Individual Obligation,2,1,Neal William Waddell,U of Queensland
2008-0773,Manager's Extended Working Hours: The Cognitive Dissonance of Institutional Expectation and Individual Obligation,2,2,Bernard J. McKenna,U of Queensland
2008-0774,Managing Clinical Handovers Effectively: What Health Professionals Say,2,1,Bernadette Maria Watson,U of Queensland
2008-0774,Managing Clinical Handovers Effectively: What Health Professionals Say,2,2,Liz Jones,Griffith U
2008-0775,"Mapping Journalism Cultures Across Nations, Organizations, and Professional Milieus",1,1,Thomas Hanitzsch,U of Zurich
2008-0776,Mapping Real-Time Game Experience Using Behavioral Indicators,3,1,Wouter Van den Hoogen,Eindhoven U of Technology
2008-0776,Mapping Real-Time Game Experience Using Behavioral Indicators,3,2,Wijnand A. Ijsselsteijn,Eindhoven U of Technology
2008-0776,Mapping Real-Time Game Experience Using Behavioral Indicators,3,3,Yvonne de Kort,Eindhoven U of Technology
2008-0777,Mapping the Transformation of the U.S. Latino Television Field,2,1,Viviana C. Rojas,U of Texas - San Antonio
2008-0777,Mapping the Transformation of the U.S. Latino Television Field,2,2,Juan Pinon,New York U
2008-0778,Market Influences on Climate Change Frames in CNN and Fox News Channel Broadcasts,1,1,Philip Solomon Hart,Cornell U
2008-0779,Marketing the Franchise-Blockbuster,1,1,Elizabeth Anna Prommer,Hochschule fur Film und Fernsehen
2008-0780,Massively played Games Videogames as Blockbusters,1,1,Susanne Eichner,HFF Konrad Wolf
2008-0781,Mass Media and Stigma: How Portrayals of Mental Illness Impact Social Stigma,6,1,P. Gayle Nadorff,U of Connecticut
2008-0781,Mass Media and Stigma: How Portrayals of Mental Illness Impact Social Stigma,6,2,Sungkyoung Lee,Indiana U
2008-0781,Mass Media and Stigma: How Portrayals of Mental Illness Impact Social Stigma,6,3,Brian D. Wilson,Indiana U
2008-0781,Mass Media and Stigma: How Portrayals of Mental Illness Impact Social Stigma,6,4,Annie Lang,Indiana U
2008-0781,Mass Media and Stigma: How Portrayals of Mental Illness Impact Social Stigma,6,5,Bernice A. Pescosolido,Indiana U
2008-0781,Mass Media and Stigma: How Portrayals of Mental Illness Impact Social Stigma,6,6,Jack Martin,Indiana U
2008-0782,"Mass Media Exposure, Trust, Social Networks, and Online Health Information Seeking Among Internet Users",2,1,Shirley S. Ho,U of Wisconsin - Madison
2008-0782,"Mass Media Exposure, Trust, Social Networks, and Online Health Information Seeking Among Internet Users",2,2,Jeff Niederdeppe,U of Wisconsin
2008-0783,Mass Media Use in Social Contexts,1,1,Thomas N. Friemel,U of Zurich
2008-0784,Maternal Health in Indonesia: Determinants of Health Knowledge and Attitude,2,1,Seungyoon Lee,U of Southern California
2008-0784,Maternal Health in Indonesia: Determinants of Health Knowledge and Attitude,2,2,Arul Chib,Nanyang Technological U
2008-0785,Meaningful Play in Elderly Life,2,1,Bob De Schutter,Group T - Leuven Engineering School
2008-0785,Meaningful Play in Elderly Life,2,2,Vero Vanden Abeele,Group T Leuven Engineering School
2008-0786,Measuring Cancer Clinical Trial Understanding,6,1,Jon D Miller,Michigan State U
2008-0786,Measuring Cancer Clinical Trial Understanding,6,2,Michael R. Kotowski,U of Tennessee
2008-0786,Measuring Cancer Clinical Trial Understanding,6,3,Robert Comis,Coalition of Cooperative Cancer Groups
2008-0786,Measuring Cancer Clinical Trial Understanding,6,4,Sandi Smith,Michigan State U
2008-0786,Measuring Cancer Clinical Trial Understanding,6,5,Kami J. Silk,Michigan State U
2008-0786,Measuring Cancer Clinical Trial Understanding,6,6,Diane Colaizzi,Coalition of Cooperative Cancer Groups
2008-0787,Measuring Citizen Voice in Public Spheres: A Communicative Action Model for Media Development,2,1,Thomas L. Jacobson,Temple U
2008-0787,Measuring Citizen Voice in Public Spheres: A Communicative Action Model for Media Development,2,2,Lingling Pan,Temple U
2008-0788,Measuring Deliberation in Wikipedia Policy Discussions,2,1,Laura W. Black,Ohio U
2008-0788,Measuring Deliberation in Wikipedia Policy Discussions,2,2,Ted Welser,Ohio U
2008-0789,"Measuring Digital Skills: Performance Tests of Operational, Formal, Information, and Strategic Internet Skills Among the Dutch Population",2,1,Alexander van Deursen,U of Twente / GW / CW
2008-0789,"Measuring Digital Skills: Performance Tests of Operational, Formal, Information, and Strategic Internet Skills Among the Dutch Population",2,2,Jan A. G. M. Van Dijk,U of Twente / Cubicus / GW / CW
2008-0790,Measuring Media Concentration and Diversity: New Approaches and Instruments in Europe and the USA,1,1,Natascha Just,U of Vienna
2008-0791,Measuring Subjective Vitality: A look at the validity of the Subjective Vitality Questionnaire,1,1,Jessica R. Abrams,California State U - Long Beach
2008-0792,Measuring the Professionalization of Political Campaign Communication,2,1,Rachel Gibson,U of Manchester
2008-0792,Measuring the Professionalization of Political Campaign Communication,2,2,Andrea Rommele,"International U in Germany, Bruchsal"
2008-0793,Measuring Whiteness in Communications Research: New Approaches to White Racial Opinion and Policy Preferences,2,1,Catherine R. Squires,U of Minnesota
2008-0793,Measuring Whiteness in Communications Research: New Approaches to White Racial Opinion and Policy Preferences,2,2,Debra Burns Melican,U of Michigan
2008-0794,Media and Conflict Resolution,1,1,Eytan Gilboa,Bar-Ilan U
2008-0795,Media and Girls Issues in China: Media as a strategy for Gender Equality,1,1,Bu Wei,Institute of Journalism and Communication
2008-0796,Media and Interpersonal Predictors of Healthy Eating Behavior,1,1,Christopher Joseph McKinley,U of Arizona
2008-0797,Media as Constructor of Ethnic Minority Identity: A Native American Case Study,1,1,Ritva Levo-Henriksson,U of Helsinki
2008-0798,"Media, Celebrities, and Fans: An Examination of Celebrity Worship Among Adolescents",2,1,Stella C. Chia,Nanyang Technological U
2008-0798,"Media, Celebrities, and Fans: An Examination of Celebrity Worship Among Adolescents",2,2,Yip Ling Poo,Nanyang Technological U
2008-0799,Me(di)a Culpa?: The Missing White Woman Syndrome and Media Self-Critique,1,1,Carol M. Liebler,Syracuse U
2008-0800,Media Education for Citizenship in a Digital Age,1,1,Mark Lipton,U of Guelph
2008-0801,Media Effects on Public Safety in the Context of a Catastrophe,1,1,Christopher E. Beaudoin,Tulane U
2008-0802,"Media Enjoyment as Experience: Segmentation, Cohesion, and Empathy",3,1,Daniel G. McDonald,Ohio State U
2008-0802,"Media Enjoyment as Experience: Segmentation, Cohesion, and Empathy",3,2,Jingbo Meng,Ohio State U
2008-0802,"Media Enjoyment as Experience: Segmentation, Cohesion, and Empathy",3,3,Shu-Fang Lin,National Chung Cheng U
2008-0803,Media Exposure and Sensitivity to Violence in News Reports: Evidence of Desensitization?,1,1,Erica L. Scharrer,U of Massachusetts - Amherst
2008-0804,"Media Exposure, Sports Participation, and Self Esteem on Attractiveness Estimations Among Adolescent Girls",2,1,Kim Bissell,U of Alabama
2008-0804,"Media Exposure, Sports Participation, and Self Esteem on Attractiveness Estimations Among Adolescent Girls",2,2,Hal Hays,U of Alabama
2008-0805,Media Frame Building and Culture: Genetically Modified Organisms in Brazilian Coverage,4,1,Dominique Brossard,U of Wisconsin - Madison
2008-0805,Media Frame Building and Culture: Genetically Modified Organisms in Brazilian Coverage,4,2,Luisa Massarini,"Museum of Life/Oswaldo Cruz House, Fiocruz, Brazil"
2008-0805,Media Frame Building and Culture: Genetically Modified Organisms in Brazilian Coverage,4,3,Emily Acosta,U of Wisconsin - Madison
2008-0805,Media Frame Building and Culture: Genetically Modified Organisms in Brazilian Coverage,4,4,Bruno Buys,"Museum of Life/Oswaldo Cruz House, Fiocruz, Brazil"
2008-0806,Media Framing in Corporate Social Responsibility: A Korea-U.S. Comparative Study,3,1,Yoon-Joo Lee,U of Tennessee
2008-0806,Media Framing in Corporate Social Responsibility: A Korea-U.S. Comparative Study,3,2,Sora Kim,U of Tennessee
2008-0806,Media Framing in Corporate Social Responsibility: A Korea-U.S. Comparative Study,3,3,Eric Haley,U of Tennessee
2008-0807,"Media Habits: Driven By Goals, Not Circumstance",1,1,Ryan L. Lange,Michigan State U
2008-0808,Media Houses: The Mediated Centre as Architecture,2,1,Staffan Ericson,Södertörn U College
2008-0808,Media Houses: The Mediated Centre as Architecture,2,2,Patrik Aker,Sodertorn U College
2008-0809,Media Imperialism Waned? The Cultural Politics of Korean Wave in East Asia,1,1,Siho Nam,U of North Florida
2008-0810,"Media Interventions to Promote Smoking Cessation Among Socioeconomically Disadvantaged Populations: What Do We Know, What Do We Need to Learn, and What Should We Do Now?",4,1,Jeff Niederdeppe,U of Wisconsin
2008-0810,"Media Interventions to Promote Smoking Cessation Among Socioeconomically Disadvantaged Populations: What Do We Know, What Do We Need to Learn, and What Should We Do Now?",4,2,Xiaodong Kuang,U of Wisconsin
2008-0810,"Media Interventions to Promote Smoking Cessation Among Socioeconomically Disadvantaged Populations: What Do We Know, What Do We Need to Learn, and What Should We Do Now?",4,3,Brittney Crock,U of Minnesota
2008-0810,"Media Interventions to Promote Smoking Cessation Among Socioeconomically Disadvantaged Populations: What Do We Know, What Do We Need to Learn, and What Should We Do Now?",4,4,Ashley Skelton,U of Wisconsin
2008-0811,Media Literacy in Singapore : Assessing Student Awareness in the Age of Globalisation,2,1,Anna Phang,Singapore Polytechnic
2008-0811,Media Literacy in Singapore : Assessing Student Awareness in the Age of Globalisation,2,2,David J. Schaefer,Franciscan U - Steubenville
2008-0812,Media Malaise or Virtuous Circle? The Impact of Media Consumption on Political Interest,2,1,Jesper Stromback,Mid Sweden U
2008-0812,Media Malaise or Virtuous Circle? The Impact of Media Consumption on Political Interest,2,2,Adam Mahmoud Shehata,ITM/Mid Sweden U
2008-0813,"Media Representations of Water, Climate and Electrical Energy in Arid Zones: The Case of Mexicali",1,1,Hugo Edgardo Mendez,BINACOM - Binational Assoc. of Schls of Comm of the Californias
2008-0814,MediaSmart School: Media Literacy as Health Intervention,3,1,David Stephen Bickham,Children's Hospital Boston/Harvard Medical School
2008-0814,MediaSmart School: Media Literacy as Health Intervention,3,2,Ronald Slaby,Education Development Center
2008-0814,MediaSmart School: Media Literacy as Health Intervention,3,3,Michael O. Rich,Center on Media and Child Health
2008-0815,"Media, Space, Politics",1,1,Jenny Sunden,Royal Institute of Technology
2008-0816,Media Spatiality and the Spaces of Democracy,1,1,Nick Couldry,"Goldsmiths College, London U"
2008-0817,Media System in Turkey from a Comparative Perspective,1,1,Mine Gencel Bek,Ankara U
2008-0818,Mediated Deliberation? The Role of the Communication Platform in Mediating Political Discourse,1,1,Dmitry Epstein,Cornell U
2008-0819,Mediated Enactive Experience: A Sociocognitive Approach to Analyze the Effects of Playing Serious Games,1,1,Wei Peng,Michigan State U
2008-0820,Mediated Negotiations: A Case Study of a Transcultural Exchange Between Lebanon and Israel,1,1,Keren Tenenboim Weinblatt,U of Pennsylvania
2008-0821,Mediating Processes and Effects of Two Communication Interventions for Breast Cancer Patients,8,1,Robert P. Hawkins,U of Wisconsin - Madison
2008-0821,Mediating Processes and Effects of Two Communication Interventions for Breast Cancer Patients,8,2,Suzanne Pingree,U of Wisconsin - Madison
2008-0821,Mediating Processes and Effects of Two Communication Interventions for Breast Cancer Patients,8,3,Bret Shaw,U of Wisconsin - Madison
2008-0821,Mediating Processes and Effects of Two Communication Interventions for Breast Cancer Patients,8,4,Ronald C. Serlin,U of Wisconsin - Madison
2008-0821,Mediating Processes and Effects of Two Communication Interventions for Breast Cancer Patients,8,5,Chris Swoboda,U of Wisconsin - Madison
