Paper ID,Paper Title,Number of Authors,Author Position,Author Name,Author Affiliation
2007-0744,(In)accuracy at Detecting True and False Confessions and Denials:,2,2,Rachel K. Kim,Michigan State U
2007-0745,In Between the Real and the Reel: the Rise of Mobile Media in the Age of Web 2.0,1,1,Larissa Hjorth,RMIT U
2007-0746,Incorporating the Resistance? A Case Study on the Appropriation of the Promise (Wu Ji),1,1,Jia Dai,U of Texas
2007-0747,Increasing Sun Protection in Outdoor Recreation: A Theory-Based Health Communication Program,7,1,Barbara J. Walkosz,U of Colorado - Denver
2007-0747,Increasing Sun Protection in Outdoor Recreation: A Theory-Based Health Communication Program,7,2,David B. Buller,"Klein Buendel, Inc."
2007-0747,Increasing Sun Protection in Outdoor Recreation: A Theory-Based Health Communication Program,7,3,Peter A. Andersen,San Diego State U
2007-0747,Increasing Sun Protection in Outdoor Recreation: A Theory-Based Health Communication Program,7,4,Michael D. Scott,Califoria State U - Chico
2007-0747,Increasing Sun Protection in Outdoor Recreation: A Theory-Based Health Communication Program,7,5,Mark B. Dignan,U of Kentucky
2007-0747,Increasing Sun Protection in Outdoor Recreation: A Theory-Based Health Communication Program,7,6,Gary R. Cutter,U of Alabama
2007-0747,Increasing Sun Protection in Outdoor Recreation: A Theory-Based Health Communication Program,7,7,Julie A. Maloy,"Klein Buendel, Inc."
2007-0748,"Individual Differences in Motivated Processing of Highly Arousing, Positive TV Advertisements",3,1,Rachel L. Bailey,U of Missouri
2007-0748,"Individual Differences in Motivated Processing of Highly Arousing, Positive TV Advertisements",3,2,Kevin Wise,U of Missouri - Columbia
2007-0748,"Individual Differences in Motivated Processing of Highly Arousing, Positive TV Advertisements",3,3,Glenn M. Leshner,U of Missouri
2007-0749,Individual-Level and Network-Level Explanations of Organizational Unit Communication Effectiveness,2,1,Ronald E. Rice,U of California - Santa Barbara
2007-0749,Individual-Level and Network-Level Explanations of Organizational Unit Communication Effectiveness,2,2,Jennifer K. Lehr,Fairleigh Dickinson U
2007-0750,Individual Personality Differences Moderate Perceptions of Alcohol Drinking Behavior and Receptivity to Alcohol Health Messages,4,1,"James B. Weaver, III",Emory U
2007-0750,Individual Personality Differences Moderate Perceptions of Alcohol Drinking Behavior and Receptivity to Alcohol Health Messages,4,2,Norbert Mundorf,U of Rhode Island
2007-0750,Individual Personality Differences Moderate Perceptions of Alcohol Drinking Behavior and Receptivity to Alcohol Health Messages,4,3,Robert Laforge,U of Rhode Island
2007-0750,Individual Personality Differences Moderate Perceptions of Alcohol Drinking Behavior and Receptivity to Alcohol Health Messages,4,4,Stephanie Sargent Weaver,Emory U
2007-0751,Indoor Tanning and Problem Behavior Theory: Systems of Influence,4,1,Zhanna Bagdasarov,Rutgers U
2007-0751,Indoor Tanning and Problem Behavior Theory: Systems of Influence,4,2,Smita C. Banerjee,Montclair State U
2007-0751,Indoor Tanning and Problem Behavior Theory: Systems of Influence,4,3,Kathryn Greene,Rutgers U
2007-0751,Indoor Tanning and Problem Behavior Theory: Systems of Influence,4,4,"Michelle ""Shelley"" Campo",U of Iowa
2007-0752,Influence of Source Liking and Personality Traits on Perceptions of Bias and News Source Selection,2,1,Laura M. Arpan,Florida State U
2007-0752,Influence of Source Liking and Personality Traits on Perceptions of Bias and News Source Selection,2,2,Erik Peterson,Florida State U
2007-0753,Influencing Communications Policy With Software Defaults,2,1,Rajiv Shah,U of Illinois
2007-0753,Influencing Communications Policy With Software Defaults,2,2,Jay P. Kesan,U of Illinois
2007-0754,Information,1,1,Klaus Krippendorff,U of Pennsylvania
2007-0755,Information Control in Time of Crisis: The Framing of SARS in China-Based Newspapers and Internet Sources,1,1,Traci Hong,Tulane U
2007-0756,Information Exchanges in the Internet and Likelihood of Expressing Deviant Views on Current Affairs in Public,1,1,Xigen Li,Southern Illinois U - Carbondale
2007-0757,Information Overload Within Organizational Settings: Exploring the Causes of Overload,1,1,Suzanne de Bakker,Radboud U Nijmegen
2007-0758,Information Seeking and Workplace Safety: A Field Application of the Risk Perception Attitude Framework,1,1,Kevin Real,U of Kentucky
2007-0759,Information the Wiki Way: Communication Processes and Information Evaluation in Collaborative Online Venues,1,1,Laura Robinson,U of Southern California
2007-0760,"Informative, But Not Engaging: Italian Parties Online Communication in the 2006 Elections",1,1,Cristian Vaccari,U of Bologna
2007-0761,"Informing Citizens: How People With Different Levels of Education Process Television, Newspapers, and Web News",3,1,Maria Elizabeth Grabe,Indiana U
2007-0761,"Informing Citizens: How People With Different Levels of Education Process Television, Newspapers, and Web News",3,2,Rasha Kamhawi,Ain Shams U
2007-0761,"Informing Citizens: How People With Different Levels of Education Process Television, Newspapers, and Web News",3,3,Narine S. Yegiyan,Indiana U
2007-0762,Infusing HIV Test Counseling Practice With Harm Reduction Theory: An Integrated Model for Voluntary Counseling and Testing,2,1,Marifran Mattson,Purdue U
2007-0762,Infusing HIV Test Counseling Practice With Harm Reduction Theory: An Integrated Model for Voluntary Counseling and Testing,2,2,Iccha Basnyat,Purdue U
2007-0763,(In)hospitable Publics: Theorizing the Conditions of Access to U.S. Publics,1,1,Sara L. McKinnon,Arizona State U
2007-0764,Injunctive and Descriptive Social Alcohol Norms and Drinking Among College Students,1,1,Morgan Anne Valley,Colorado State U
2007-0765,"Inner Selves, Outer Selves, and the Commercialization of Congruence: An Audience Study of Makeover Shows",1,1,Katherine Sender,U of Pennsylvania
2007-0766,Institutional Determinants of the Structure of the Daily Newspaper Industry: A Cross-Country Study,1,1,Jun-Seok Kang,Indiana U
2007-0767,Integrated Approach to Development Communication: A Public Relations Framework for Social Changes,1,1,Baiba Petersone,U of Georgia
2007-0768,"Integrating South African Broadcasting: Program Imports, Scheduling, and Channel Identity at Bophuthatswana-TV",1,1,Tim Havens,U of Iowa
2007-0769,"Integrating the Theory of Planned Behavior, Altruism, and Self-Construal to Predict Paper Recycling Behavior in Individualistic and Collectivistic Societies: Implications for Communication Campaign Design",2,1,Rungrat Chaisamrej,U of the Thai Chamber of Commerce
2007-0769,"Integrating the Theory of Planned Behavior, Altruism, and Self-Construal to Predict Paper Recycling Behavior in Individualistic and Collectivistic Societies: Implications for Communication Campaign Design",2,2,Rick S. Zimmerman,U of Kentucky
2007-0770,Intelligent Tutoring Games,1,1,Brian Magerko,Michigan State U
2007-0771,Interactive Media in Health Communication Research: A Meta-Analytic Review,1,1,Mary E. Nwosu,U of Southern California
2007-0772,Interactivity and Enjoyment,5,1,Ute Ritterfeld,U of Southern California
2007-0772,Interactivity and Enjoyment,5,2,Cuihua Shen,U of Southern California
2007-0772,Interactivity and Enjoyment,5,3,Hua Wang,U of Southern California
2007-0772,Interactivity and Enjoyment,5,4,Luciano Nocera,U of Southern California
2007-0772,Interactivity and Enjoyment,5,5,Wee Ling Wong,U of Southern California
2007-0773,Interactivity and Presence of Three eHealth Interventions,6,1,Robert P. Hawkins,U of Wisconsin
2007-0773,Interactivity and Presence of Three eHealth Interventions,6,2,Jeong Yeob Han,U of Wisconsin
2007-0773,Interactivity and Presence of Three eHealth Interventions,6,3,Suzanne Pingree,U of Wisconsin - Madison
2007-0773,Interactivity and Presence of Three eHealth Interventions,6,4,Bret Shaw,U of Wisconsin
2007-0773,Interactivity and Presence of Three eHealth Interventions,6,5,Tim Baker,U of Wisconsin
2007-0773,Interactivity and Presence of Three eHealth Interventions,6,6,Linda Roberts,U of Wisconsin
2007-0774,Interactivity in a Web Conferencing Learning Environment: Effects on Trainers & Trainees,2,1,Keri Keilberg Stephens,Texas State U
2007-0774,Interactivity in a Web Conferencing Learning Environment: Effects on Trainers & Trainees,2,2,Timothy P. Mottet,Texas State U
2007-0775,Interconnexion et Identités Electroniques: Vers un Système de Fichiers Répartis,1,1,Amar Lakel,U Michel de Montaigne Bordeaux 3
2007-0776,Intercultural Communication for Social Change: A Case Study of Communicative Competence Among Public-School Teachers and American Indian Partners,1,1,Phyllis Bo-yuen Ngai,U of Montana-Missoula
2007-0777,Intercultural Differences of the Web Marketing Strategy,1,1,Moonki Hong,Florida State U
2007-0778,Intercultural Personhood: Globalization and a Way of Being,1,1,Young Yun Kim,U of Oklahoma
2007-0779,Intergroup Bias in Mass Media: From Semantic to Pragmatic Dimensions  A Research Agenda,3,1,Georg Ruhrmann,U of Jena
2007-0779,Intergroup Bias in Mass Media: From Semantic to Pragmatic Dimensions  A Research Agenda,3,2,Denise Sommer,U of Jena
2007-0779,Intergroup Bias in Mass Media: From Semantic to Pragmatic Dimensions  A Research Agenda,3,3,Kai Sassenberg,U of Jena
2007-0780,"Intermedial, Intertextual, and Interactive News",1,1,Klaus Bruhn Jensen,U of Copenhagen
2007-0781,International Media Message Strategies: A Concept for Reassessing Communication Across Culture,1,1,Yi-Fan Chen,Rutgers U
2007-0782,International Terrorism and News Coverage: A Comparative Study Between the U.S. and China,4,1,Pamela J. Shoemaker,Syracuse U
2007-0782,International Terrorism and News Coverage: A Comparative Study Between the U.S. and China,4,2,Gang Kevin Han,Syracuse U
2007-0782,International Terrorism and News Coverage: A Comparative Study Between the U.S. and China,4,3,Xiuli Wang,Syracuse U
2007-0782,International Terrorism and News Coverage: A Comparative Study Between the U.S. and China,4,4,Wei Wang,Hunan U
2007-0783,"International Treaties, Art, and the Informational State",1,1,Sandra Braman,U of Wisconsin
2007-0784,"Internet Activism, Trans-National Public Sphere, and State Activation Apparatus: A Case Study of Anti-Japanese Protest",1,1,Pui Ha Chow,Chinese U
2007-0785,Internet: Comunications Ally in Developing Nations,1,1,Jose Kusunoki,U de San Martin de Porres
2007-0786,Internet Credibility Evaluations: What Children See and Believe,1,1,Matthew S. Eastin,Ohio State U
2007-0787,Internet Impact on Traditional Media Use for News: 2002 and 2004,2,1,Karen Michelle Boyajy,U of Missouri
2007-0787,Internet Impact on Traditional Media Use for News: 2002 and 2004,2,2,Esther Thorson,U of Missouri
2007-0788,"Internet, Sanchalak, and e-Choupal: Connecting Rural Indian Farmers to Urban Markets",4,1,Ketan Sudhakar Chitnis,UNICEF New York
2007-0788,"Internet, Sanchalak, and e-Choupal: Connecting Rural Indian Farmers to Urban Markets",4,2,Do Kyun Kim,Ohio U
2007-0788,"Internet, Sanchalak, and e-Choupal: Connecting Rural Indian Farmers to Urban Markets",4,3,Vasanti Rao,Centre for Media Studies
2007-0788,"Internet, Sanchalak, and e-Choupal: Connecting Rural Indian Farmers to Urban Markets",4,4,Arvind Singhal,Ohio U
2007-0789,Internet Use Among Chinese Students and Its Implication for Cross-Cultural Adaptation,2,1,Ying Wang,Kent State U
2007-0789,Internet Use Among Chinese Students and Its Implication for Cross-Cultural Adaptation,2,2,Shaojing Sun,U of Maryland
2007-0790,Internet Use and the Amplification of Trust and Privacy Evaluations on Support for Government Internet Monitoring,2,1,Erik C. Nisbet,Cornell U
2007-0790,Internet Use and the Amplification of Trust and Privacy Evaluations on Support for Government Internet Monitoring,2,2,Geri Gay,Cornell U
2007-0791,"Interpenetration, Mediation and the Shaping of Ontological Spheres",1,1,Ingrid Volkmer,U of Melbourne
2007-0792,"Interpreting Angela Davis for the American Middle Class: Race, Radicalism, Passion, and News Magazines",1,1,Madhavi Murty,U of Washington
2007-0793,Interrupting the Transportation Experience: Program Placement Effects on Responses to Antismoking Advertising,2,1,Sarah Jane Durkin,The Cancer Council Victoria
2007-0793,Interrupting the Transportation Experience: Program Placement Effects on Responses to Antismoking Advertising,2,2,Melanie Wakefield,The Cancer Council Victoria
2007-0794,In the Middle of Everywhere: Visualizing Women in Contemporary Chinese Family-Morality Television Dramas,1,1,Dawei Guo,U of Westminster
2007-0795,In the Mood: Experimental and Correlational Support for Mood Congruent Media Preferences,1,1,Dara Natalie Greenwood,U of Michigan
2007-0796,Introduction: Media Regulation in Small States,1,1,Manuel Puppis,U of Zurich
2007-0797,"Intrusion, Threats, Rights, and Strategies: Using Multidimensional Scaling to Identify Peoples Perception of Internet Privacy",2,1,Lara Zwarun,U of Texas - Arlington
2007-0797,"Intrusion, Threats, Rights, and Strategies: Using Multidimensional Scaling to Identify Peoples Perception of Internet Privacy",2,2,Mike Z. Yao,City U of Hong Kong
2007-0798,In Truthiness We Trust: The Colbert Report as a Postmodern Response to the Post-9/11 World,1,1,Marina Levina,U of Illinois - Urbana Champaign
2007-0799,Inverted-Panopticism: The Use of Mobile Technologies in Surveillance,1,1,Ming Kuok Lim,Pennsylvania State U
2007-0800,Investigating the Effects of Cancer Risk and Efficacy Perceptions on Cancer Prevention Adherence and Intentions,1,1,Norman C. H. Wong,U of Pennsylvania
2007-0801,Inviting Comment: The Maturity of Technology as a Factor in Public Creation of Content,1,1,Juanita Marie Darling,California State U - Monterey Bay
2007-0802,Involving Marginalized Groups in Community Development: A Model for Building Long-Term Intergroup Relationships,1,1,Marcella LaFever,California State U
2007-0803,I Picture Short Sentences Coming From Short People: Creating Impressions in CMC,1,1,Jamie S. Switzer,Colorado State U
2007-0804,I Saw This Person: Use and Suppression of Gendered Pronouns in Talk About Drag Queens,1,1,N. L. Klein,U of California
2007-0805,"Is Beauty in a Pill? Ideal Body Image, Self-Perceptions of Body-Esteem, and Health Concerns About Beauty-Pills Among College Women",1,1,Juan Meng,U of Alabama
2007-0806,Is Familial Commitment a Choice or an Obligation? Applying the Investment Model to Family Communication Research,1,1,Alysa Ann Lucas,Penn State U
2007-0807,Is It a Democratic Right to be a Racist? Blogging and the Extreme Right,1,1,Bart Cammaerts,London School of Economics
2007-0808,Is Shorter Better? MiniMAM: Developing a Short Version of the Motivation Activation Measure,3,1,Satoko Kurita,Indiana U
2007-0808,Is Shorter Better? MiniMAM: Developing a Short Version of the Motivation Activation Measure,3,2,Robert F. Potter,Indiana U
2007-0808,Is Shorter Better? MiniMAM: Developing a Short Version of the Motivation Activation Measure,3,3,Annie Lang,Indiana U
2007-0809,Issue Concern and Risk Judgments as Mediators of News Influence on Support for Alcohol Control Policies,3,1,Michael D. Slater,Ohio State U
2007-0809,Issue Concern and Risk Judgments as Mediators of News Influence on Support for Alcohol Control Policies,3,2,Frank R Lawrence,Pennsylvania State U.
2007-0809,Issue Concern and Risk Judgments as Mediators of News Influence on Support for Alcohol Control Policies,3,3,Eleanora Maria Comello,Ohio State U
2007-0810,Issue Responsiveness and Negative Affect in the Framing of Poverty: An Experiment of Gains Versus Losses,5,1,Xiaoli Nan,U of Wisconsin - Madison
2007-0810,Issue Responsiveness and Negative Affect in the Framing of Poverty: An Experiment of Gains Versus Losses,5,2,Eulalia Puig Abril,U of Wisconsin-Madison
2007-0810,Issue Responsiveness and Negative Affect in the Framing of Poverty: An Experiment of Gains Versus Losses,5,3,Andrew R. Binder,U of Wisconsin - Madison
2007-0810,Issue Responsiveness and Negative Affect in the Framing of Poverty: An Experiment of Gains Versus Losses,5,4,Pamela M Nevar,U of Wisconsin-Madison
2007-0810,Issue Responsiveness and Negative Affect in the Framing of Poverty: An Experiment of Gains Versus Losses,5,5,Hernando Rojas,U of Wisconsin - Madison
2007-0811,Is the Agenda-Setting Process Different Outside the United States?: A Multinational Agenda-Setting Test,1,1,Ying Roselyn Du,U of North Carolina - Chapel Hill
2007-0812,Is the Local Really Connecting to the Global?: The Discourse of Otherness Surrounding ICTs in Africa,1,1,Christobel Asiedu,U of Illinois
2007-0813,Is what you see what you believe? Visual reporting about the 2006 war in Lebanon,1,1,Christian Kolmer,Media Tenor Deutschland GmbH
2007-0814,Iterative Approach to Theory-Driven Comparative Research,1,1,Steffen Kolb,Hamburg Media School
2007-0815,Ithaca HOURS: Local Currency and the Organizing of the Individual and the Collective Consumer,2,1,Rebecca Gill,U of Utah
2007-0815,Ithaca HOURS: Local Currency and the Organizing of the Individual and the Collective Consumer,2,2,Brenden Kendall,U of Utah
2007-0816,"Its Just a Process: Questions, Responses, and Constructing a University Crisis",1,1,Theresa R. Castor,U of Wisconsin
2007-0817,It Works Both Ways: The Relationship Between Sexual Content in the Media and Adolescent Sexual Behavior,4,1,Amy Bleakley,U of Pennsylvania
2007-0817,It Works Both Ways: The Relationship Between Sexual Content in the Media and Adolescent Sexual Behavior,4,2,Michael Hennessy,U of Pennsylvania
2007-0817,It Works Both Ways: The Relationship Between Sexual Content in the Media and Adolescent Sexual Behavior,4,3,Martin Fishbein,U of Pennsylvania
2007-0817,It Works Both Ways: The Relationship Between Sexual Content in the Media and Adolescent Sexual Behavior,4,4,Amy B. Jordan,U of Pennsylvania
2007-0818,I watch CNN  Nobody Gets Killed. I Watch Al-Jazeera  Its Like Tragedy.,1,1,Shahira S. Fahmy,Southern Illinois U
2007-0819,"Japanese Young People, Media, and Everyday Life: Towards the De-Westernizing of Media Studies",1,1,Toshie Takahashi,Rikkyo U
2007-0820,Jihad Recruiting Grounds or Cyberdating? Internet Discussion Boards and Their Role in the Moral Panic of Muslim Migrant Youth in the Netherlands,1,1,Lokman Tsui,U of Pennsylvania
2007-0821,Joining Forces: Teen Girl Witches and Internet Chat Groups,1,1,Debra L. Merskin,U of Oregon
2007-0822,Journalism and Change: Theoretical Framework and Empirical Research,1,1,Bernd Bloebaum,U of Muenster
2007-0823,Journalism and Gender in The Devil Wears Prada,1,1,Matthew C. Ehrlich,U of Illinois
2007-0824,"Journalism and Human Rights: Which Humans, Whose Rights?",1,1,Barbie Zelizer,U of Pennsylvania
2007-0825,Journalism Culture: A Two-Levels Proposal,1,1,Paolo Mancini,U di Perugia
2007-0826,Journalism's Complicated Partners: Television News Anchors and Community Maintenance Around the Anchor's Appearance,1,1,Kimberly Meltzer,Lehigh U
2007-0827,Journalisms in Europe: Comparing Reporting Styles and Levels of Europeanization in Eastern and Western Europe,5,1,Hartmut Wessler,Jacobs U - Bremen
2007-0827,Journalisms in Europe: Comparing Reporting Styles and Levels of Europeanization in Eastern and Western Europe,5,2,Malgorzata Skorek,International U Bremen
2007-0827,Journalisms in Europe: Comparing Reporting Styles and Levels of Europeanization in Eastern and Western Europe,5,3,Manuel Adolphsen,London School of Economics
2007-0827,Journalisms in Europe: Comparing Reporting Styles and Levels of Europeanization in Eastern and Western Europe,5,4,Mihaela Dobreva,International U Bremen
2007-0827,Journalisms in Europe: Comparing Reporting Styles and Levels of Europeanization in Eastern and Western Europe,5,5,Maximilian Held,International U Bremen
2007-0828,Journalistic Ethics as Autonomy: A Field-Analytic Model of Media Criticism,1,1,Thomas Hove,U of Wisconsin
2007-0829,"Journalistic Field, News Habitus, and Newsroom Capital: Using Reflexive Sociology to Conceptualise Context in Newsroom Ethnography",1,1,Ida Schultz,Roskilde U
2007-0830,"Journalistic Professionalism, Knowledge, and Cultural Authority: Towards a Theoretical Framework",1,1,Christopher W. Anderson,Columbia U
2007-0831,Journalistic Understanding of Road Safety: From Routine Issue to Prestigious Breaking News.,1,1,Matthieu Grossetete,IEP de Toulouse
2007-0832,"Journalists, War Crimes, and International Justice",1,1,Howard Tumber,City U - London
2007-0833,Jurisction and Choice of Law in Cybercommunicatiion,1,1,Kyu Ho Youm,U of Oregon
2007-0834,Just a Guy in Pajamas? Framing the Blogs: Emergence of the Blogosphere in Mainstream U.S. Newspaper Coverage (1999-2005) TOP STUDENT PAPER Nr. 1,2,1,Julie Jones,U of Minnesota
2007-0834,Just a Guy in Pajamas? Framing the Blogs: Emergence of the Blogosphere in Mainstream U.S. Newspaper Coverage (1999-2005) TOP STUDENT PAPER Nr. 1,2,2,Itai Himelboim,U of Minnesota
2007-0835,Juxtaposing Handloom Weaving and Modernity: Making the Case for Building Theory Situated in Praxis,2,1,Radhika Gajjala,Bowling Green State U
2007-0835,Juxtaposing Handloom Weaving and Modernity: Making the Case for Building Theory Situated in Praxis,2,2,Annapurna Mamidipudi,Dastkar Andhra
2007-0836,"Keepers of the Secret: Desires to Conceal a Family Members HIV+ Status in Namibia, Africa",2,1,Angela J. Niedermyer,U of Texas--Austin
2007-0836,"Keepers of the Secret: Desires to Conceal a Family Members HIV+ Status in Namibia, Africa",2,2,Rachel A. Smith,U of Texas - Austin
2007-0837,Keeping Up and Shutting Out: Media Use Among Female Inmates,1,1,Beate Gersch,Trinity U
2007-0838,Kids Motivation Activation in Risky Picture Viewing,3,1,Sungkyoung Lee,Indiana U
2007-0838,Kids Motivation Activation in Risky Picture Viewing,3,2,Pamela Gayle Nadorff,Indiana U
2007-0838,Kids Motivation Activation in Risky Picture Viewing,3,3,Annie Lang,Indiana U
2007-0839,Killed in Action: Limitations of Postmortem Relational Privacy Jurisprudence,1,1,Ana-Klara Mercedes Hering,U of Florida
2007-0840,Killing With Kindness: Fatal Flaws in the Universal Service Funding Mission,1,1,Rob Frieden,Pennsylvania State U
2007-0841,KingKong.com versus LOLTheMovie.com: Toward a Framework of Corporate and Independent Online Film Promotion,1,1,Mary P Erickson,U of Oregon
2007-0842,"Knowledgeable Citizens, Election Outcomes, and Good Government",1,1,Gabor Toka,U of Oxford
2007-0843,Knowledge Interdependence and Information Retrieval Affects on Performance Satisfaction in Transactive Memory Teams,2,1,Edward T. Palazzolo,Ohio State U
2007-0843,Knowledge Interdependence and Information Retrieval Affects on Performance Satisfaction in Transactive Memory Teams,2,2,Mary J Clark,Ohio U
2007-0844,Label Evolution: How Organizational Routines Create an Evolutionary Environment for Organizational Terms,1,1,Drew Margolin,U of Southern California
2007-0845,Ladies - Ready Steady Go! Reconstructing Media Sport Coverage,4,1,Nils Andresen,Technische U of Dresden
2007-0845,Ladies - Ready Steady Go! Reconstructing Media Sport Coverage,4,2,Heike Grossmann,Technical U of Dresden
2007-0845,Ladies - Ready Steady Go! Reconstructing Media Sport Coverage,4,3,Ewa Musialowska,"Technical U of Dresden, U of Wroclaw"
2007-0845,Ladies - Ready Steady Go! Reconstructing Media Sport Coverage,4,4,Antal Wozniak,Technical U - Dresden
2007-0846,"Landscape and Instability in American Visual Culture: The Lord of the Rings, Matrix, and Terminator Trilogies",1,1,Ted Gournelos,Institute of Communications Research
2007-0847,"Language Acculturation, Health, and Well Being in Mexican Americans",1,1,Theodore M. Singelis,California State U - Chico
2007-0848,Language Teacher Training and the Impact of Culture,1,1,Caroline Priestley,St Giles Language Schools
2007-0849,"Latina/o Performance in the Everyday: Immigration, Affective Connections, and Latinidad Post-9/11",1,1,Bernadette Marie Calafell,U of North Carolina
2007-0850,Latinas/os and the Mainstream Press: The Exclusions of Professional Diversity,1,1,Isabel Awad,Stanford U
2007-0851,Latinos and Television: Hybridization or Multilayered Cultural Identities?,4,1,Joseph D. Straubhaar,U of Texas - Austin
2007-0851,Latinos and Television: Hybridization or Multilayered Cultural Identities?,4,2,Juan Pinon,U of Texas at Austin
2007-0851,Latinos and Television: Hybridization or Multilayered Cultural Identities?,4,3,Viviana C. Rojas,U of Texas - San Antonio
2007-0851,Latinos and Television: Hybridization or Multilayered Cultural Identities?,4,4,Martha Fuentes-Bautista,U of Texas
2007-0852,Law & Memory,1,1,Sandra Braman,U of Wisconsin
2007-0853,Lay Perceptions of Metaphor Use in Cancer Messages,3,1,Janice Lee Krieger,Pennsylvania State U
2007-0853,Lay Perceptions of Metaphor Use in Cancer Messages,3,2,Roxanne Parrott,Pennsylvania State U
2007-0853,Lay Perceptions of Metaphor Use in Cancer Messages,3,3,Jon F. Nussbaum,Pennsylvania State U
2007-0854,Lazy Modernists? On New Types of Political Communication in Changing Media Environments,2,1,Martin J. Emmer,Technical U - Illmenau
2007-0854,Lazy Modernists? On New Types of Political Communication in Changing Media Environments,2,2,Angelika Füting,Technische U Ilmenau
2007-0855,Leading Virtual Teams,2,1,Daniel Cochece Davis,Marist College
2007-0855,Leading Virtual Teams,2,2,Nancy Scaffidi,Marist College
2007-0856,Learning Characteristics and the Evaluation of Audience Response Technology,2,1,Erina Lynne MacGeorge,Purdue U
2007-0856,Learning Characteristics and the Evaluation of Audience Response Technology,2,2,Graham Douglas Bodie,Purdue U
2007-0857,Learning Political Information From the News: A Closer Look at the Role of Motivation,1,1,Clarissa C. David,U of the Philippines
2007-0858,"Leisure Boredom, Sensation Seeking, Self-Esteem, Addiction Symptoms, and Patterns of Mobile Phone Use",1,1,Louis W. Leung,Chinese U of Hong Kong
2007-0859,"Leisure, Work, and Manliness: Masculinity-in-Decline and the Miller High Life Man",1,1,Daniel J. Lair,U of Denver
2007-0860,"Le Monde, French Secular Republicanism, and the Mohammad Cartoons Affair: Journalistic Re-Presentation of the Sacred Right to Offend",2,1,Lyombe S. Eko,U of Iowa
2007-0860,"Le Monde, French Secular Republicanism, and the Mohammad Cartoons Affair: Journalistic Re-Presentation of the Sacred Right to Offend",2,2,Daniel A. Berkowitz,U of Iowa
2007-0861,Lets Talk About Europe: Explaining Vertical and Horizontal Europeanization in the Quality Press,4,1,Michael Bruggemann,U of Bremen
2007-0861,Lets Talk About Europe: Explaining Vertical and Horizontal Europeanization in the Quality Press,4,2,Katharina Kleinen-v.Königslöw,Jacobs U
2007-0861,Lets Talk About Europe: Explaining Vertical and Horizontal Europeanization in the Quality Press,4,3,Stefanie Sifft,U of Bremen
2007-0861,Lets Talk About Europe: Explaining Vertical and Horizontal Europeanization in the Quality Press,4,4,Hartmut Wessler,Jacobs U - Bremen
2007-0862,Libraries as Universal Service Providers,1,1,Nancy Kranich,American Library Association
2007-0863,License to Critique: Corporate Communication as Polyphony,2,1,Lars Thoger Christensen,U of Southern Denmark
2007-0863,License to Critique: Corporate Communication as Polyphony,2,2,Mette Morsing,The Copenhagen Business School
2007-0864,Lifestyle TV: Critical Attitudes to Banal Programming,1,1,Tanja Thomas,U of Lüneburg
2007-0865,"Limitations in ""Digital Taylorism"": Applying Semiotics to Human-Computer Interaction Research",1,1,Carlos Alberto Scolari,U de Vic
2007-0866,Linking Micro and Macro Social Interaction,1,1,James E. Katz,Rutgers U
2007-0867,Living in Oblivion: A Diary Study on the Appropriation of a Role-Playing Game,4,1,Thilo von Pape,U München
2007-0867,Living in Oblivion: A Diary Study on the Appropriation of a Role-Playing Game,4,2,Veronika Karnowski,Ludwig-Maximilians U
2007-0867,Living in Oblivion: A Diary Study on the Appropriation of a Role-Playing Game,4,3,Werner Wirth,U of Zurich
2007-0867,Living in Oblivion: A Diary Study on the Appropriation of a Role-Playing Game,4,4,Christoph Klimmt,Hannover U of Music & Drama
2007-0868,Localism and the Ethnic Minority News Audience,3,1,Carolyn M. Byerly,Howard U
2007-0868,Localism and the Ethnic Minority News Audience,3,2,Kehbuma Langmia,Howard U
2007-0868,Localism and the Ethnic Minority News Audience,3,3,Jamila A. Cupid,Howard U
2007-0869,"Localizing Collective Memory: Local and National Radio Broadcasts on Israel's Memorial Day for the Holocaust and the Heroism, 1993-2004",3,1,Motti Neiger,Netanya Academic College
2007-0869,"Localizing Collective Memory: Local and National Radio Broadcasts on Israel's Memorial Day for the Holocaust and the Heroism, 1993-2004",3,2,Eyal Zandberg,Netanya Academic College
2007-0869,"Localizing Collective Memory: Local and National Radio Broadcasts on Israel's Memorial Day for the Holocaust and the Heroism, 1993-2004",3,3,Oren Meyers,U of Haifa
2007-0870,Local Suffering-Global Power,1,1,Lilie Chouliaraki,Copenhagen Business School
2007-0871,Local Talk and Media Portrayals of Indigenous Issues in Australia: Implications for Journalism Practice,2,1,Kerry McCallum,U of Canberra
2007-0871,Local Talk and Media Portrayals of Indigenous Issues in Australia: Implications for Journalism Practice,2,2,R Warwick Blood,U of Canberra
2007-0872,Longing: The Role of Authenticity in the Diasporic Audience,1,1,Andrea Allen Hickerson,U of Washington
2007-0873,Looking Back: The Evolution of Girls Studies,1,1,Sharon R. Mazzarella,Clemson U
2007-0874,Looking Back to Look Ahead: Anonymous Sourcing in the New York Timess Prewar Iraq Coverage,1,1,Matthew A. Carlson,U of Pennsylvania
2007-0875,"Looking Back While Moving Forward. A Content Analysis of Media Framing Studies in the Worlds Leading Communication Journals, 1990-2005.",1,1,Joerg Matthes,U of Zurich
