Paper ID,Paper Title,Number of Authors,Author Position,Author Name,Author Affiliation
2005-0957,Media Exposure and Attention as Mediating Variables Influencing Judgments of Alcohol-Related Risks,2,2,Kenneth Rasinski,NORC
2005-0958,"Media Exposure, Romanticism, and Persistence in Unrequited Love",3,1,Kelli Jean K. Asada,Michigan State U
2005-0958,"Media Exposure, Romanticism, and Persistence in Unrequited Love",3,2,Timothy Levine,Michigan State U
2005-0958,"Media Exposure, Romanticism, and Persistence in Unrequited Love",3,3,Kelly Morrison,Michigan State U
2005-0959,Media Frames and Coverage of Adoption Issues in Broadcast Media,3,1,Susan Kline,Ohio State U
2005-0959,Media Frames and Coverage of Adoption Issues in Broadcast Media,3,2,Amanda I. Karel,Ohio State U
2005-0959,Media Frames and Coverage of Adoption Issues in Broadcast Media,3,3,Karishma Chatterjee,Ohio State U
2005-0960,Media Framing and the Legitimization of Political Alignment: The Coverage of the WTO and the Protest,1,1,Baasanjav Undrakhbuyan,Ohio University
2005-0961,Media Gravitation Theory,1,1,W. James Potter,University of California - Santa Barbara
2005-0962,Media Intervention in International Conflict: A Framework for Analysis,1,1,Eytan Gilboa,Bar-Ilan U
2005-0963,"Media Literacy, Visual Syntax, and Magazine Advertisements: Conceptualizing the Consumption of Reading by Media Literate Subjects",2,1,Rodney Heiligmann,Bowling Green State U
2005-0963,"Media Literacy, Visual Syntax, and Magazine Advertisements: Conceptualizing the Consumption of Reading by Media Literate Subjects",2,2,Vickie Rutledge Rutledge Shields,Bowling Green State U
2005-0964,Media Message Flows and Interpersonal Communication: The Conditional Nature of Effects on Public Opinion,2,1,Claes H. De Vreese,University of Amsterdam
2005-0964,Media Message Flows and Interpersonal Communication: The Conditional Nature of Effects on Public Opinion,2,2,Hajo Boomgaarden,U of Amsterdam
2005-0965,"Media Portrayal of Women and Social Change: A Case Study of ""Women of China""",2,1,Luo Yunjuan,"Hunan University, PRC"
2005-0965,"Media Portrayal of Women and Social Change: A Case Study of ""Women of China""",2,2,Hao Xiaoming,Nanyang Technological U
2005-0966,"Media, Power and Place Image: Ways of Constructing the Periphery as the Other",2,1,Eli Avraham,University of Haifa
2005-0966,"Media, Power and Place Image: Ways of Constructing the Periphery as the Other",2,2,First Anat,Netanya Academic College
2005-0967,"Media, Public Opinion and Foreign Policy in International Crises – An Exploratory Model",2,1,Yaeli Bloch-Elkon,Bar-Ilam U
2005-0967,"Media, Public Opinion and Foreign Policy in International Crises – An Exploratory Model",2,2,Sam N. Lehman-Wilzig,Bar-Ilan U
2005-0968,"Media Reach, Media Influence? The Effects of Local, National and Internet News on Public Opinion Inferences",1,1,Cindy T. Christen,Colorado State U
2005-0969,"Media Representations of Race, Prototypicality, and Policy Reasoning: An Application of Self-Categorization Theory",2,1,Dana Mastro,U of Arizona
2005-0969,"Media Representations of Race, Prototypicality, and Policy Reasoning: An Application of Self-Categorization Theory",2,2,Maria Kopacz,University of Arizona
2005-0970,"Media Restructuring, Commercialization and the Blitz of Television Entertainment in the New Millennium China",1,1,Ruoyun Bai,University of Illinois
2005-0971,"Media Saturation in Radiotown, 1959-2004",1,1,Jay Newell,Iowa State University
2005-0972,Medias Creating Reality: Construction as a Social Process,3,1,Helmut Scherer,Hanover U of Music and Drama
2005-0972,Medias Creating Reality: Construction as a Social Process,3,2,Anne-Katrin Arnold,U of Music and Drama
2005-0972,Medias Creating Reality: Construction as a Social Process,3,3,Daniela Schlütz,"University of Music and Drama Hannover, Germany"
2005-0973,Mediated Self-Representations: 'Ordinary People' in 'Communities',1,1,Nancy Thumim,London School of Economics and Political Science
2005-0974,Mediation and Body. Philosophy and Communication Theory for New Media,1,1,Knut Lundby,
2005-0975,"Media Use, Looking-glass Perception, and Majority Rule Principle: A Study of Perceived Public Opinion",2,1,Joseph Man Chan,Chinese U of Hong Kong
2005-0975,"Media Use, Looking-glass Perception, and Majority Rule Principle: A Study of Perceived Public Opinion",2,2,Francis L. F. L. F. Lee,City U of Hong Kong
2005-0976,Memories of Everyday Life in Communist Bulgaria: Negotiating Identity in Immigrant Narratives,1,1,Nadezhda Kaneva,U of Colorado - Boulder
2005-0977,Mental Models of Data Privacy and Security of Indians extracted from Texts,4,1,Jana Diesner,CMU
2005-0977,Mental Models of Data Privacy and Security of Indians extracted from Texts,4,2,Ponnurangam Kumaraguru,CMU
2005-0977,Mental Models of Data Privacy and Security of Indians extracted from Texts,4,3,Lorrie Cranor,CMU
2005-0977,Mental Models of Data Privacy and Security of Indians extracted from Texts,4,4,Kathleen Carley,CMU
2005-0978,Merging Legal Research and Social Science Methodologies: Comparing State Access Laws,4,1,Bill F. Chamberlin,University of Florida
2005-0978,Merging Legal Research and Social Science Methodologies: Comparing State Access Laws,4,2,Cristina Popescu,University of Florida College of Journalism and Communications
2005-0978,Merging Legal Research and Social Science Methodologies: Comparing State Access Laws,4,3,Michael F. Weigold,University of Florida
2005-0978,Merging Legal Research and Social Science Methodologies: Comparing State Access Laws,4,4,Nissa Laughner,University of Florida
2005-0979,Metacoverage of Mediated Wars: Framing the News Media and Military News Management in the Gulf War Coverage of 1991 and 2003,1,1,Frank Esser,U of Missouri
2005-0980,Meta-Level Dialectical Interpenetrations in Transformational and Charismatic Leadership,1,1,Andrei Duta,Texas A&M University
2005-0981,Metaphorical Inferences in Categorizing Cyberspace Words,1,1,Younei Soe,Indiana U
2005-0982,"""Me TV"": Globalization, Narcissism, and Reality Television",1,1,Jennifer Brundidge,"University of California, Santa Barbara"
2005-0983,Mexican Public Relations in the United States: International Public Relations in the Pre- and Post-NAFTA Periods,1,1,Melissa A. Johnson,North Carolina State U
2005-1001,Militarized Femininity and the Nation: Mediating the Jessica Lynch Story,1,1,Daniela Baroffio-Bota,USC - Annenberg School of Communication
2005-1002,Misperceiving the Norm of Ideal Thinness by Overestimating Media Effects on Others: Third-Person Effects and Pluralistic Ignorance on the Norm of Ideal Thinness,4,1,Sung-Yeon Park,Bowling Green State University
2005-1002,Misperceiving the Norm of Ideal Thinness by Overestimating Media Effects on Others: Third-Person Effects and Pluralistic Ignorance on the Norm of Ideal Thinness,4,2,Gi Woong Yun,Bowling Green State U
2005-1002,Misperceiving the Norm of Ideal Thinness by Overestimating Media Effects on Others: Third-Person Effects and Pluralistic Ignorance on the Norm of Ideal Thinness,4,3,Jacqueline Bush Hitchon,University of Wisconsin - Madison
2005-1002,Misperceiving the Norm of Ideal Thinness by Overestimating Media Effects on Others: Third-Person Effects and Pluralistic Ignorance on the Norm of Ideal Thinness,4,4,Albert Gunther,University of Wisconsin - Madison
2005-1003,Misunderstanding Communication: Reflections on the Experience of Communication Programs in the Polio Eradication Initiative,1,1,Silvio Waisbord,Academy for Educational Development
2005-1004,Mobilizing Political Talk in the 2000 Presidential Campaign:An Examination of Campaign Effects in a Deliberative Framework,4,1,Zhongdang Pan,U of Wisconsin - Madison
2005-1004,Mobilizing Political Talk in the 2000 Presidential Campaign:An Examination of Campaign Effects in a Deliberative Framework,4,2,Lijiang Shen,University of Wisconsin-Madison
2005-1004,Mobilizing Political Talk in the 2000 Presidential Campaign:An Examination of Campaign Effects in a Deliberative Framework,4,3,Hye-Jin Paek,University of Wisconsin-Madison
2005-1004,Mobilizing Political Talk in the 2000 Presidential Campaign:An Examination of Campaign Effects in a Deliberative Framework,4,4,Ye Sun,University of Wisconsin-Madison
2005-1005,Money as Mass Communication: U.S. Paper Currency and the Iconography of Nationalism,1,1,Josh C. Lauer,U of Pennsylvania
2005-1006,"More than Misunderstanding, Less than War:",3,1,Brenda Dervin,Ohio State U
2005-1006,"More than Misunderstanding, Less than War:",3,2,Peter Shields,Bowling Green State U
2005-1006,"More than Misunderstanding, Less than War:",3,3,Mei Song,Ohio State U
2005-1007,Motivated Cognition (LC4MP): The Influence of Appetitive and Aversive Activation on the Processing of Video Games.,1,1,Annie Lang,Indiana U
2005-1008,Mr. Korean American Gates: A Case Study of A Korean-Language Newspaper,1,1,Sang Bai,University of Texas at Austin
2005-1009,Multicultural Feminism and Sisterhood among Women of Color: Catalyst or Encumbrance to Social Change Dialogue,1,1,Pearson Jonna Lian,Colorado State U
2005-1010,Multinational Corporations Government Affairs in China: MNC-Government Relations and Corporate Political Strategies,1,1,Yi-Ru Regina Chen,U of Maryland - College Park
2005-1011,Multiple Health Information Sources and Arthritis: A Segmentation Analysis of Midwesterners,6,1,Shelly Rodgers,University of Missouri-Columbia
2005-1011,Multiple Health Information Sources and Arthritis: A Segmentation Analysis of Midwesterners,6,2,Qimei Chen,University of Hawaii-Manoa
2005-1011,Multiple Health Information Sources and Arthritis: A Segmentation Analysis of Midwesterners,6,3,Ken Fleming,University of Missouri-Columbia
2005-1011,Multiple Health Information Sources and Arthritis: A Segmentation Analysis of Midwesterners,6,4,Crystal Lumpkins,University of Missouri-Columbia
2005-1011,Multiple Health Information Sources and Arthritis: A Segmentation Analysis of Midwesterners,6,5,Margaret Duffy,University of Missouri-Columbia
2005-1011,Multiple Health Information Sources and Arthritis: A Segmentation Analysis of Midwesterners,6,6,Jiyang Bae,University of Missouri-Columbia
2005-1012,Multiple Media Use and Multitasking with Media Among High School and College Students,7,1,Se Hoon Jeong,U Penn
2005-1012,Multiple Media Use and Multitasking with Media Among High School and College Students,7,2,Weiyu Zhang,U of Pennsylvania
2005-1012,Multiple Media Use and Multitasking with Media Among High School and College Students,7,3,Elisabeth Davis,"Annenberg Public Policy Center, University of Penn"
2005-1012,Multiple Media Use and Multitasking with Media Among High School and College Students,7,4,Amy B. Jordan,U of Pennsylvania
2005-1012,Multiple Media Use and Multitasking with Media Among High School and College Students,7,5,Martin Fishbein,U of Pennsylvania
2005-1012,Multiple Media Use and Multitasking with Media Among High School and College Students,7,6,Michael Hennessy,University of Pennsylvania
2005-1012,Multiple Media Use and Multitasking with Media Among High School and College Students,7,7,suzanne martin,University of Pennsylvania
2005-1013,"My Job Sucks: Counter-Institutional Websites as Locations for Organizational Member Voice, Dissent, and Resistance",2,1,Loril M. Gossett,U of Texas - Austin
2005-1013,"My Job Sucks: Counter-Institutional Websites as Locations for Organizational Member Voice, Dissent, and Resistance",2,2,Julian Kilker,"University of Nevada, Las Vegas"
2005-1014,Myth and Newspaper Competition: When the Story-bearers Are the Story,1,1,Sue Lockett John,U of Washington
2005-1015,Myth of a Good Tsar: President Putins Role in YUKOS Crisis,1,1,Alexander Laskin,"University of Florida, Student"
2005-1016,Myths of Race and Beauty in Teen Magazines: A Semiological Analysis,1,1,Meenakshi Gigi Durham,U of Iowa
2005-1017,Narcissism and Self Presentation: Are Narcissists Impression Managers or Socially Mal-Poised People?,2,1,Eunsoon Lee,University of Minnesota
2005-1017,Narcissism and Self Presentation: Are Narcissists Impression Managers or Socially Mal-Poised People?,2,2,Timothy Levine,Michigan State U
2005-1018,Narratives of the SARS Epidemic and Ethical Implications for Public Health Crises,4,1,Robert L. Heath,U of Houston
2005-1018,Narratives of the SARS Epidemic and Ethical Implications for Public Health Crises,4,2,Shannon A. Bowen,U of Houston
2005-1018,Narratives of the SARS Epidemic and Ethical Implications for Public Health Crises,4,3,Jaesub Lee,U of Houston
2005-1018,Narratives of the SARS Epidemic and Ethical Implications for Public Health Crises,4,4,"""Kathy"" Feng Li",U of Houston
2005-1019,Narrativizing Politics: On the Historization of Political Narratives:,1,1,Shaul Shenhav,"Visiting scholar, New York University"
2005-1020,Necessary Convergence of Meaning in Interpersonal Relationships,1,1,Michelle Miller-Day,Pennsylvania State University
2005-1021,Negotiating News Representations of Sexual Assault: Structure and Agency in Reporting on Rape,1,1,Nancy E. Worthington,Quinnipiac U
2005-1022,Neurological Correlates of Visual Creativity and Emotional Process,2,1,Ann Marie Barry,Boston College
2005-1022,Neurological Correlates of Visual Creativity and Emotional Process,2,2,Dennis Dake,Iowa State U
2005-1023,New Dimensions of the Digital Divide: Differences in Young Adults Use of the Internet,2,1,Amanda Hinnant,Northwestern
2005-1023,New Dimensions of the Digital Divide: Differences in Young Adults Use of the Internet,2,2,Eszter Hargittai,Northwestern U
2005-1024,New Media and Communication Networks in Knowledge Production,1,1,Peter Van den Besselaar,NIWI Royal Netherlands Academy of Arts and Science
2005-1025,New Media Campaign Techniques & Young Voter Engagement: Analysis of a Convenience Sample & Lessons from Howard Dean,1,1,Katherine J. Murray,Stanford University
2005-1026,New Regional Journalism in Mexico-USA Border,2,1,Roberto Valero,BINACOM
2005-1026,New Regional Journalism in Mexico-USA Border,2,2,Guadalupe Villasenor,BINACOM
2005-1027,"News about Genetics and Smoking: Priming, Family Smoking History, and News Story Credibility Inferring Genetic Susceptibility to Tobacco Addiction",4,1,Joseph N. Cappella,U of Pennsylvania
2005-1027,"News about Genetics and Smoking: Priming, Family Smoking History, and News Story Credibility Inferring Genetic Susceptibility to Tobacco Addiction",4,2,Caryn Lerman,U. of Pennsylvania
2005-1027,"News about Genetics and Smoking: Priming, Family Smoking History, and News Story Credibility Inferring Genetic Susceptibility to Tobacco Addiction",4,3,Anca Romantan,U of Pennsylvania
2005-1027,"News about Genetics and Smoking: Priming, Family Smoking History, and News Story Credibility Inferring Genetic Susceptibility to Tobacco Addiction",4,4,Lemi Baruh,"Annenberg School for Communication, U of Penn"
2005-1028,News and Diversity,1,1,Anna Maria Joensson,Soedertoern College University
2005-1051,News Cues: Do Indicators of Newsworthiness by Newsbots Affect our Perception of News Stories?,3,1,S. Shyam Sundar,Pennsylvania State U
2005-1051,News Cues: Do Indicators of Newsworthiness by Newsbots Affect our Perception of News Stories?,3,2,Silvia Knobloch,U of California - Davis
2005-1051,News Cues: Do Indicators of Newsworthiness by Newsbots Affect our Perception of News Stories?,3,3,Matthias Reiner Hastall,U of California - Davis
2005-1052,"News Framing, Political Predispositions, and Emotional Reactions: Examining Effects on Cognitive Complexity",7,1,Dhavan Shah,U of Wisconsin - Madison
2005-1052,"News Framing, Political Predispositions, and Emotional Reactions: Examining Effects on Cognitive Complexity",7,2,Jaeho Cho,Univ of Wisconsin
2005-1052,"News Framing, Political Predispositions, and Emotional Reactions: Examining Effects on Cognitive Complexity",7,3,Seungahn Nah,U of Wisconsin - Madison
2005-1052,"News Framing, Political Predispositions, and Emotional Reactions: Examining Effects on Cognitive Complexity",7,4,Hyunseo Hwang,Univ of Wisconsin
2005-1052,"News Framing, Political Predispositions, and Emotional Reactions: Examining Effects on Cognitive Complexity",7,5,Hernando Rojas,U of Wisconsin - Madison
2005-1052,"News Framing, Political Predispositions, and Emotional Reactions: Examining Effects on Cognitive Complexity",7,6,Eunkyung Kim,Univ of Wisconsin
2005-1052,"News Framing, Political Predispositions, and Emotional Reactions: Examining Effects on Cognitive Complexity",7,7,Seungmin Shin,Univ of Wisconsin
2005-1053,News Media Choices and the Polarization of Attitudes,3,1,Wayne Wanta,U of Missouri
2005-1053,News Media Choices and the Polarization of Attitudes,3,2,Stephanie L. Craft,U of Missouri
2005-1053,News Media Choices and the Polarization of Attitudes,3,3,Mugur Valentin Geana,U of Missouri
2005-1054,"News Media, Diversity Codes and the Politics of Representation",1,1,Kristina Widestedt,"Dept of Journalism and Media Studies, Stockholm University"
2005-1055,"News on the Web: Agenda Setting of Online News in Web Sites of Major Newspaper, Television and Online News Services",2,1,Jason J. Yu,The University of North Carolina at Chapel Hill
2005-1055,"News on the Web: Agenda Setting of Online News in Web Sites of Major Newspaper, Television and Online News Services",2,2,Debashis 'Deb' Aikat,U of North Carolina - Chapel Hill
2005-1056,Newspaper Editorial Discourse and the Politics of Self-Censorship in Hong Kong,1,1,Francis L. F. Lee,City University of Hong Kong
2005-1057,Newspaper Reading and Electoral Participation: Consonant and Dissonant Information Exposure Effects,1,1,Hetty Van Kempen,ASCoR / University of Amsterdam
2005-1058,Newspapers in Slovenia: (Re)Constructing Print Journalism on the Fault Lines of History,2,1,Martine Robinson Beachboard,Idaho State University
2005-1058,Newspapers in Slovenia: (Re)Constructing Print Journalism on the Fault Lines of History,2,2,John C. Beachboard,Idaho State University
2005-1059,News Pictures and the Official Story in Iraq,1,1,Michael S. Griffin,Macalester College
2005-1060,Nigeria: Equivocating while Opening the Broadcast Liberalization Gates,1,1,Chuka A. Onwumechili,Bowie State U
2005-1061,No Cheering in the Press Box: A Study of Intergroup Bias and Sports Writers,1,1,Scott Reinardy,University of Missouri School of Journalism
2005-1062,Non/Supportive Messages and Managing Diabetes: An Inductive Approach to Theory Building,1,1,Darlene Drummond,"University of Miami, Florida"
2005-1063,Nothing queer about queer television: Mediated construction of gay male identities,1,1,Guillermo Avila-Saavedra,Temple University
2005-1064,"Not Only a Critical Thinker, But Also an Active Participant",1,1,Gunho Lee,University of Texas at Austin
2005-1065,Objectify(ing) the Abject: The Excessive Bodies and Practices of Carnie Wilson and Anna Nicole Smith,2,1,Julie E. Ferris,U of Alabama-Huntsville
2005-1065,Objectify(ing) the Abject: The Excessive Bodies and Practices of Carnie Wilson and Anna Nicole Smith,2,2,Karen Christine Pitcher,U of Iowa
2005-1066,Obliterating the Political: One-Party Ideological Dominance and the Personalization of News in Singapore 21,1,1,Soek-Fang Sim,Macalester College
2005-1067,Old paradigm and ICT4D Agenda in Africa: Modernization as Context,1,1,Tokunbo Ojo,"Concordia University, Montreal"
2005-1068,Old vs. New Law in Cyber Communication: Judicial Minimalism in Adopting a Bright-Line Rule,1,1,Kyu Ho Youm,U of Oregon
2005-1069,"Online Discussion Groups, Situation Movement States, and Dialogic Quality: The Potential for Democratic Electronic Public Spheres",3,1,David Schaefer,Nanyang Technological U
2005-1069,"Online Discussion Groups, Situation Movement States, and Dialogic Quality: The Potential for Democratic Electronic Public Spheres",3,2,David J. Schaefer,Franciscan U - Steubenville
2005-1069,"Online Discussion Groups, Situation Movement States, and Dialogic Quality: The Potential for Democratic Electronic Public Spheres",3,3,Brenda Dervin,Ohio State U
2005-1070,Online News Reader Specialization and its Boundaries: Implications for the Fragmentation of American News Audiences,1,1,David Tewksbury,U of Illinois - Urbana-Champaign
2005-1071,"""Online or Off, We're Always Girls:"" Gendered Behavior on an Online Bulletin Board and Message Board Targeted at Girls",1,1,Helena K. Sarkio,U of Florida
2005-1072,"On Mineness: A Phenomenological Analysis of Action, Information and Knowledge In-the-World",1,1,Fernando Ilharco,Catholic University of Portugal
2005-1073,"On Orientalism: Edward Said, Representation, and the Post-Structural Epistemology of Power",1,1,Adel Talaat Iskandar,U of Kentucky
2005-1074,On the Power of Brands: Brand Personality Effects on Hierarchisation in Dyads.,2,1,Bob M. Fennis,U of Twente
2005-1074,On the Power of Brands: Brand Personality Effects on Hierarchisation in Dyads.,2,2,Enny Henrica Das,Free University Amsterdam
2005-1075,"On the Void: the Fascinating Object of Evil in ""Human Remains""",1,1,Garnet C. Butchart,U of Massachusetts
2005-1076,Opinion Polling and the Media: Investigations into an Ambivalent Relationship,1,1,Juliana Raupp,Free University of Berlin
2005-1077,Optimistic Biasing and the Perception of Self-Censorship in U.S. Newsrooms,3,1,Bu Zhong,University of Maryland
2005-1077,Optimistic Biasing and the Perception of Self-Censorship in U.S. Newsrooms,3,2,Tao Sun,Plymouth State University
2005-1077,Optimistic Biasing and the Perception of Self-Censorship in U.S. Newsrooms,3,3,John E. Newhagen,U of Maryland
2005-1078,Organizational Change: The Dialogue Between Change Agents and Targets,2,1,Meghann Drury,Northwestern University
2005-1078,Organizational Change: The Dialogue Between Change Agents and Targets,2,2,Michael E. Roloff,
2005-1079,Organizational Identification and the Communication of Identity: Effects of Message Characteristics,1,1,Martin Tanis,Free U of Amsterdam
2005-1080,Organizational Identification During A Merger - Determinants of Expected Organizational Identification,4,1,Jos Bartels,"University of Twente, Faculty of Behavioural Sciences"
2005-1080,Organizational Identification During A Merger - Determinants of Expected Organizational Identification,4,2,Rynke Douwes,University of Twente
2005-1080,Organizational Identification During A Merger - Determinants of Expected Organizational Identification,4,3,Menno D.T. De Jong,U of Twente
2005-1080,Organizational Identification During A Merger - Determinants of Expected Organizational Identification,4,4,Ad Th. Pruyn,University of Twente
2005-1101,Organizational Media Selection and Use: A Comparison and Synthesis of Communicational Approaches,1,1,Fangfang Diao,Rutgers U
2005-1102,Organizational Structure and Internal Communication as Antecedents of Employee-Organization Relationships: A Multilevel Analysis,1,1,Hyo-Sook Kim,U of Maryland
2005-1103,Organizations as Communications. Examining the Value of Luhmann’s Social Systems Theory for Organizational Communication Research,1,1,Dennis Schoeneborn,Bauhaus University Weimar / Germany
2005-1104,Organizing Girls on Film? A Critical Examination of Organizational Socialization Messages Found in Motion Pictures Targeting Teenage Girls,1,1,Annika Hylmo,Loyola Marymount U
2005-1105,Outline of a Multilevel Approach of the Network Society,1,1,Jan A.G.M. Van Dijk,U of Twente
2005-1106,Outside-the-Frame Objects: Eliciting Orienting Responses or Defense Responses?,1,1,Corina Daniela Constantin,Pennsylvania State U
2005-1107,"""Overweight and at a Loss for a Solution to Life's Problems:"" Carnie Wilson, Al Roker, and the Gendered (Re)presentation of Obesity",2,1,Julie E. Ferris,U of Alabama-Huntsville
2005-1107,"""Overweight and at a Loss for a Solution to Life's Problems:"" Carnie Wilson, Al Roker, and the Gendered (Re)presentation of Obesity",2,2,Shonneky Langham,University of Alabama Huntsville
2005-1108,Parasocial Relationships with Drivers Affect Suspense in Racing Sport Spectators,3,1,Tilo Hartmann,Department of Journalism and Communication Research
2005-1108,Parasocial Relationships with Drivers Affect Suspense in Racing Sport Spectators,3,2,Daniela Stuke,IJK Hannover
2005-1108,Parasocial Relationships with Drivers Affect Suspense in Racing Sport Spectators,3,3,Gregor Daschmann,Institut für Journalistik & Kommunikationsforschung Hannover
2005-1109,Parental Coaxing in Action: A Conversation Analytic Approach to Understanding the Parents Pursuit of Compliance,1,1,Heidi Kevoe,Rutgers University
2005-1110,Parental Mediation and Childrens Comprehension of Online Privacy,1,1,Xiaomei Cai,U of Delaware
2005-1111,Parenting the Internet: Examining the Influence of Parenting Styles and Access,3,1,Matthew S. Eastin,Ohio State U
2005-1111,Parenting the Internet: Examining the Influence of Parenting Styles and Access,3,2,Bradley S. Greenberg,Michigan State U
2005-1111,Parenting the Internet: Examining the Influence of Parenting Styles and Access,3,3,Linda J. Hofschire,RMC Research Corporation
2005-1112,Participation in Alcohol-Involved Social Gatherings: A Test of Theory of Planned Behavior in Korea,5,1,Hee Sun Park,Michigan State U
2005-1112,Participation in Alcohol-Involved Social Gatherings: A Test of Theory of Planned Behavior in Korea,5,2,Tai Sik Lee,Hanyang University
2005-1112,Participation in Alcohol-Involved Social Gatherings: A Test of Theory of Planned Behavior in Korea,5,3,Dong Wook Lee,Hanyang University
2005-1112,Participation in Alcohol-Involved Social Gatherings: A Test of Theory of Planned Behavior in Korea,5,4,Mi Kyoung Kim,Michigan State University
2005-1112,Participation in Alcohol-Involved Social Gatherings: A Test of Theory of Planned Behavior in Korea,5,5,Young Hyun Kim,Hanyang University
2005-1113,"Participation, Information, and Control in Small Groups: An Actor-Partner Interdependence Model",4,1,Joseph Bonito,University of Arizona
2005-1113,"Participation, Information, and Control in Small Groups: An Actor-Partner Interdependence Model",4,2,Mary DeCamp,University of Arizona
2005-1113,"Participation, Information, and Control in Small Groups: An Actor-Partner Interdependence Model",4,3,Michael coffman,University of Arizona
2005-1113,"Participation, Information, and Control in Small Groups: An Actor-Partner Interdependence Model",4,4,Sara Louise Fleming,U of Arizona
2005-1114,"Participatory Democracy in the Global Public Sphere: Scale, Media Events, and the Body",1,1,Young-Cheon Cho,The University of Iowa
2005-1115,"Partisanship, TV News Viewing, and Postmaterialist Governmental Spending",1,1,R. Lance Holbert,U of Delaware
2005-1116,Party Journalism Vs. Market Journalism: The Coverage of SARS by Chinese Newspapers,2,1,Huang Xiaoyan,Nanyang Technological University
2005-1116,Party Journalism Vs. Market Journalism: The Coverage of SARS by Chinese Newspapers,2,2,Hao Xiaoming,Nanyang Technological U
2005-1117,Pathways Linking Digital Divide to Cancer Knowledge Acquirement: Considering the Quality of Health-Related Internet Use,2,1,Minsun Shim,"U of Pennsylvania, Annenberg School for Communication"
2005-1117,Pathways Linking Digital Divide to Cancer Knowledge Acquirement: Considering the Quality of Health-Related Internet Use,2,2,Jin Yang,"University of Pennsylvania, Annenberg School"
2005-1118,Patient Training and Patient Satisfaction: Data from Canada,1,1,Han Z. Li,University of Northern British Columbia
2005-1119,"Perceptions of Support Group Advantages, Types of Support, and Support Providers",2,1,Kevin Wright,Oclahoma University
2005-1119,"Perceptions of Support Group Advantages, Types of Support, and Support Providers",2,2,Ahlam Muhtaseb,"California State University, San Bernardino"
2005-1120,"Performing, Witnessing, and Politics of the Televised Forensic Investigation Related to Taiwan's 2004 Presidential Election",1,1,Kit Lam,University of Iowa
2005-1121,"Personality and Selective Exposure to Television: Effects of Neuroticism, Mood, and Intevention Potential",1,1,John J. Davies,U of North Florida
2005-1122,Personality in British Elections: Party Leader Presentation in Party Election Broadcasts from 1979 to 2001,2,1,Julio Juarez,University of Sheffield
2005-1122,Personality in British Elections: Party Leader Presentation in Party Election Broadcasts from 1979 to 2001,2,2,Barrie Gunter,U of Sheffield
2005-1123,Personality Variables and Information Processing on the Web: Methodological Issues and Empirical Evidence,2,1,Abe Crystal,U of North Carolina - Chapel Hill
2005-1123,Personality Variables and Information Processing on the Web: Methodological Issues and Empirical Evidence,2,2,Sriram Kalyanaraman,U of North Carolina - Chapel Hill
2005-1124,Persuasive Effects of Nudity in Print Advertising: The Moderating Role of Viewer Gender and Degree of Nudity,2,1,Se Hoon Jeong,U Penn
2005-1124,Persuasive Effects of Nudity in Print Advertising: The Moderating Role of Viewer Gender and Degree of Nudity,2,2,Yoo Ri Hwang,Seoul National University
2005-1125,Persuasive Metaphor Production: Test of Three Processes,1,1,Pradeep Sopory,U of Memphis
2005-1126,Phenomenology and Technography: Theorizing How To Gather In A World Without Distance,1,1,Grant Kien,"University of Illinois at Urbana-Champaign, Institute of Communications Research"
2005-1127,Picturing Presidents: A Content Analysis of Photographs of Presidents from Pictures of the Year,1,1,Keith Greenwood,University of Missouri - Columbia
2005-1128,Pirating Piracy: Legislative Discourse and the Framing of Digital Copyright,1,1,D Daniel Gimm,U of Massachusetts Amherst
2005-1151,Play it Again Uncle Sam: Ritual and Imagination in American Dreams,1,1,Rossie Hutchinson,University of Michigan
2005-1152,Plugola: News for Entertainment and Corporate Profit,2,1,Carey Higgins,Portland State University
2005-1152,Plugola: News for Entertainment and Corporate Profit,2,2,Gerry Sussman,Portland State University
2005-1153,Pluralistic Ignorance about Sex: How Media Contributes to Misperception of the Social Norm,2,1,Stella C. Chia,Nanyang Technological U
2005-1153,Pluralistic Ignorance about Sex: How Media Contributes to Misperception of the Social Norm,2,2,Al Gunther,U of Wisconsin - Madison
2005-1154,Poetic Effects as a Communicative Strategy: Analising Eslite Bookstore's Print Advertisements,1,1,Vincent Tao-hsun Chang,"Graduate Institute of Applied English, Southern Taiwan University of Technology"
2005-1155,Policy and Performance of the Market for Digital Educational Content,1,1,Matthijs Leendertse,University of Amsterdam / ASCoR
2005-1156,Policy or Politics? A Study of the Priming of the Media Frames of the President in the Public Mind,1,1,Youngkee Ju,U of Missouri
2005-1157,Political Discussion and Democratic Citizenship: Comparing Heterogeneous and Homogeneous Political Discussion as Promoters of Active Citizenry,1,1,Bruce William Hardy,Cornell U
2005-1158,Political News Blog and Newspaper Coverage of Democratic Candidates in the 2004 U.S. Presidential Election,1,1,Rebecca Reynolds,Syracuse University
2005-1159,Popular Feminism and the Hegemonic Practice of Mass Media: A Study of Two South Korean TV Dramas,1,1,Sumi Kim,U of Minnesota
2005-1160,Portrayal of Women in Nigerian Mass Media Advertising,1,1,Emmanuel C. Alozie,Governors State U
2005-1161,Portrayals of Romantic Conflict on Adolescent Television: A Content Analysis,2,1,Rebecca Desouza,Purdue
2005-1161,Portrayals of Romantic Conflict on Adolescent Television: A Content Analysis,2,2,John L. Sherry,Michigan State U
