Paper ID,Title,Session,Session Division,Individual Division,Session SubDivision,Sumission Type,Title to Check,Session to Check,Abstract
2008-0689,Interrogating Diversity: The Outside Looking In,"Whiteness Research in Mass Communication: Origins, Problems, Possibilities",,,,Paper,Interrogating Diversity: The Outside Looking In,"Whiteness Research in Mass Communication: Origins, Problems, Possibilities","Daily newspaper journalists routinely say their picture of a good diversity story is one that gives readers a look at a part of the community they havent seen before. At first blush, these stories sound like progress, but they still leave the center unchallenged. Based on critical whiteness studies literature and extensive ethnographies with journalists at two daily newspapers, this paper looks at journalists problematic view of diversity and the long-term implications of many white journalists inability to see their own whiteness or to even begin to engage the question: What does it mean to be white. It also poses a new picture of a good diversity story  one where it is the outside looking in rather than the inside looking out, coverage that aims not to expand the center but to interrogate, question, and challenge the center."
2008-0690,Intersectionality of Identity: The Case of Young Muslim American Women in Western Massachusetts,Modern Transnationalisms/Modern Citizenships,,,,Paper,Intersectionality of Identity: The Case of Young Muslim American Women in Western Massachusetts,Modern Transnationalisms/Modern Citizenships,"Discourse of young Muslim American college students residing in Western Massachusetts reflects the multifaceted and situational nature of their identities. A critical part of this social reality involves daily negotiation and performance of multiple identitiesa Pakistani, an American, a Muslim, a female, and others. The purpose of this paper is to document and analyze the types of identities that young Muslim Americans highlight and perform in their discursive practices and interactions, and to explore if, and how, these multiple identities interact and overlap. Based on ethnographic observations and interviews, this study employs discourse analysis and the notion of intersectionality to bring to the foreground a complex nature of young Muslim Americans identities, and hopes to contribute to further dismantlement of the essentializing approach to identity."
2008-0691,In the Interest of Full Disclosure: Transparency at The New York Times,Journalism Ethics,,,,Paper,In the Interest of Full Disclosure: Transparency at The New York Times,Journalism Ethics,"Calls for greater transparency in journalism seem to share the notion that it is a key component in building public trust. Last year, The New York Times launched Talk to the Newsroom, an online question-and-answer forum, as part of an effort to preserve the newspapers credibility. This study uses textual analysis to examine how transparency plays a role in the interaction between readers and editors in Talk to the Newsroom. It finds that readers wanted to learn about the processes and judgments behind the Times decisions, but editors responses were guarded. Editors displayed great candor when describing newsroom procedures but were less likely to engage in discussion about news judgment and motives."
2008-0692,In Their Own Words: Student Characterizations of Protective Behaviors to Prevent Alcohol Harm,tructional & Developmental Communication Scholar to Scholar Interactive Paper/Poster Session,,,,Paper,In Their Own Words: Student Characterizations of Protective Behaviors to Prevent Alcohol Harm,Instructional & Developmental Communication Scholar to Scholar Interactive Paper/Poster Session,"A considerable number of college students engage in heavy consumption of alcohol and often suffer negative consequences from it. While the most important goal is to persuade students to reduce their alcohol consumption, a secondary goal is to identify, and persuade them to use, protective behaviors that reduce the likelihood of harm from heavy drinking. This research endeavor was designed to augment the standard list of 9 protective behaviors that are identified on the National Health College Assessment (NCHA) instrument that is often employed by researchers and health practitioners. Forty-three separate protective behaviors were listed in response to an open ended question. Their relationship to harm and one possible higher order scheme of dimensions are offered here, as is a discussion of the findings"
2008-0693,In the Masters Voice: Media and Capitalist Productions,"Whiteness Research in Mass Communication: Origins, Problems, Possibilities",,,,Paper,In the Masters Voice: Media and Capitalist Productions,"Whiteness Research in Mass Communication: Origins, Problems, Possibilities","The rise of propertied white men marked the beginning of, and paved the path for, the construction of whiteness. This construction of whiteness also marked the beginning of the construction of identity politics as white Europeans conquered and colonized the rest of the world. While media theorists have contested these deeply established constructions on socio, cultural and structural levels, what calls for attention is the economic hegemony that whiteness carries as its ultimate colonial legacy. To use Rosi Braidotti's phrase, ""the master narrative"" in the twenty first century is the neo liberal rhetoric set in place by colonialism and imperialism. The ""whiteness"" of today is about more than race. It is about class, the market, capitalism and property. It is about Western materialism and Western media. It is about Western media having infiltrated and inculcated the global market with the capitalist center of whiteness."
2008-0694,In the Mood to Face the Facts: Positive Mood Promotes Systematic Processing of Self-Threatening Information,The Best of Information Systems,,,,Paper,In the Mood to Face the Facts: Positive Mood Promotes Systematic Processing of Self-Threatening Information,The Best of Information Systems,"Two experiments tested the hypothesis that a positive mood can increase attendance to, and systematic processing of threatening health information, particularly when the information is self-relevant. In Study 1, a positive mood increased differentiation between strong and weak arguments in a threatening health message about RSI only for participants who had received false feedback regarding their high vulnerability to RSI. Mood had no effects under conditions of low vulnerability. In Study 2, a positive mood speeded up responses to smoking-related illness words  compared with neutral words - for smokers who had just read a threatening health message about smoking. The authors conclude that fostering a positive mood may promote attendance to and systematic processing of information that threatens the self, and hence contribute to the success of health campaigns targeted at individuals who are vulnerable to specific health risks."
2008-0695,"In the Triangle of Civil Society, Politics, and Economy: Communications of Nonprofit Organizations","Examining Social Justice in Multiple Organizational Forms: Nonprofits, Community Groups, NGOs, and For-Profits",,,,Paper,"In the Triangle of Civil Society, Politics, and Economy: Communications of Nonprofit Organizations","Examining Social Justice in Multiple Organizational Forms: Nonprofits, Community Groups, NGOs, and For-Profits","Nonprofit organizations, though rooted in civil society and primarily committed to value rationality, must work legitimately to influence political and economic systems. To a certain degree, they therefore must adapt to the purposive logic of power and money. This study analyzes how nonprofit organizational communications respond to such tensions using a nationwide survey of editors-in-chief responsible for magazines from nonprofit organizations in Switzerland as the empirical basis. The magazines often function as steering tools, following the logic of power, whereas the danger of being colonized by the economic logic is less prominent. The results indicate that big and professionalized organizations in particular tend to cut their roots to civil society and the lifeworlds of their members."
2008-0696,Introduction: Untold Stories of Childrens Media Engagement Around the World,Globalisation: The Next Generation,,,,Paper,Introduction: Untold Stories of Childrens Media Engagement Around the World,Globalisation: The Next Generation,"In order to complement, and in some ways challenge, the dominant English language research tradition regarding children and media, the authors have sought studies of childrens media culture in other parts of the world, revealing stories too rarely told in English language circles. Childrens enthusiastic welcome for global media imports in a small northern country such as Greenland, for instance, differ from the ambivalence regarding traditional ways of life expressed by rural girls in India faced with similar media contents. Meanwhile, for Arab youth, transnational media further both cultural hybridisation and individualisation, but also undermines the scope for indiginious cultural production.
Bringing together insights from such diverse cultures is not easy. We address some of the challenges arguing that, while cultural studies, as an approach, has played the greatest role in providing an alternative to individualistic accounts of responses to (single) media, the issues of power central to transnational media flows demand also attention to the political economy of childrens media as this intersects with national traditions of state and family regulation of childrens everyday lives. Moreover, we suggest that studies of childrens complex media cultures offer important new perspectives on media research precisely because the generational dimension invites contextualised and multi-sited approaches.

Kirsten Drotner and Sonia Livingstone co-edit The International Handbook on Children, Media and Culture (Sage 2008), on which the panel proposal is based.

Kirsten Drotner is a professor in the Department of Literature, Culture and Media Studies at the University of Southern Denmark and founding director of DREAM: Danish Research Centre on Education and Advanced Media Materials. Author or editor of 15 books, her research interests include media history, qualitative methodologies, and young peoples media uses. Her most recent work focuses on media globalization as developed in out-of-school contexts.

Sonia Livingstone is a professor in the Department of Media and Communications at the London School of Economics and Political Science. Author or editor of nine books, she specializes in the field of media audiences, examining the domestic contexts and public consequences of media use. Her recent work explores the experiences of children and young people in relation to new information and communication technologies. She currently directs EU Kids Online, a comparative European network on childrens online use, risk and safety issues."
2008-0697,Investigating Differences in Public Support for Gay Rights Issues,"cholar to Scholar: Gay, Lesbian, Bisexual, and Transgendered Studies Interest Group Interactive Paper Poster Session",,,,Paper,Investigating Differences in Public Support for Gay Rights Issues,"Scholar to Scholar: Gay, Lesbian, Bisexual, and Transgendered Studies Interest Group Interactive Paper Poster Session","Public opinion surrounding two of the most well-known issues, same-sex marriage and adoption by gays and lesbians, is very different: about 30% of the public favors same-sex marriage, while about 50% favors adoption. The purpose of this study was to examine and compare the demographic variables that predict attitudes toward same-sex marriage and adoption by gays and lesbians. Political ideology and attendance at religious services emerged as the strongest predictors. However, a close examination of the two issues shows that there were important differences between them. These differences may aid gay rights advocates in crafting media campaigns designed to increase support for same-sex marriage."
2008-0698,Investigating the Boomerang Effect in Anti-Aggression Media Literacy Interventions,Examining Media Effects in Children,,,,Paper,Investigating the Boomerang Effect in Anti-Aggression Media Literacy Interventions,Examining Media Effects in Children,"Two studies advance research on the boomerang effect in response to an anti-aggression media literacy intervention. Study 1 investigated the effectiveness of an intervention designed to reduce the negative effects of viewing media violence  measured as self-reported willingness to use aggression. Children in 4th or 5th grade (N=152) were randomly assigned to one of two treatment groups or a control group. Results indicated that children in one of the treatment groups reported an increase in willingness to use aggression -- a boomerang effect. Study 2 investigated this finding by testing a psychological reactance versus media priming explanation. The results of a 2 x 2 factorial experiment provide evidence that children (N= 128) may process unintended, anti-social, elements of an intervention program at the expense of those designed to produce the intended, pro-social, effect. Specifically, children who were exposed to a media literacy intervention with violent media clips as examples reported an increase in willingness to use aggression, while children who did not view the violent clips did not exhibit this boomerang effect. This boomerang effect is explained by media priming, and is not likely due to psychological reactance. Implications for researchers and practitioners are discussed."
2008-0699,Investigating the Generalizability of Mediation Results to New Populations and New Contexts,Examining Media Effects in Children,,,,Paper,Investigating the Generalizability of Mediation Results to New Populations and New Contexts,Examining Media Effects in Children,"An experiment with 146 Kindergarten, first-, fourth-, and fifth-grade children was conducted to determine whether the findings of previous mediation research can be generalized to a new context (gender stereotyped television) and a new population (African American children). A 3 (mediation type) by 2 (grade) by 2 (ethnicity) experiment revealed that the results of prior work can be replicated among Caucasian children but not among African American children. Future work is encouraged to study non-Caucasian children to increase mediation researchs theoretical scope and ability to address the needs of a larger, more diverse population."
2008-0700,Investigating the Impact of Breast Cancer Messages on Womens Perceptions: Results of a Message Testing Pilot Study,High Density: Message Design Research,,,,Paper,Investigating the Impact of Breast Cancer Messages on Womens Perceptions: Results of a Message Testing Pilot Study,High Density: Message Design Research,"Breast cancer messages focused on early adoption of preventative actions provide a fruitful avenue to decrease the number of females who will be diagnosed with breast cancer later in life. The current pilot study used a 2 (message source) x 3 (message concept) design to expose women (N=59) to one of three message concepts (e.g., understanding normal mammary gland development, limiting exposure to chemicals, & adoption of healthy lifestyle behaviors) with a physician or a researcher as its source. Women then completed a post-test survey designed to assess message and source perceptions, knowledge, attitude, behavioral intentions, and demographic information. Results from regression analyses indicate that direct appeals to mothers with daughters increase behavioral intentions to seek more information about breast cancer prevention and communication with family members and doctors. Implications of these preliminary results for further message construction designed to target mothers are discussed."
2008-0701,"Involvement with Celebrities: Examining the Relationships between Similarity Identification, Wishful Identification, and Parasocial Interaction","Advances in Media Involvement, Identification, and Engagement",,,,Paper,"Involvement with Celebrities: Examining the Relationships between Similarity Identification, Wishful Identification, and Parasocial Interaction","Advances in Media Involvement, Identification, and Engagement","Literature on celebrity effects with regard to involvement with celebrities is reviewed and a three-dimensional model of celebrity involvement is proposed, comprised of three distinct, correlated constructs: similarity identification, wishful identification, and parasocial interaction. Confirmatory factor analysis revealed that the hypothesized three-factor oblique model of celebrity involvement represented an acceptable fit of the structure of data and was superior to two alternative models. Post hoc analyses based on modification indices revealed a revised three-factor oblique model of celebrity involvement that was a good fit to the data. Limitations of this study and directions for future research are discussed."
2008-0702,Involving Vulnerable Populations in Message Design/Implementation: Participatory Community Theater to Address HIV in Honduras,A Potpourri of International and Border Issues in Health Communication,,,,Paper,Involving Vulnerable Populations in Message Design/Implementation: Participatory Community Theater to Address HIV in Honduras,A Potpourri of International and Border Issues in Health Communication,"Communication interventions that involve members of vulnerable populations have the potential to empower group members to address health issues such as HIV and may enhance the cultural relevance and credibility of intervention messages. This paper describes a community theater project involving, separately, Garífuna youth and men who have sex with men (MSM) to address HIV/AIDS in those populations in Honduras. This paper describes the intervention workshops with theater specialists in which community members learned basic theater skills and the plays the groups scripted about issues related to HIV/AIDS. Group members performed the plays in their communities, followed by audience discussion about the issues raised. Additional members were trained to conduct pre- and post-event panel interviews with randomly selected audience members in six Garífuna communities (N=101) and three cities with an audience of MSM (N=102) to evaluate the impact of participatory community theater on HIV/AIDS knowledge, attitudes, risk perception, self-efficacy and behavioral intention. Among both Garífuna youth and MSM there were significant changes in number of ways mentioned to prevent HIV transmission, knowledge of where to get HIV testing, condom knowledge, and behavioral intentions. There were no significant changes in perceived risk or sexual self-efficacy. Participatory community theater may be an effective means of involving vulnerable populations in HIV prevention."
2008-0703,IPCC Reports 1991-2007 in The Media: A Case Study on the Dialectic Between Journalism and Natural Sciences,A Global Dialogue on Climate Change?,,,,Paper,IPCC Reports 1991-2007 in The Media: A Case Study on the Dialectic Between Journalism and Natural Sciences,A Global Dialogue on Climate Change?,"Empirical studies show that Western media coverage of climate change as a scientific issue has steadily increased since the 1980s. In 2007 the issue peaked following the release of the fourth report from the IPCC (Intergovernmental Panel on Climate Change), a board of climate experts established by the World Meteorological Organization and United Nations Environmental Programme.

While the first IPCC report was published in 1991, only this fourth report caught the full attention of media all over the world, which often employed highly emotional language. Why was this? This paper claims that the coverage of climate change follows a certain issue-attention cycle, which is not caused by the nature of the reported object  be it climate or scientific reports on climate  but by extrinsic factors, such as journalistic practices. Over time these extrinsic factors have converted climate change from a scientific issue into a grand narration in the media."
2008-0704,I Ran in for Toothpaste But I Spent $200: Using the Galileo Model to Understand Consumer Spending Attitudes and Produce Effective Debt Counseling Messages,High Density Session: Information Processing of Media II,,,,Extended Abstract,I Ran in for Toothpaste But I Spent $200: Using the Galileo Model to Understand Consumer Spending Attitudes and Produce Effective Debt Counseling Messages,High Density Session: Information Processing of Media II,"Each year, thousands of consumers seek assistance for their debt problems from a non-profit consumer counseling organization. Such organizations aim to provide both financial assistance (e.g., negotiating with creditors to reduce interest rates and/or accept lower monthly payments) and/or personal finance education designed to teach consumers how to avoid future debt (e.g. budgeting and credit literacy). Although the benefits provided by these organizations can be real, the counseling that they offer and the messages that they deliver often fail to address individuals root psychological causes of indebtedness. The current study uses Galileo theory and method to determine the underlying attitude structures of consumers seeking to change their spending behaviors and consequently develop effective messages to produce significant change in those structures, and in the corresponding spending behaviors."
2008-0705,Ironic Message Production: How and Why We Produce Ironic Messages,"Communicating Power, Navagating Conflict, and Communicating Irony",,,,Paper,Ironic Message Production: How and Why We Produce Ironic Messages,"Communicating Power, Navagating Conflict, and Communicating Irony","This paper addresses the conceptualization and production of irony. Specifically, psychological predispositions are used to identify what makes the production of an ironic message likely. Reasons for endorsing and suppressing ironic messages are discussed based on individuals goals in a situation. The importance of common ground between individuals during ironic message productions is also discussed. Results include (a) suppression of ironic messages due to concern for other and self, (b) need for mutual understanding of an attitude for ironic messages to be understood as ironic, (c) endorsing ironic messages is designed to inflict harm to others. A theory of irony as a specific instance of relational maintenance is also offered."
2008-0706,Is An Online Public Sphere Emerging in China?A Comparative Study of Deliberativeness of Chinese Online Discussion Forums,Technology and Social Change,,,,Paper,Is An Online Public Sphere Emerging in China?A Comparative Study of Deliberativeness of Chinese Online Discussion Forums,Technology and Social Change,"Citizen participation in online political discussion has become an important research field regarding how the Internet affects Chinese society. However, few studies have been found to examine the utilization of interactive functions by Chinese websites to facilitate online discussion of civil issues and the quality of online public deliberation. With the concept of the public sphere as its theoretical framework, the current study aims to advance this research line of inquiry by conducting a content analysis of two discussion forums, Zhengwu Luntan and Dayoo Forum, respectively on the Guangdong provincial e-government portal site and the Dayoo.com, a website affiliated with Guangzhou Daily, to grasp both the potential and limitations of the Internet in fostering civic engagement.
The question addressed in this study, with special attention to dialogic qualities of discussion content to see deliberative processes within Web users, is whether there would be empirical evidence that could substantiate the emergence of a public sphere mediated through the Internet in China. Several key variables stand out as direct measures, such as the quantity of posts and participants, topicality, rationality of argumentation and discussion (justification, complexity and civility), and responsiveness and homogeneity of discussion. Findings suggest that discussions in the Dayoo Forum tended to be more deliberative than in the Zhengwu Luntan. A political public sphere in Chinese cyberspace seems to be emerging at the incipient stage. However it is far away from being mature in terms of the complexity of dialogue and the exposure to disagreement."
2008-0707,Is Anybody Out There? Womens Political Commentary in Traditional and New Media Spaces,Politics & Gender in the Age of Interactive Mass Media,,,,Paper,Is Anybody Out There? Womens Political Commentary in Traditional and New Media Spaces,Politics & Gender in the Age of Interactive Mass Media,"Voters could elect the countrys first female president in 2008. Already, a record number of women hold office in the U.S. Congress. And yet, even as women rise to power in American politics, there remains in traditional media an alarming lack of womens voices in political commentary (Overholser, 2002; Pollitt, 2005). And when they have professed their political opinions in cyberspace, some women have been trivialized and harassed (Greer, 2007; Harp & Tremayne, 2006).

This content analysis considers womens political commentary in mainstream U.S. print and broadcast news, and on the Internet. It asks to what extent are womens voices represented in political policy commentary? On what issues do they comment and how do they discuss those issues in ways that may be different from their male counterparts? And importantly, who are they talking to  has new technology allowed women to widen their sphere of political influence or are they preaching to the choir?"
2008-0708,Is Art Resistance?: An Entertainment-Education Analysis of Nine Inch Nails Year Zero Online Alternate Reality Game,Dialoguing E-E: A Participant-Centered Exchange on Entertainment-Education Scholarship,,,,Paper,Is Art Resistance?: An Entertainment-Education Analysis of Nine Inch Nails Year Zero Online Alternate Reality Game,Dialoguing E-E: A Participant-Centered Exchange on Entertainment-Education Scholarship,"Industrial rock band Nine Inch Nails has taken entertainment-education to a new level with its new album campaign for Year Zero. As part of this campaign, fans of the band engage in an interactive alternate reality game through online message boards. Year Zero diffuses its messages through parasocial interaction as its participants exchange ideas through an online environment. This use of the Internet gratifies social and psychological needs as participants engage in discussions, post artwork and discuss ideas. A qualitative content analysis was conducted to define themes and understand how fans interact with Year Zero. It was found that through this medium, users have created a political environment of fans engaged in activism. Users share ideas through Internet tools which enhance their experience and diffuse the educational messages of Year Zero."
2008-0709,Issue Importance as a Moderator of Framing Effects,Top 4 Student Papers in Mass Communication,,,,Paper,Issue Importance as a Moderator of Framing Effects,Top 4 Student Papers in Mass Communication,"A growing amount of research is devoted to the question which individual and contextual variables enhance, limit or obliterate news framing effects. However, the fundamental question whether framing effects vary depending on the issue at stake has not been addressed. Based on two experimental studies (total N=1821), this article investigates the extent to which framing effects differ in magnitude as well as process, depending on how important an issue is. The studies show that a high importance issue yields marginal effects and a low importance issue large effects. This moderating function of issue importance operates both at the contextual and at the individual level. The implications for future framing effects research are discussed."
2008-0710,Issue Ownership Dynamics: How Political Parties Claim and Maintain Issues Through Media Appearances,Agenda Setting,,,,Paper,Issue Ownership Dynamics: How Political Parties Claim and Maintain Issues Through Media Appearances,Agenda Setting,"Drawing on a large-scale online experiment embedded in an electoral survey in Belgium, the paper sets out to test whether issue ownership is, rather than a stable condition, a dynamic process that can be manipulated by an experimental stimulus. 5,000 respondents are confronted with an embedded fake TV-news item in which the five leaders of the main Belgian parties expose their parties stance on six issues. We find that issue ownership is a dynamic process and that news exposure leads to significant shifts in issue ownership. Especially on issues that are not owned by any party, a strong communicative performance by the party leader can make a difference. But even on issues that are owned by other parties, parties can gain by communicating about them. So, the paper establishes that media may have a more profound impact on agenda-setting and priming by not only activating existing issue-ownerships but also affecting the creation of issue ownerships in the first place."
2008-0711,Is Televisions Mean World Mean Only for Conservatives? The Interactive Effects of Political Affiliation and Processing Strategy,High Density Session: Information Processing of Media I,,,,Extended Abstract,Is Televisions Mean World Mean Only for Conservatives? The Interactive Effects of Political Affiliation and Processing Strategy,High Density Session: Information Processing of Media I,"According to cultivation theory, heavy television viewers make social reality judgments more aligned with the televised reality than the actual world to a greater degree than do light viewers. Models by L. J. Shrum (2001) and M. A. Shapiro and A. Lang (1991) provide insight about psychological processes underlying these effects. We conducted two studies in an attempt to replicate and extend data. Results indicated that when asked to concentrate on providing accurate social reality estimates, participants with better remote memory should also provide more accurate responses, as they can distinguish between sources of social reality information (i.e., television and the real world). Although we failed to replicate the results, we found that participants political affiliation strongly impacted social reality estimates. When trying hard, conservatives increases already high crime estimates whereas liberals lowered already low crime estimates. Given that the original data were drawn from a population that skewed liberal, and our failed replication data were drawn from a population that skewed conservative, this may account for the discrepant data. We are replicating the experiment with a national sample in an Internet-based study to verify that the effects of political affiliation hold among a heterogeneous audience."
2008-0712,Is the President Setting Medias Agenda?: A Semantics-Based Analysis of State of the Union Addresses and Accompanying Newspaper Coverage,News and Politics,,,,Paper,Is the President Setting Medias Agenda?: A Semantics-Based Analysis of State of the Union Addresses and Accompanying Newspaper Coverage,News and Politics,"Diction text-analysis software is used to analyze transcripts of the U.S. presidents State of the Union addresses and their news coverage 1981 - 2007. Diction calculates scores for five major dimensions of the content in the addresses and news coverage. Results for addresses and news coverage are compared. The study finds that the addresses and news coverage of them are of dissimilar rhetoric, suggesting that independent media outlets are not easily influenced by the presidents."
2008-0713,Is the Second Language Speaker Gazing Like the First? Toward Gaze Aversion in Deception,Deception and Trustworthiness,,,,Paper,Is the Second Language Speaker Gazing Like the First? Toward Gaze Aversion in Deception,Deception and Trustworthiness,"Do people show different eye behaviors when they are speaking in their second language compared with when they are speaking in their native language? How about eye behaviors when people tell a lie in their second language, compared with when telling a lie in their native language? The present study was designed to explore whether eye behaviors are influenced by the language used in a deception context. Using a high-stake paradigm, we examine differences in eye aversion between native language and second language speakers in four different stages (i.e., thinking, listening, speaking, and post-response). Second, eye aversion as an indicator of deception is examined with respect to different first language groups. Using the EMAC (Eye Movement Action Coding) developed by the researchers, eye movements were measured. The results showed that eye aversion occurred more frequently in the thinking stage across all other stages. However, there were no significant differences in eye aversion between the native and second language speaking groups. Interestingly, results showed that liars were less inclined towards gaze aversion than truth-tellers. The findings of the study indicate that even if obvious gaze aversion is part of physiologically voluntary efforts to reduce cognitive overload when people face difficult tasks, gaze aversion also can be influenced by various other factors, such as individuals personality, language fluency, individuals willingness to control their emotions, and social/cultural behaviors."
2008-0714,Is Thin Really In? A Longitudinal Analysis of Disordered Eating and College Peer and Media Norms,Whats the Norm: Examining Social Influences in Health Behavior,,,,Paper,Is Thin Really In? A Longitudinal Analysis of Disordered Eating and College Peer and Media Norms,Whats the Norm: Examining Social Influences in Health Behavior,"Weight-related behaviors are a significant problem on college campus where anywhere from 22% to 64% of female college students report engaging in bulimic or anorexic behavior that does not meet the criteria for a clinical diagnosis. To date, little is known about how sociocultural factors, such as peer norms and media influence, impact disordered eating and related outcomes. The purpose of this paper was to explore how changes in media and peer influence during the freshmen year in college might impact key variables related to disordered eating, notably weight esteem and drive for thinness. We further explored the relationship between media influence and peer norms in relation to these same outcomes. Among our sample of college freshmen (n=182), females (n=103) increased in their consumption of media, their social comparison to media, and their perceptions that thinness was important among peers. These increases predicted a lower weight esteem and higher drive for thinness at post-test. Membership in a sorority predicted lower body esteem, greater drive for thinness, and increases in media social comparison and peer thinness norms. Partial support was found for the mediating role of both media social comparison and peer thinness norms on weight esteem and drive for thinness. This research represents an important first step in identifying how sociocultural influences related to disordered eating may change as a function of the college environment and elucidates how media influence and social norms may function together to produce changes in body esteem, drive for thinness, and disordered eating."
2008-0715,Is Watching Others Self-Disclose Enjoyable? An Examination of the Effects of Depth and Mode of Information Delivery in Entertainment Media,Advances in Media Enjoyment,,,,Paper,Is Watching Others Self-Disclose Enjoyable? An Examination of the Effects of Depth and Mode of Information Delivery in Entertainment Media,Advances in Media Enjoyment,"One of the ways in which relationships develop and become more intimate is through the exchange of personal feelings, thoughts, beliefs, and desires. If self-disclosure is conceptualized as a means through which closeness or familiarity is produced between partners (under the premise that the disclosure is not negative), can such a response be attributable to mediated forms of self-disclosure between a viewer and character on television? The present study empirically tests the effects of two dimensions of self-disclosure―depth (private vs. public information) and mode of information delivery (character-to-viewer vs. character-to-character vs. narrator-to-viewer). Findings support the prediction that a viewers overall enjoyment of witnessing the disclosure of a characters personal information, identification, and transportation are functions of depth and mode of information delivery. Further, results suggest the important role of character address in heightening audience engagement. Implications for the similarity of interpersonal and mediated relationships, societal expectations of privacy, effective entertainment formats, and online self-disclosure are discussed."
2008-0716,"Is WiFi use Compatible with Public Spaces?: Wireless Internet Use, Sociability, and Social Networks",Technology and Social Change,,,,Paper,"Is WiFi use Compatible with Public Spaces?: Wireless Internet Use, Sociability, and Social Networks",Technology and Social Change,"This paper explores preliminary findings from a study of how municipal and community WiFi influences social interactions in public spaces and the overall structure of peoples social networks. Findings are based on survey and observational data collected from seven public parks, plazas, and markets. This project assesses whether WiFi provides social benefits within public spaces, such as building community or social interaction. Findings offer insight into the users of WiFi networks as well as design considerations for WiFi enabled public spaces."
2008-0717,It Aint Heavy: The Bias of Digital Communication,The Bias of Digital Communication,,,,Paper,It Aint Heavy: The Bias of Digital Communication,The Bias of Digital Communication,"According to Harold Innis, all media of human communication fall into one of two categories: time-biased media and space-biased media. Time-biased media are heavy and durable, and are therefore predisposed to endure and help empires expand over time rather than across distances. Space-biased media are light and portable, can therefore be transported across great distance, and are therefore predisposed to help empires orchestrate centralized control over wide dominion. According to this distinction, digital media are clearly space-biased and support a global empire in the here and now. This paper seeks to examine the digitization of information (including text, images, audio, and video), and the existence of the Internet, with respect to the implications of this space-bias, and especially with respect to the question of what empire or empires it might support and extend, and to what ends."
2008-0718,Italianization (or mediterraneanization) of the polish media systems. The reality and perspective,Comparing Media Systems: Beyond Western Europe and North America,,,,Paper,Italianization (or mediterraneanization) of the polish media systems. The reality and perspective,Comparing Media Systems: Beyond Western Europe and North America,"The Polish media system has many features of the polarized pluralist model presented by Mancini and Hallin (2004). The system is characterized by a small circulation of daily newspapers and central position of electronic media. The media, above all the press, is marked by a strong focus on political life, an external pluralism and a tradition of commentary oriented journalism. Instrumentalization of public broadcasting media by the government and political parties is visible. Professionalism of journalism is lower than in a democratic corporatist or a liberal model. The relationships of media and political elites are characterized by particularly conflicts over the autonomy of journalism. The state plays a great role as an owner of public radio and television and it controls the private broadcast media by regulations and a limitation of licenses. The Polish media organizations, as in another countries in this region of the Europe, act under a strong external pressures. A political pressure is visible as a politization of media content. An economic pressure results in a strong commercialization of media market."
2008-0719,Its How You Think About It: Effects of Ability and Motivation on Recipient Processing of and Responses to Comforting Messages,terpersonal Influence and Motivation,,,,Paper,Its How You Think About It: Effects of Ability and Motivation on Recipient Processing of and Responses to Comforting Messages,Interpersonal Influence and Motivation,"This paper reports tests of hypotheses derived from a model of supportive message outcomes that maintains the effects of supportive messages are moderated by factors influencing the motivation and ability to process these messages. Participants (N = 331) completed a measure of cognitive complexity, which provided an assessment of processing ability, and responded to either a mildly or moderately severe problem, which manipulated processing motivation; they subsequently evaluated the helpfulness of comforting messages that varied in person centeredness. Consistent with predictions, message evaluations were moderated by the ability and motivation factors, as well as by the interaction between these factors. Further, a peripheral feature of the situation, sex of helper, moderated message evaluations for mildly severe problems but not moderately severe problems. Finally, the extent to which participants thought about the problem situation was found to mediate the effects of the ability and motivation factors on message evaluations."
2008-0720,"""It's Important To Be A Parent Who Parents"": ""Supernanny,"" Reality Television, and the Crisis in Postmodern Family Life",Perspectives on Entertainment,,,,Paper,"""It's Important To Be A Parent Who Parents"": ""Supernanny,"" Reality Television, and the Crisis in Postmodern Family Life",Perspectives on Entertainment,"This paper discusses the recent phenomenon of reality television programming through focusing on a particular program, ""Supernanny."" The paper first introduces the topic of reality television, and tries to account for its recent success. Drawing on theories of the Cultural Studies tradition and Feminist analyses of popular culture, the paper explores the ways in which ""Supernanny"" taps into and expresses the larger cultural conflicts which its viewers are having around their own family arrangements. While ""Supernanny"" itself ends up by offering individualistic solutions to the dilemmas wrought by recent changes in family and work arrangements, the larger question of what kinds of societal supports need to be made available to struggling families is not full addressed. The paper ends by raising the question of to what extent these popular cultural discourses surrounding post-modern families can really resolve the contemporary dilemmas for families, and whether their true value lies in naming the conflict, whereas the larger solution needs to be constructed through open debates and putting real ""family values"" back onto national agendas."
