Paper ID,Title,Session,Session Division,Individual Division,Session SubDivision,Sumission Type,Title to Check,Session to Check,Abstract
2007-0877,Machismo in Cultural Criticism: Racializing Postrevolutionary Mexican Masculinities,"Mediating Culture: Ethnicity, Race, and Cultural Representations in Popular Texts",,,,Paper,Machismo in Cultural Criticism: Racializing Postrevolutionary Mexican Masculinities,"Mediating Culture: Ethnicity, Race, and Cultural Representations in Popular Texts","This article queries the uses of machismo in studies of Mexican popular culture and argues that too many times machismo is used ahistorically and without reference to the ways in which the Mexican systems of sex and gender are imbricated with racial ideas. I track down the roots of machismo as a critical analytic category of sex in the writings of Samuel Ramos and Octavio Paz. According to them, machismo is a gender category; however, to theorize machismos roots, they rely on racial and class arguments about hybridity and colonizations. This suggests that machismo is more than a gender category and that is infused with racial and class ideas. The racialization of the term is not often referenced on contemporary uses of the term. These uses have continued eliding the connection between machismo and race, limiting the understanding of masculinity and patriarchy in Mexico."
2007-0878,Mainstreaming Gay Marriage: Gay Rights Activist Discourses and the Same-Sex Marriage Debate,Queer Navigations of Pop Cultural Norms,,,,Paper,Mainstreaming Gay Marriage: Gay Rights Activist Discourses and the Same-Sex Marriage Debate,Queer Navigations of Pop Cultural Norms,"In this paper, I report on in-depth interviews designed to capture the views and experiences of U.S. gay and lesbian social movement actors who worked with the news media in shaping the same-sex marriage debate. I analyze activist discourses about gay marriage to reveal how these social actors produced the issue in an effort to transform media stories and images of gay and lesbian life. I also examine how activists critiqued news media constructions of the gay marriage issue, revealing the challenges they faced in attempting to advocate for their cause within the confines of a commercialized media system. This project is ultimately concerned with what the onslaught of media attention surrounding the same-sex marriage issue has meant for the modern gay rights movement, and for LGBT representations more generally. I critically analyze the ways in which becoming the focus of the mainstream news media can potentially reshape the movement, ultimately impacting the strategies activists use to reach their straight allies."
2007-0879,Maintaining Momentum in the New Millennium? A Descriptive Analysis of Scholarly Public Relations Articles in Selected Communication Journals  2001-2005,Developments in Public Relations Theory Building II,,,,Paper,Maintaining Momentum in the New Millennium? A Descriptive Analysis of Scholarly Public Relations Articles in Selected Communication Journals  2001-2005,Developments in Public Relations Theory Building II,"Following in the footsteps of Ferguson (1984) and Sallot et al (2003), this study analyzes the state of public relations published scholarship from 2001 through 2005. Unlike those studies, the current paper extends this research into general communication journals. This study content analyzed public relations research appearing in Journal of Communication, Journalism & Mass Communication Quarterly and Journal of Applied Communication Research, as well as in Public Relations Review and Journal of Public Relations Research. This first report of findings indicates that little public relations scholarship is making its way into general communication journals. Three of the journals analyzed  Public Relations Review, Journal of Public Relations Research and the Journal of Communication Management  accounted for 96% of all the articles in the study. In addition, the theory development so optimistically foreseen by Sallot et al has not occurred, with only 22% of the articles (similar to the 20% found in the earlier study) fitting into the theory-oriented construct."
2007-0880,"Make New ""Friends"" But Keep the Old: Relationship Links as Social Currency in Online Social Network Sites","Relationship Articulation and Self-Presentation in Social Network Sites: Friending, Disclosing, and Communicating Online",,,,Paper,"Make New ""Friends"" But Keep the Old: Relationship Links as Social Currency in Online Social Network Sites","Relationship Articulation and Self-Presentation in Social Network Sites: Friending, Disclosing, and Communicating Online","This paper explores the nature of friendship links in Facebook and Myspace, providing insight into who ""friends"" are and how the meaning of ""friend"" differs between these systems and among types of users. Using data from surveys and interviews with users, we determine patterns in the relationship between users and their friends, how the online articulation came to be, and whether relationships tended to move from offline to online or vice versa. We show that the criteria for adding friends depends on the nature of the system as well as such subscriber attributes as their experience, and motivations. Using data from automatic downloading of profile pages, we show the way users categorize friends when they are added to the network. This paper offers an important step in better understanding how friendship links function and will give SNS researchers a platform upon which to base future analyses and data collection efforts."
2007-0881,Making Sense of Facilitative Media: A Theoretical Exploration on Digital Storytelling,New Media,,,,Work in Progress,Making Sense of Facilitative Media: A Theoretical Exploration on Digital Storytelling,New Media,"Digital storytelling is an approach to tell individual and community stories with digital technology. It emerged in the 1990s and now has spread around the world, under the promotion of the Center for Digital Storytelling (CDS), a nonprofit based in Berkeley, California. This paper attempts to construct a theoretical framework for this facilitative visual production. It first gives a brief introduction of the state of the art in Digital Storytelling, its diverse application, and their empowerment potentials. Then the paper proposes to integrate different theoretical traditions in visual studies in order to formulate a conceptual and theoretical framework that could be used to better comprehend the social dynamics surrounding visual storytelling, facilitation, participation and empowerment. Theories and concepts in the anthropology of visual communication, narrative research, and participatory and alternative media practices are critically reviewed and integrated. It also argues for the use of Digital Storytelling techniques for action-oriented research, and discusses possible the ethic implications."
2007-0882,Making Sense of the European Constitutional Process: Results From the Netherlands,Audience Perspectives on the European Public Sphere,,,,Paper,Making Sense of the European Constitutional Process: Results From the Netherlands,Audience Perspectives on the European Public Sphere,"In order to make sense of the Draft European Constitution, and to form voting preferences for the referendum in 2005, Dutch citizens had to rely largely on media-provided information. This paper reports results from a series of focus groups conducted in the Netherlands a year after the referendum. Allowing for some forgetting and subsiding priming effects, the aim was to identify the core components and patterns of the acquired understanding. Manipulating the level of cues and structure in discussion, both spontaneous association patterns and passive knowledge were assessed. The mapped results show that people mainly used media frames to structure the information. Belief content, but also salience, varied less by source than between subjects. While people learned about the main controversies and aspects from the media, they still formed their own opinions. However, different sense-making strategies suggested by media frames fostered, respectively deterred, concern over and participation in European politics."
2007-0883,Making Universal Service Universal,Broadband as the Basis for an Evolved Universal Service: The Benton Universal Service Project,,,,Paper,Making Universal Service Universal,Broadband as the Basis for an Evolved Universal Service: The Benton Universal Service Project,"In a world increasingly configured by the production and distribution of information, nations compete on the basis of their information infrastructures. The global network that enables vast tides of electronic transactions, by supporting enterprises organized as intercontinental matrices, introduces a brave new world of winners and losers. Indeed, the 21st century may well witness a realignment of the economic powers of the 20th century. Yet, if that takes place, it will ensue from the endeavors of individuals with access to the means of communicating and retrieving information.

This paper proposes a policy framework for promoting American global competitiveness by establishing new standards of information and communication access for individuals. Section 254 of the Telecommunications Act of 1996, which construes an evolving standard of Universal Service, serves as the basis for a new model of Universal Service responsive to innovations in telecommunications."
2007-0884,Male Patient Perceptions of HIV Stigma in Healthcare Contexts,"Metaphor, Identity, and Stigma in Health Communication",,,,Paper,Male Patient Perceptions of HIV Stigma in Healthcare Contexts,"Metaphor, Identity, and Stigma in Health Communication","Individuals living with HIV may have a heightened sensitivity to behaviors of others that may signal bias or discrimination. Identifying and avoiding these behaviors may be especially important for healthcare personnel, who regularly interact with HIV-positive clientele. This interview study examines the perceptions of stigma in healthcare contexts of 50 male American military veterans living with HIV. Participants described a variety of stigmatizing behaviors performed by healthcare personnel, ranging from ambiguous nonverbal cues to blatant discrimination. These findings extend previous research by (a) focusing on healthcare personnels actual behaviors rather than their attitudes and beliefs about HIV-positive patients, (b) including patients perceptions of both clinical and non-clinical healthcare personnel, and (c) identifying potentially stigmatizing behaviors that are unique to healthcare contexts. These findings provide healthcare personnel with a tangible list of behaviors that should either be avoided or further explained to HIV-positive patients, as they may be interpreted as stigmatizing."
2007-0885,Mammys Image and Purpose: Applying the Mammy Myth to Contemporary Representations of African American Women,Representing the Other in Contemporary Cultural Discourses,,,,Paper,Mammys Image and Purpose: Applying the Mammy Myth to Contemporary Representations of African American Women,Representing the Other in Contemporary Cultural Discourses,"This paper discusses the depiction of African-American women as the mythologized slave figure Mammy. Mammys origins are rooted in the cultural, historical and economic climate of the antebellum American South. As the lead domestic servant and child care provider in the white southern household, Mammy is often caricatured as a dark-skinned, fat, cantankerous, yet nurturing, older woman (White, 1984). This paper discusses the mammy icon in three main sections. Part one explores the construction of the mammy myth and its purposes in antebellum America: as a counterpart to another mythologized black female representation  Jezebel; as a representation of ideal blackness and womanhood; and as a justification for the institution of slavery which perpetuated white dominance and enslaved millions of Africans. Part one also surveys Mammys portrayal in American popular media, with special attention to the medium of film, as an extension of that purpose. In part two, I broach the issue of Mammys continued depiction, arguing that the American medias persistent portrayal of black women as the mammy icon sustains the figures original purpose and is therefore an exercise in reinforcing white privilege. Part three builds upon this previous discussion and examines a contemporary image of black womanhood as presented in a popular television media text. In this analysis, I contend that some present-day representations of black women subtly reinforce the mammy myth, by forsaking the traditional physical characteristics associated with the icon, yet embracing the emotional attributes associated with Mammy in ways that align these characters with whiteness."
2007-0886,Managing Cultural Difference in Communication Between Headquarters and Subsidiary/Partners: Practical Approaches and Lessons Learned,Creating Strategic Organizational Communication,,,,Paper,Managing Cultural Difference in Communication Between Headquarters and Subsidiary/Partners: Practical Approaches and Lessons Learned,Creating Strategic Organizational Communication,"This article addresses intercultural issues in business communication between corporate headquarters in Denmark and subsidiaries and alliance partners in Japan. Leading researchers in comparative management studies have investigated how national values and characteristics can be used to determine likely future behavior. Countering this position, other researchers see culture as a collective and relational construct that is continuously being redefined in new contextual settings. Rather than merely looking at national characteristics and values (which are admittedly important within limits), this article presents a study of intercultural communication as complex and dynamic. Based on interviews with 50 global managers in 5 companies the article presents lessons learned and exemplifications of management practice from companies that deal with ongoing cultural clashes to those who turn cultural difference to vantage points."
2007-0887,Managing Hybridity: How the Online Alternative Media Create Public Sphere in Taiwan,"New Media, New Journalism, New Journalists",,,,Paper,Managing Hybridity: How the Online Alternative Media Create Public Sphere in Taiwan,"New Media, New Journalism, New Journalists","The advent of the Internet has raised academic concern of its potential for democratic communications, an ideal diminishing in the mainstream media. The reviving discourses on the public sphere (and counterpublic sphere) have drawn attention of how the alternative media could mobilize civil participation by use of the Internet. A turn from technological determination to elaborative analysis of social context and actors has emerged, when diversity of online media is recognized. This paper focuses on Esouth Newsletterthe reputable online alternative media in Taiwan which carries marginalized voices of social movements. I argue the success of Esouth exemplifies a hybrid communication model that obscures the boundary between mass and alternative media. It borrows some practices of mainstream media, but at the same embodies the spirit of alternative media. The case asks for reflection upon the dualistic thinking of mass/alternative media. Yet it is overoptimistic and unnecessary to expect alternative media to become mainstreaming when commercialism has been eroding the cyberspace."
2007-0888,Managing Journalistic Firebombs: Scandals as Struggle Over Meaning,Journalistic Titillation: Sensationalism and Scandal,,,,Paper,Managing Journalistic Firebombs: Scandals as Struggle Over Meaning,Journalistic Titillation: Sensationalism and Scandal,"Media scandals are professionally produced declarations by the mass media with the potential to journalistic firebombs in society's struggle over meaning, which have not yet been sufficiently analyzed in journalism and communication research. We ascertain the functions of media scandals and present a new research model which enables systematically analysis of the constructive mechanisms of content, control, and critique for scandal communication. The presentation shows how in the age of mass media, scandals have developed into a dangerous weapon of public influence: an information virus with revolutionary explosive force. Key aspects of scandal communication, which so far have been neglected in the research of journalism, can be explained. Taking these perspectives into account, we create a basis for an interdisciplinary scandal research model, which, for the first time, integrates the journalistic processes of media production as well as the strategies of issue management in the media public sphere."
2007-0889,Mapping Global Publics in Open Media: Claims and Connections Online,Methodologies of Comparative Media Research in a Global Sphere,,,,Paper,Mapping Global Publics in Open Media: Claims and Connections Online,Methodologies of Comparative Media Research in a Global Sphere,none
2007-0890,Mapping Global Space and Terror: Arab Americans' and Others' Engagement with Action-Adventure Film,Framing Terrorism and Democracy,,,,Paper,Mapping Global Space and Terror: Arab Americans' and Others' Engagement with Action-Adventure Film,Framing Terrorism and Democracy,"This work explores how Arab American and other U.S.-based communities map global space, fear and danger through their engagement with action-adventure film. While there is extensive literature demonstrating the limited characterization of Arab communities, of Islam, and of the Middle East, in popular as well as news narratives, we know much less about the consequences of these media portrayals. The differences in mapping, based on focus group and survey research, were striking. In discussions of action-adventure settings, Arab American groups and informants were much more likely than their counterparts to specify particular places over more generalized regions, and to be highly critical rather than justify these constructions. These groups' sense of danger in the world at large, dictating concern with travel outside of the known and familiar territory of citizenship, seemed contingent upon cultural identification as well as direct experience. The connection between identification, whether as an American citizen primarily or as an Arab constituent, and fear in the world is critical in understanding how cultural mapping predicates experiences and interpretations."
2007-0891,Mapping Small Things on the Web: The Pro- and Antinanotech Debate Online,Organizational Networking on the WWW,,,,Paper,Mapping Small Things on the Web: The Pro- and Antinanotech Debate Online,Organizational Networking on the WWW,"This paper will examine the structure of the nanotechnology debate in the online environment using an innovative new software tool to map hyperlinks formed by the key actors involved. Nanotechnology is an issue of growing importance for commercial, environmental and governmental bodies who have made increasing use of cyberspace to promote their agenda. The paper will identify the key pro and anti- sites, as well as non-aligned players through an extensive web crawl. Patterns of inter-linkage among the groups mobilised on the issue will then be profiled in terms of the extent of inter-linkage or homophily and/or competitiveness within the two sides of the debate, and whether geographic clustering of sites can be detected? The findings will be used to draw conclusions about the strength of the forces mobilising around the issue and the extent to which they are focusing on the international or national policy making sphere."
2007-0892,"Mapping the Globalization Frame Contest: Social Actors, Mass Media, and Public Opinion",Agenda Setting & Framing,,,,Paper,"Mapping the Globalization Frame Contest: Social Actors, Mass Media, and Public Opinion",Agenda Setting & Framing,"This study examines the frame contest surrounding the issue of globalization that began in the late 1990s as a means to explicate framing processes of social actors and the media and their impact on public opinion. The globalization frame contest offers a rich example of a highly visible and contentious struggle over meaning between social and political actors on a vicarious or abstract issue upon which most Americans were heavily dependent on the media for information. Though an analysis of newspaper content from 1991 to 2004 demonstrates that the dominant frame of globalization within public discourse was transformed within the frame contest, the net public opinion outcome of the contest was a continued permissive consensus toward globalization based upon a new dominant frame of globalization. The studys approach and findings have implications for the development of framing theory within the context of frame contest case studies."
2007-0893,"Mapping the Road to Fun: Natural Video Game Controllers, Presence, and Game Enjoyment",Top Papers: Game Studies Interest Group,,,,Paper,"Mapping the Road to Fun: Natural Video Game Controllers, Presence, and Game Enjoyment",Top Papers: Game Studies Interest Group,"This study examines the potential for natural mapping to affect presence-related outcomes of video game exposure. Interactivity in the form of natural mapping has been advocated as a possible contributor to presence experiences, yet few studies to date have investigated this potential, particularly as it applies to video games, which are expected to make extensive use of naturally mapped controllers in the future. This paper formulates a preliminary typology of natural mapping and subsequently addresses how 2 types of natural mapping impact the experience of a video game, with the expectation that more natual mapping leads to increased spatial presence affecting game enjoyment. A total of 78 subjects took part in an experimental investigation manipulating the type of controller used to play a PC driving video game (steering wheel, gamepad, joystick, or keyboard). Following play, subjects completed measures of perceived controller naturalness (included to provide a manipulation check and continuous measure of naturalness), spatial presence, and game enjoyment. Results of the study were generally consistent with expectations, and the implications of the findings are discussed."
2007-0894,Mapping the Structure of Communication: A Social and Semantic Network Analysis of the National Communication Association (NCA),Networks and Typologies,,,,Paper,Mapping the Structure of Communication: A Social and Semantic Network Analysis of the National Communication Association (NCA),Networks and Typologies,"This paper examines the current structure of Communication Studies as a discipline through a network analysis based on joint memberships in the National Communication Associations (NCA) divisions and units, and through a semantic network analysis based on the shared use of symbols in conference paper titles. Further, it compares the structure of NCA with that of the International Communication Association (ICA), based on the divisions common to both organizations. The result suggests that similar dimensions that differentiate subdisciplines found in previous research -- mass to interpersonal, humanities to social science (Barnett & Danowski, 1992; Lee & Barnett, 2005) -- are applicable to NCA. The result of a comparison between ICA and NCA suggests that there were some differences in structure in both organizations. More scholars in NCA are involved in philosophical Communication Studies and individual-level studies than in ICA. The semantic network analysis discovered that American Studies was the most central division followed by Critical and Cultural Studies. Finally, using members of professional associations as representative samples to map the structure of Communication Studies is validated in this study."
2007-0895,"Marketing of a Killer: How the Heart Truth Campaign Commodifies Heart Disease Awareness to Women Using Fear, Science, Laura Bush, and a Red Dress",Women's Health and Bodies,,,,Paper,"Marketing of a Killer: How the Heart Truth Campaign Commodifies Heart Disease Awareness to Women Using Fear, Science, Laura Bush, and a Red Dress",Women's Health and Bodies,"The purpose of this study is to apply feminist scientific and technology studies deconstructive evaluations to a current womens heart disease educational campaign in order to disrup[t] conventional assumptions abouttechnology diffusion, and knowledge dissemination (Fishman, 2004, p. 210). The purpose of this textual analysis is to add to the discourse of heart disease and women by offering new perspectives of what the Heart Truth messages mean, in part by understanding which information is omitted in the messages. So that women can have an offering of triangulated information about the topic of heart disease and how it applies to them, this study hopes to provide alternative perspectives about what the materials offered by the campaign may mean about our culture; about what considerations or elements may have been obscured in the production of the campaign and its messages; and how certain groups of women may have been identified by the producers of women. Literature about social studies of science, communication campaigns, and cultural studies is reviewed, results and analyses are provided, and conclusions about the theoretical implications to feminist technoscientific understandings of health communication campaigns are included."
2007-0896,Marketing the Other for Study Abroad: A Postcolonial Analysis,Minority Matters: Issues of Race in Work and Education,,,,Paper,Marketing the Other for Study Abroad: A Postcolonial Analysis,Minority Matters: Issues of Race in Work and Education,"Over the past decade, representation of racial and cultural Others in tourism media texts has become an important scholarly concern. Researchers working in this area view tourism processes as part of a broad discursive framework, which is inscribed with relationships of power and dominance. These relationships are manifested in and maintained through tourism texts, which are characterized by established representations of destinations that reflect broader social ideologies about race, ethnicity, gender, sexuality, etc., privileging dominant groups at the expense of others. Thus far, however, analyses of tourism media representations have focused predominantly on mass tourism promotional materials produced either by for-profit agencies or by government organizations charged with encouraging local economic development through increased tourism revenues. Lacking has been an assessment of promotional materials produced by non-profit tourism brokers, as exemplified by the phenomenon of university study abroad tourism. This study interrogates the promotional literature of a popular American study abroad program, Semester at Sea (SAS), in order to determine whether its depictions of destinations and people differ from those found in mainstream mass tourism media texts. Grounded in post-colonial theory, and employing a three-pronged method of content, semiotic, and discourse analysis, it argues that while SAS embraces a mission of promoting cross-cultural understanding and global citizenship, the program nevertheless continues to (re)produce hegemonic depictions of non-westerners, asserting a western superiority ideology by polarizing the West and the Rest into binaries of modern/traditional, technologically advanced/backward, and master/servant, and decomplexifying the globalization process by presenting the non-West as exotic, culturally pristine, and filled with happy natives."
2007-0897,"Masculinity, Media Militarization, and The Daily Show",Getting Real: Gendered TV Politics,,,,Work in Progress,"Masculinity, Media Militarization, and The Daily Show",Getting Real: Gendered TV Politics,"This is a work-in-progress focusing on the role of gender, especially masculinity, in media representations of world events, and in the militarization that characterizes the current geopolitical arena. This paper begins with an examination of khaki media, those media most enthusiastic and supportive of the war on terror. Yet in addition to examining the role of masculinity in the media work of more khaki personalities such as Bill OReilly and Rush Limbaugh, this paper will also examine the work of a key media personality known to be opposed to the Bush administration, Jon Stewart of The Daily Show. As feminist research has shown us, the step-by-step process of militarization in which society comes to depend on militaristic ideas as primary means of solving problems occurs in myriad ways and often involves ostensibly oppositional forces as well as those most clearly calling for war. The Daily Show has become extremely popular among the lucrative young male demographic in the U.S. and it is therefore worthwhile to better understand how this show and how it constructs its unique brand of masculinity. This paper uses a feminist and postcolonial framework to analyze The Daily Show and assess its role in maintaining or challenging the process of militarization, given the common perception of the show as oppositional to the status quo."
2007-0898,Mass Media or Recipient  Who Sets the Agenda? The Interplay of Political Schemata and the Media Agenda in Political Information Processing,Agenda Setting,,,,Paper,Mass Media or Recipient  Who Sets the Agenda? The Interplay of Political Schemata and the Media Agenda in Political Information Processing,Agenda Setting,"The objective of our study is to consider both the schema-theory and the agenda-setting approach in research on political information processing. In the context of the television debates during the German Bundestag election 2002 we therefore analyzed the perception of 25 young adults using a multimethod design: Before the debates took place the participants schemata on political issues were surveyed by a standardized questionnaire. After having watched the debates participants were asked to write down the debates issues they remember. Additionally, we conducted a content analysis of both debates. Results indicate that recipients pay more attention to political issues which are already part of their schema. Hence, they remember those issues better than others. We conclude from this that future research should particularly focus on the interplay of the recipients schema and the media agenda. Our results underline that a further inclusion of schema theory in the agenda-setting model is necessary to better comprehend the process of political information processing."
2007-0899,Mayhem in the Magic City: Corrective Action and Organizational Learning in a Communication Train Wreck,Public Relations Response Strategies,,,,Paper,Mayhem in the Magic City: Corrective Action and Organizational Learning in a Communication Train Wreck,Public Relations Response Strategies,"Corrective action is one of several strategies for image restoration available to organizations facing crisis situations. This study explores the relationship between corrective action and organization learning. Specifically, the corrective actions taken by the City of Minot and Ward County officials in response to the emergency communication breakdowns during the 2002 Canadian Pacific train derailment and anhydrous ammonia spill are analyzed. The study concludes that corrective action when employed as organizational learning can expedite image restoration and better prepare organizations for future crises."
2007-0900,Meaning,formation and Meaning: A Dialogue,,,,Paper,Meaning,Information and Meaning: A Dialogue,"The concept of meaning is key to several traditions in the history of ideas  rhetoric, hermeneutics, phenomenology, and semiotics  all of which have been important sources of communication theory. Each tradition has sought, in distinctive ways, to account for the interrelations between the material vehicles of meaning, individual interpretation, and cultural tradition. In the field of communication, these traditions have combined with empirical social science, not least anthropology and sociology, to examine meaning production as a socially situated process. While such studies have frequently given priority to qualitative methodologies, meaning may be conceptualized and operationalized in both quantitative and qualitative, stochastic as well as intentional terms. The paper presents a four-fold typology of meaning, comprising deterministic, indeterministic, stochastic, and generative variants. Examples from previous research suggest that this conceptual framework may help to specify the complementarity of different approaches to information and meaning."
2007-0901,Measuring Facial Responses to Media: Promises and Pitfalls,formation Systems: Psychophysiological Measurement of Processing Mediated Messages,,,,Extended Abstract,Measuring Facial Responses to Media: Promises and Pitfalls,Information Systems: Psychophysiological Measurement of Processing Mediated Messages,"In recent years there has been an increased interest in using psychophysiological measures for the study of emotional reactions to different media such as print, radio, TV, or the Internet. Here facial electromyography (EMG) has proved to be particularly useful. While practical problems of recording EMG have been addressed in the last two decades with the availability of mature and cost-effective solutions, as well as common standards and procedures, it is time to readdress the issue of reliability of facial responses as indicators of affective states. I will review some critical evidence relating the moderating influence of social context on facial affective responses and present some original research on the potential underlying psychological processes. Specifically 2 competing theoretical approaches, Paul Ekmans neurocultural theory of emotion, which includes the concept of display rules, and Alan Fridlunds behavioral ecology theory will be contrasted. For many years social effects on facial activity have been addressed in applied contexts, such as the assessment of affective reactions to media, by recording participants in social isolation. This is thought to counter the effect of cultural display rules. However, Fridlund and others could demonstrate that effects of implicit sociality moderate facial activity even when people are physically alone. However, neither of the 2 dominating views on the relationship of emotions and expressive behavior can procedurally explain effects of implicit sociality. The present research is anchored in a social cognition framework and empirically investigates automatic links between underlying concepts and the effect of such links on overt behavior."
2007-0902,Measuring Types of Exposure and Their Effects as a Function of Health Competence: The Integrated Communication for Healthy Living Project in Egypt,Focusing on Exposure as a Central Construct in Health Campaigns Research: Interventions in Africa,,,,Paper,Measuring Types of Exposure and Their Effects as a Function of Health Competence: The Integrated Communication for Healthy Living Project in Egypt,Focusing on Exposure as a Central Construct in Health Campaigns Research: Interventions in Africa,"This presentation describes the challenges of measuring exposure to an integrated multimedia plus community-based healthy lifestyles project in Egypt (Communication for Healthy LivingCHL) and attributing to it changes in nine different areas of health behavior from family planning to passive smoking. Using a health competence framework (based on a synthesis of health literacy and social capital perspectives), the paper examines the relationship between an individuals level of health competence and six types of program exposure measures ranging from general (media habits) to specific (self-reported learning from recalled CHL messages). Data derived from a population-based 2004-2005 panel survey of 2073 married women aged 15-49, 1891 husbands, and 1716 never married youth aged 15-24 show different patterns of exposure by gender, age, marital status and level of health competence as well as interaction effects of health competence and exposure on the number of positive health behaviors practiced."
2007-0903,"Media and Attitudes Toward Peace: Framing, Associative Networks, and Public Opinion",War & Peace,,,,Paper,"Media and Attitudes Toward Peace: Framing, Associative Networks, and Public Opinion",War & Peace,"Our knowledge of the possible role of the media in peace and reconciliation processes is so far based on media content analyses, public opinion polls and even, indirectly, through experimental designs assessing framing effects. What is so far missing is a long-term empirical analysis of actual media coverage of the peace process on the publics attitudes toward peace. This study attempts to provide such an analysis of the Israeli-Palestinian peace process and the attitudes toward peace among Israelis. It shows that actual levels of aggregate support for the Oslo agreement are highly predicted by media framing, even after controlling for the actual status of the process. Yet, as predicted by prospect theory, the destructive effects of negative media coverage on the public support for peace are considerably stronger than the positive effects of supportive information. Responses to media framing are generally rational, although some automatic responses were detected as a consequence of the activation of associative networks."
2007-0904,Media and Ethnic Diversity Within a North European Context,Ripped From the Headlines: Press Coverage of Race and Race-Related Issues,,,,Work in Progress,Media and Ethnic Diversity Within a North European Context,Ripped From the Headlines: Press Coverage of Race and Race-Related Issues,"Media scholars, who are following the critical strand in journalism research emphasizing the social responsibility of media producers, tend to pass judgment on mainstream news media for criminalizing and victimizing ethnic minority representatives. The critic often concerns the lack of in-depth analyses and the construction of dichotomies like Islam and the West guiding people to live and act according to imagined divisions that appear as absolute. The starting point of this paper is however different since it explicitly seeks to locate discourses aimed at balancing negative and biased reporting. In search for challenging stereotypes and signs of improved journalistic awareness, a controversial tendency was noted. The tendency concerns media texts endorsing values of anti-racism and equality but still containing strong features of control thus contributing to a media output that never threatens nor challenges consensus supporting journalism. For understanding this tendency and for clarifying the medias role in identity construction processes, it is argued that one has to explore the nature of the multi-ethnic public sphere and the interface between the notions of visibility, voice and the representation of difference. The paper proposed is predominantly of theoretical character but findings from case studies (both quantitative and qualitative), conducted on newspapers in two North European countries, function as a contribution to the arguments put forward."
2007-0905,Media and Movement: Is Democracy Now What Democracy Looks Like?,Movements,,,,Paper,Media and Movement: Is Democracy Now What Democracy Looks Like?,Movements,"Independent media in the United States has experienced a renaissance in the last 10 years (Dichter, 2004). The daily radio program Democracy Now is in some ways symbolic of the growing popularity of this genre. Fueled by movements like media reform, global justice and anti-war, as well as broad displeasure with corporate media consolidation (McChesney, 2004), Democracy Now has grown its distribution to over 400 public and community media outlets around the country. In this study, Democracy Now is placed in a typology of independent media, and is used as a model for proposing changes in the application of sourcing, news agenda setting and indexing theories to a class of independent media that display a centralized organizational structure and an institutional content focus. Through an analysis of social movement websites, I have found that by pegging their news agenda to political and economic elites, and then indexing the range of debate to critical journalists and social movement actors, Democracy Now may provide a symbolic resource (Eyerman & Jamison, 1991; Melucci, 1996) that facilitates the formation and maintenance of traditional, government focused North American social movements (McAdam, Tarrow, & Tilly, 2001)."
2007-0906,"Media and Politics: New Phenomena, New Relations",Methodologies of Comparative Media Research in a Global Sphere,,,,Paper,"Media and Politics: New Phenomena, New Relations",Methodologies of Comparative Media Research in a Global Sphere,none
2007-0907,Media Arguments About United States Credibility in Arab News Outlets,Mediated Conflict: The Dimensions of Intercultural Tension in the New Arab Mediasphere,,,,Paper,Media Arguments About United States Credibility in Arab News Outlets,Mediated Conflict: The Dimensions of Intercultural Tension in the New Arab Mediasphere,"Many pan-Arab and regional Arab news media outlets offer editorial content that promote media frames describing United States policies and communications. This paper describes how these frames reveal the episodic construction of U.S. credibility through what Zhongdang Pan and Gerald Kosicki have called ""strategic framing."" Through an analysis of media arguments made around the Haditha Massacre incident in Iraq and the Lebanon War in 2006, this paper explores how framing strategies reveal specific argument moves that sustain perceptions of United States credibility. The narrative construction of credibility is described as a ""strategic"" framing objective. This analysis seeks to further elaborate the notion of media frames in the context of Arab editorial content, while highlighting the international dimension of media-based argument. This paper illuminates how these media strategies entrench intercultural divides and complicate U.S. attempts at international communication programs and dialogue-based public diplomacy initiatives."
2007-0908,Media Buyers' Assessment of Audience Value: The Role of Brand Equity,Audience Economics: How Valuation and Measurement of Audience Affects Media Institutions,,,,Paper,Media Buyers' Assessment of Audience Value: The Role of Brand Equity,Audience Economics: How Valuation and Measurement of Audience Affects Media Institutions, *Per-Erik Wolff (Jönköping International Business School)
2007-0909,"Media, Citizenship, and Political Engagement in the Lives of Young American Adults","Creating Communication: Media, Citizenship, and North American Young People",,,,Paper,"Media, Citizenship, and Political Engagement in the Lives of Young American Adults","Creating Communication: Media, Citizenship, and North American Young People","This paper reports on the initial findings of a multi-year study on the
relation between media use and political engagement among young American
adults, ages 18-25. Joining a growing body of qualitative research on media
and public connection, the paper argues that claims about the demise of
participation in the public sphere tend to simplify the nature of engagement
and media consumption. In addition, they tend to undertheorize the nature
of the public sphere. Applying an interpretive cultural anthropology lens,
this study takes the meaning of being engaged or disengaged as an
empirically investigatable question, whose answer in large part takes shape
through the words, categories, and practices of the people being studied.
The research employs methods of ethnographic participant-observation,
interviews, and focus groups with a cross-section of young adults in
Atlanta.

Biography:

Debra Spitulnik has published her research on talk radio in Zambia, multilingualism, media and oral tradition, and public culture and political life in Journal of Linguistic Anthropology, Visual Anthropology Review, and in more than fifteen book chapters and essays. In addition to her faculty position in the Department of Anthropology at Emory University, she is also Core Faculty in the Program in Linguistics and Associated Faculty in the Institute of African Studies and the Department of Womens Studies."
