Paper ID,Paper Title,Number of Authors,Author Position,Author Name,Author Affiliation
2006-0725,International Women's Magazines and Transnational Advertising in South Korea,2,2,Katherine Frith,Nanyang Technological U
2006-0726,"Internet Users and TV Audiences: Differences on Genres, Motives, and Perceptions",1,1,Searle Huh,Michigan State U
2006-0727,Interplay of Negative Emotion and Self-Efficacy on the Use of Health Information and its Outcomes,2,1,Sun-Young Lee,U of Wisconsin
2006-0727,Interplay of Negative Emotion and Self-Efficacy on the Use of Health Information and its Outcomes,2,2,Hyunseo Hwang,U of Wisconsin
2006-0728,Interruption and Involvement in Discourse: Can Intercultural Interlocutors Be Trained?,1,1,Han Z. Li,U of Northern British Columbia
2006-0729,"Interviewing, Quoting, and the Development of Modern News Journalism",1,1,Mats Ekström,Örebro U
2006-0730,Into the Blogosphere: How Online News Sites Are Blogging the News,1,1,Deborah S. Chung,U of Kentucky
2006-0731,Introducing Problem-Based Learning to Graduate Students: An Autoethnographic Account of Risk-Taking,1,1,Robert S. Littlefield,North Dakota State U
2006-0732,Investigating Digital Divide Issues in Online Health Information Seeking: A Population-Based Study,3,1,Pauline Cheong,SUNY - Buffalo
2006-0732,Investigating Digital Divide Issues in Online Health Information Seeking: A Population-Based Study,3,2,Thomas H. Feeley,U of Buffalo
2006-0732,Investigating Digital Divide Issues in Online Health Information Seeking: A Population-Based Study,3,3,Mohan J. Dutta-Bergman,Purdue U
2006-0733,"(Ir)reconcilable Differences?: Queer Theory, Everyday Politics, and Mainstream News Coverage of Same-Sex Marriage Debates",1,1,Megan Biddinger,U of Michigan
2006-0751,"Is Al Jazeera Alternative? On Alterity, Mainstreaming and the Radical Media",1,1,Adel Talaat Iskandar,U of Kentucky
2006-0752,Is It Only A Movie?: An Empirical Study of Globalization and Youth Materialism in China,3,1,Wenjing Xie,Hong Kong Baptist U
2006-0752,Is It Only A Movie?: An Empirical Study of Globalization and Youth Materialism in China,3,2,Anthony Y. H. Fung,Chinese U - Hong Kong
2006-0752,Is It Only A Movie?: An Empirical Study of Globalization and Youth Materialism in China,3,3,John Nguyet Erni,City U of Hong Kong
2006-0753,Is It the Content or the Person? An Examination of Sex Appeal in Promos and Sexual Self-Schema,2,1,Yinjiao Ye,U of Alabama
2006-0753,Is It the Content or the Person? An Examination of Sex Appeal in Promos and Sexual Self-Schema,2,2,Shuhua Zhou,U of Alabama
2006-0754,"Islam in the Dutch Media: With a Special Emphasis on the ""Algemeen Dagblad""",2,1,Leen S. J. d'Haenens,Catholic U of Leuven
2006-0754,"Islam in the Dutch Media: With a Special Emphasis on the ""Algemeen Dagblad""",2,2,Susan Bink,Radboud U Nijmegen
2006-0755,Islam on the Internet: Rethinking Multiculturalism and Transnationalism,1,1,Eugenia Siapera,Anglia Ruskin U
2006-0756,Issue Advocacy and Traditional News Content: A Study of the Impact of Marketplace Advocacy on Local Television News Media,1,1,Barbara M. Miller,U of North Carolina
2006-0757,Issues for L2 Students Writing a Thesis in English: Student and Supervisor Perceptions,2,1,John Bitchener,Auckland U of Technology
2006-0757,Issues for L2 Students Writing a Thesis in English: Student and Supervisor Perceptions,2,2,Helen Basturkmen,U of Auckland
2006-0758,It's All About the Looks: Public Perceptions of Credibility of Male and Female Sportscasters,2,1,Heather Michelle Toro,Radford U
2006-0758,It's All About the Looks: Public Perceptions of Credibility of Male and Female Sportscasters,2,2,Stephanie Lee Sargent,Virginia Tech
2006-0759,Its the Gays Fault: News and HIV as Weapons Against Homosexuality in Singapore (Top Student Paper),1,1,Debbie Goh,Indiana U
2006-0760,I Wish I Were a Warrior: Effects of Violent Video Games on Adolescent Boys,3,1,Elly A. Konijn,Free U
2006-0760,I Wish I Were a Warrior: Effects of Violent Video Games on Adolescent Boys,3,2,Marije Nije Bijvank,Free University - Amsterdam
2006-0760,I Wish I Were a Warrior: Effects of Violent Video Games on Adolescent Boys,3,3,Brad Bushman,U of Michigan
2006-0761,Job Crafting and the Metaconversation,2,1,Mark Van Vuuren,U of Twente
2006-0761,Job Crafting and the Metaconversation,2,2,Menno D.T. De Jong,U of Twente
2006-0762,"Journalism, 'Agonistic' Democracy, and Governance",1,1,Geoffrey Craig,U of Otago
2006-0763,Journalism and Expertise: The MMR/Autism Story,1,1,Tammy Boyce,Cardiff School of Journalism
2006-0764,"Journalism as Reason-Giving: Deliberative Democracy, Institutional Accountability and the News Media's Mission",1,1,James S. Ettema,Northwestern U
2006-0765,"Journalism, Crisis, and Hegemony: Country Risk and Social Discourses During the Argentine Crisis (1999 - 2002)",1,1,Carlos Scolari,U de Vic
2006-0766,Journalistic Assimilation: Assimilated Gatekeepers' News Selection Criteria,1,1,Sang Y. Bai,U of Texas
2006-0767,Journalists in East Africa: Reported Influences on News Reporting,1,1,Jyotika Ramaprasad,Southern Illinois U
2006-0768,Journalists' Multicultural Responsibilities: Business as Usual or Considering the Consequences?,1,1,Tanja Dreher,U of Technology
2006-0769,Joysticking the Global Village: Digital Games & Globalist Labour Networks,1,1,Avery Alix,U of Washington
2006-0770,Jury Service and Electoral Participation: A Strong Test of the Participation Hypothesis,4,1,John Gastil,U of Washington
2006-0770,Jury Service and Electoral Participation: A Strong Test of the Participation Hypothesis,4,2,E. Perry Deess,New Jersey Institute of Technology
2006-0770,Jury Service and Electoral Participation: A Strong Test of the Participation Hypothesis,4,3,Phil Weiser,U Colorado
2006-0770,Jury Service and Electoral Participation: A Strong Test of the Participation Hypothesis,4,4,Jordan Larner,U Washington
2006-0771,Just Laugh! You Don't Need to Remember: The Effects of Entertainment Media on Political Information Acquisition and Information Processing in Political Judgment,2,1,Young Mie Kim,Ohio State U
2006-0771,Just Laugh! You Don't Need to Remember: The Effects of Entertainment Media on Political Information Acquisition and Information Processing in Political Judgment,2,2,John Vishak,Ohio State U
2006-0772,"Lacan vs. the Post-Structuralists: Or, How I Learned to Stop Worrying and Love the Subject",1,1,Omri Ceren,U of Southern California
2006-0773,Latin American Journalists Perceptions of the Profession: Between Exhaustion and Fascination,3,1,Jesus Arroyave,U of Miami
2006-0773,Latin American Journalists Perceptions of the Profession: Between Exhaustion and Fascination,3,2,Juliet Hallifield Gill,U of Miami
2006-0773,Latin American Journalists Perceptions of the Profession: Between Exhaustion and Fascination,3,3,Iscar Blanco,U of Miami
2006-0774,Laughter in Small Talk: Aspects from Romanian Interactions,1,1,Razvan Saftoiu,U of Ploiesti
2006-0775,"Leader-Member Exchange and Cooperative Communication Between Group Members: Replication of Lee (1997, 2001) Study on Malaysia Respondents",2,1,Hassan Abu Bakar,U Utara Malaysia
2006-0775,"Leader-Member Exchange and Cooperative Communication Between Group Members: Replication of Lee (1997, 2001) Study on Malaysia Respondents",2,2,Patricia A Rowe,U of Queensland
2006-0776,Lessons From the First 50 Years of Distance Education,1,1,Jonathan Adams,Florida State U
2006-0777,Lets Get It On: Sexual Content in African American Situation Comedies,2,1,Tilly Ann Gurman,Johns Hopkins U
2006-0777,Lets Get It On: Sexual Content in African American Situation Comedies,2,2,Jennifer Orkis,Johns Hopkins U
2006-0778,Like Printing an Invitation to a Meth Party: Decisions Regarding Same-Sex Marriage and Engagement Announcements,1,1,Amanda Brozana,U of Alabama
2006-0801,Lonely in a Crowd: The Social and Emotional Consequences of Growing Up with Parental Alcoholism,1,1,Sripriya Rangarajan,U of Utah
2006-0802,Longitudinal Effects of Mobile Internet Use on Social Network in Japan,1,1,Kakuko Miyata,Meiji Gakuin U
2006-0803,Losing Public Trust: A German Case Study on Interdependencies Between Processes of Public Communication and Public Trust,2,1,Christian Sommer,U of Leipzig
2006-0803,Losing Public Trust: A German Case Study on Interdependencies Between Processes of Public Communication and Public Trust,2,2,Guenter Bentele,U of Leipzig
2006-0804,Lost in Transition: Moldovan Journalism During the Last 15 Years,1,1,John Houston Parmelee,U of North Florida
2006-0805,Low Power FM and the Role of Nonprofit Media in Society: A Policymaking Case Study,2,1,Amber Melissa Korbl Smallwood,Indiana U
2006-0805,Low Power FM and the Role of Nonprofit Media in Society: A Policymaking Case Study,2,2,Gregory D. Newton,Ohio U
2006-0806,Magazines of Nonprofit Organizations: Communication Platform of Civil Society?,2,1,Daniela Spranger,U of Zurich
2006-0806,Magazines of Nonprofit Organizations: Communication Platform of Civil Society?,2,2,Jochen Hoffmann,U of Bern
2006-0807,Mainland China Frames Taiwan: How Chinas News Websites Covered Taiwans 2004 Presidential Election,1,1,Gang,Kevin) Han
2006-0808,"Mainstream Critique, Critical Mainstream, and New Media: Reconciliation of ""Administrative"" and ""Critical"" Approaches of Media Effects Studies",1,1,Magdalena Elzbieta Wojcieszak,U of Pennsylvania
2006-0809,Managing Electronic Documents and Work Flows: Enterprise Content Management at Work in Nonprofit Organizations,2,1,Joel Iverson,Texas A&M U
2006-0809,Managing Electronic Documents and Work Flows: Enterprise Content Management at Work in Nonprofit Organizations,2,2,Patrick Burkart,Texas A&M U
2006-0810,"Managing Media Ecologies: Relationships Between Childrens Media Usage, Rebellious Behavior and Parental Regulation (Top Student Paper)",1,1,Mike Ananny,Stanford U
2006-0811,Manufacturing Doubt: Journalists' Roles and the Construction of Ignorance in a Scientific Controversy,2,1,S. Holly Stocking,Indiana U
2006-0811,Manufacturing Doubt: Journalists' Roles and the Construction of Ignorance in a Scientific Controversy,2,2,Lisa W. Holstein,National Coalition of Independent Scholars
2006-0812,Mapping Civil Society in Former Yugoslavia,1,1,Zala Volcic,U of Queensland
2006-0813,Mapping South,1,1,Ian E. Glenn,U of Cape Town
2006-0814,Marketing Homo-Thug Hip-Hop Performance to Mainstream Audiences,2,1,Robin Means Coleman,U of Michigan
2006-0814,Marketing Homo-Thug Hip-Hop Performance to Mainstream Audiences,2,2,Jasmine N. Cobb,U of Pennsylvania
2006-0815,"Markings on the Diptych: A Descriptive Study of Beliefs and Attitudes of Scientific Writers and Editors on Biotechnology and Scientists, Publics and Peers",2,1,Mugur Valentin Geana,U of Missouri
2006-0815,"Markings on the Diptych: A Descriptive Study of Beliefs and Attitudes of Scientific Writers and Editors on Biotechnology and Scientists, Publics and Peers",2,2,Glen T. Cameron,U of Missouri
2006-0816,"Masculinity, Terrorism, and Partisan Identity in Post-September 11 Politics",4,1,David Domke,U Of Washington
2006-0816,"Masculinity, Terrorism, and Partisan Identity in Post-September 11 Politics",4,2,Kevin Coe,U. of Illinois
2006-0816,"Masculinity, Terrorism, and Partisan Identity in Post-September 11 Politics",4,3,Anna Fahey,U of Washington
2006-0816,"Masculinity, Terrorism, and Partisan Identity in Post-September 11 Politics",4,4,Nancy A. Van Leuven,U of Washington
2006-0817,Mass Media as Mediators of European Social Identity,1,1,Homero Gil-de-Zuniga,U of Wisconsin
2006-0818,Mass-Mediated Cross-Pressures and Time of Vote Decision,2,1,Lilach Nir,Hebrew U
2006-0818,Mass-Mediated Cross-Pressures and Time of Vote Decision,2,2,James N. Druckman,Northwestern U
2006-0819,Measurement of Communication Satisfaction: Evaluating the Communication Satisfaction Questionnaire as a Communication Audit Tool,2,1,Karen Heleen Koning,U of Twente
2006-0819,Measurement of Communication Satisfaction: Evaluating the Communication Satisfaction Questionnaire as a Communication Audit Tool,2,2,Menno D.T. De Jong,U of Twente
2006-0820,Measuring Online Social Support: Can Computer-Based Text Analysis Approximate Burlesons Person-Centered Hierarchy?,2,1,Alyssa C. Klein,U of Pennsylvania
2006-0820,Measuring Online Social Support: Can Computer-Based Text Analysis Approximate Burlesons Person-Centered Hierarchy?,2,2,Lee M. Humphreys,U of Pennsylvania
2006-0821,Measuring Participation: A Secondary Data Analysis,1,1,Leanne Chang,Temple U
2006-0822,"Measuring Race as a Cultural Component of Social Capital: Black Religiosity, Political Participation, and Civic Engagement",2,1,Lindsay H. Hoffman,Ohio State U
2006-0822,"Measuring Race as a Cultural Component of Social Capital: Black Religiosity, Political Participation, and Civic Engagement",2,2,Osei Appiah,Ohio State U
2006-0823,Measuring the Efficiency of Advertising Media Expenditures for Newspapers and Radio,1,1,Yunjae Cheong,U of Texas
2006-0824,Media and the Political Incentives of Strict Religion,1,1,Andrew Rojecki,U of Illinois - Chicago
2006-0851,Media Coverage of Government Policies and Citizen Satisfaction with Information Provision and Policy Results,2,1,Jan Kleinnijenhuis,Vrije U
2006-0851,Media Coverage of Government Policies and Citizen Satisfaction with Information Provision and Policy Results,2,2,Anita M. J. van Hoof,"Free U, Amsterdam"
2006-0852,Media Dependency and Attitudes Toward Condom Use in Zambia,1,1,Renee A. Botta,U of Denver
2006-0853,Media Education in the Social Studies Classroom: Teacher Perceptions and Curricular Challenges,2,1,Laura Stein,U of Texas
2006-0853,Media Education in the Social Studies Classroom: Teacher Perceptions and Curricular Challenges,2,2,Anita Prewett,U of Texas
2006-0854,Media Enjoyment as a Function of Individual Responses and Emotional Contagion,2,1,Shu-Fang Lin,National Chung Chen U
2006-0854,Media Enjoyment as a Function of Individual Responses and Emotional Contagion,2,2,Daniel G. McDonald,Ohio State U
2006-0855,"Media Exposure, Current and Future Body Ideals, and Disordered Eating Among Preadolescent Girls: A Longitudinal Panel Study",2,1,Kristen Harrison,U of Illinois
2006-0855,"Media Exposure, Current and Future Body Ideals, and Disordered Eating Among Preadolescent Girls: A Longitudinal Panel Study",2,2,Veronica Hefner,U of Illinois
2006-0856,Media Framing of the Korean Troop Dispatch to Iraq: Galois Lattice Analysis,1,1,Naewon Kang,Dankook U
2006-0857,Media Globalization and Journalism Ethics: A View from the South,2,1,Herman Wasserman,U of Stellenbosch
2006-0857,Media Globalization and Journalism Ethics: A View from the South,2,2,Shakuntala Rao,SUNY - Plattsburgh
2006-0858,Media Globalization and Localization: An Analysis of the International Flow of Programs on Ghana Television (GTV),1,1,Kekeli Kwabla Nuviadenu,Bethune-Cookman College
2006-0859,"Media Literacy, Thinking Television, and African-American Communication: Initiating a Conversation",1,1,Anandam Kavoori,U of Georgia
2006-0860,Media Representations of Majority and Minority Groups,3,1,Hazel Atuel,Claremont Graduate U
2006-0860,Media Representations of Majority and Minority Groups,3,2,Viviane Seyranian,Claremont Graduate U
2006-0860,Media Representations of Majority and Minority Groups,3,3,William D. Crano,Claremont Graduate U
2006-0861,Media-ted Political Responses to the 2005 London Bombing: Deontics and Epideictics,2,1,Neal William Waddell,U of Queensland
2006-0861,Media-ted Political Responses to the 2005 London Bombing: Deontics and Epideictics,2,2,Bernard Joseph McKenna,U of Queensland
2006-0862,Mediating the Motherland: The Role of the Media in Maintaining and Contesting Quebec's French Past,1,1,Natalie Tara Debray,U of Washington
2006-0863,Mediatization and Political Negotiating Institutions,2,1,Andrea Schrott,U of Zurich
2006-0863,Mediatization and Political Negotiating Institutions,2,2,Daniela Spranger,U of Zurich
2006-0864,Media Typology and Its Use in Defining Convergence,1,1,Brant Guillory,Ohio State U
2006-0865,Media Use of Preschool Children with Specific Language Impairment (SLI): A Diary-Based Comparison with a Normal Sample,4,1,Christoph Klimmt,Hannover U of Music & Drama
2006-0865,Media Use of Preschool Children with Specific Language Impairment (SLI): A Diary-Based Comparison with a Normal Sample,4,2,Ute Ritterfeld,U of Southern California
2006-0865,Media Use of Preschool Children with Specific Language Impairment (SLI): A Diary-Based Comparison with a Normal Sample,4,3,Peter Vorderer,U of Southern California
2006-0865,Media Use of Preschool Children with Specific Language Impairment (SLI): A Diary-Based Comparison with a Normal Sample,4,4,Petra Netta,Hanover U of Music and Drama
2006-0866,Media Uses and Gratification,3,1,Seung-jun Moon,Inha University
2006-0866,Media Uses and Gratification,3,2,In Yong Nam,Pukyong National U
2006-0866,Media Uses and Gratification,3,3,Cheong-Yi Park,Inha U
2006-0867,Meeting Audience Needs: A Comparision Of Chinese-Language News Web Sites,1,1,Linlin Ku,National Taiwan U
2006-0868,Memory in Journalism and the Memory of Journalism: The Journalistic Construction of the Israeli Past,1,1,Oren Meyers,U of Haifa
2006-0869,"Men, Sex, and Magazines: Correlates of Reading Mens Magazines among College Men",1,1,Laramie D. Taylor,"U of California, Davis"
2006-0870,Mentor-Protégé Relationships in Public Relations Through Lenses of Organizational Demography & Social Identity Theory,1,1,Donnalyn Pompper,Florida State U
2006-0871,Meta-Analysis of the Effects of Traditional Versus Web-Assisted Instruction on Learning and Student Satisfaction,4,1,William L. Benoit,U of Missouri
2006-0871,Meta-Analysis of the Effects of Traditional Versus Web-Assisted Instruction on Learning and Student Satisfaction,4,2,Pam Benoit,U of Missouri
2006-0871,Meta-Analysis of the Effects of Traditional Versus Web-Assisted Instruction on Learning and Student Satisfaction,4,3,Katharina Hemmer,U of Missouri
2006-0871,Meta-Analysis of the Effects of Traditional Versus Web-Assisted Instruction on Learning and Student Satisfaction,4,4,Jennifer Melissa Benoit,U of Missouri
2006-0872,Mexican American Women Talk Back: Audience Responses to Representations of Latinidad in U.S. Advertising,1,1,Jillian Baez,U of Illinois
2006-0873,Mexican Television in the Free Trade Era,1,1,Kenton T. Wilkinson,"U of Texas, San Antonio"
2006-0874,Microprocesses of Belief Change During Message Receipt and Post Message-Receipt,2,1,Sungeun Chung,Western Illinois U
2006-0874,Microprocesses of Belief Change During Message Receipt and Post Message-Receipt,2,2,Edward L. Fink,U of Maryland
2006-0875,Microprocesses of Preference Change in a Political Campaign: An Experimental Study,4,1,Sungeun Chung,Western Illinois U
2006-0875,Microprocesses of Preference Change in a Political Campaign: An Experimental Study,4,2,Leah Waks,U of Maryland
2006-0875,Microprocesses of Preference Change in a Political Campaign: An Experimental Study,4,3,Michael F. Meffert,U of Manneheim
2006-0875,Microprocesses of Preference Change in a Political Campaign: An Experimental Study,4,4,Xiaoying Xie,U of Maryland
2006-0876,Minority Models in Advertisements in Magazines Popular with Minorities,2,1,Silvia Knobloch-Westerwick,Ohio State U
2006-0876,Minority Models in Advertisements in Magazines Popular with Minorities,2,2,Brendon Coates,U of California
2006-0877,Minority Report: Ethnic Minorities Diasporic News Consumption and News Reading,1,1,Ilse Devroe,U of Ghent
2006-0878,Misattribution in Virtual Groups: Effects of Member Distribution on Self-Serving Bias and Partner Blame,2,1,Joseph B. Walther,Cornell U
2006-0878,Misattribution in Virtual Groups: Effects of Member Distribution on Self-Serving Bias and Partner Blame,2,2,Natalya N. Bazarova,Cornell U
2006-0879,Mobile Phone Uses: Two Channels in a Medium and Potentiality of Ritualized Use,1,1,Searle Huh,Michigan State U
2006-0901,Modeling the Structure of Collective Action,3,1,Andrew Flanagin,"U of California, Santa Barbara"
2006-0901,Modeling the Structure of Collective Action,3,2,Cynthia Stohl,U of California - Santa Barbara
2006-0901,Modeling the Structure of Collective Action,3,3,Bruce Bimber,U of Califorinia
2006-0902,"Models, Metaphors, and Games: An Understanding of Communication in Five Participative Design Case Studies",1,1,Lisa Uber,Rutgers U
2006-0903,"Money Talks, Culture Walks: The Elevation of Consumerism Over Culture on American Television",1,1,Reaz Mahmood,U of North Carolina
2006-0904,Monitorial Citizens and Network Gatekeeping in Complex Democracies,1,1,Andreina Mandelli,Bocconi U and U of Lugano
2006-0905,More Than A Feeling? Music Genre Preferences and School Grades of American Youth,1,1,Brent Bannon,Stanford U
2006-0906,"Motivation, Social Context, and Cognitive Processing as Evolving Concepts in Persuasion Theory",2,1,Mark A. Hamilton,U of Connecticut
2006-0906,"Motivation, Social Context, and Cognitive Processing as Evolving Concepts in Persuasion Theory",2,2,Linda Ann Patrylak,U of Connecticut
2006-0907,Motives and Parasocial Interactions of Fan Celebrity Web Site Creators,1,1,John Beatty,La Salle U
2006-0908,Movement of The People?: The Resonance of Social Movements from the Homeland in the Diaspora,1,1,Andrea Hickerson,U of Washington
2006-0909,MTV Desi: Experiencing a Reverse Flow of Globalization? (Top Paper),1,1,Pamela Prickett,"London School of Economics, U of Southern California"
2006-0910,MUDs and Power. Reducing the Democratic Imaginary?,2,1,Nico EM Carpentier,Free U
2006-0910,MUDs and Power. Reducing the Democratic Imaginary?,2,2,Niky Patyn,Free U - Brussels
2006-0911,Multiple Dimensions of Trust in Organizations and Their Effects on Open Communication Intentions,2,1,Young Min Baek,Iowa State U
2006-0911,Multiple Dimensions of Trust in Organizations and Their Effects on Open Communication Intentions,2,2,Chan-su Jung,U of Georgia
2006-0912,Multiple Routes to Cross-Cultural Adaptation,3,1,Kimberly Ann Noels,U of Alberta
2006-0912,Multiple Routes to Cross-Cultural Adaptation,3,2,Ruby Piju Yang,U of Alberta
2006-0912,Multiple Routes to Cross-Cultural Adaptation,3,3,Kristie Dawn Saumure,U of Alberta
2006-0913,"Multipurpose Mobile Devices, Graphic User Interfaces, and Physical Affordances: A Case Study",3,1,Sorin Adam Matei,Purdue U
2006-0913,"Multipurpose Mobile Devices, Graphic User Interfaces, and Physical Affordances: A Case Study",3,2,David Wheatley,Motorola Labs
2006-0913,"Multipurpose Mobile Devices, Graphic User Interfaces, and Physical Affordances: A Case Study",3,3,Anthony Faiola,Purdue U
2006-0914,Narrative Impact: Transportation and Telepresence Differences in Viewers of Restructured Televised Narratives,1,1,Andrew Boyan,Michigan State U
2006-0915,Narrative Persuasion: Effects of Subsequent Discussion,3,1,Donna Rouner,Colorado State U
2006-0915,Narrative Persuasion: Effects of Subsequent Discussion,3,2,Marilee Long,Colorado State U
2006-0915,Narrative Persuasion: Effects of Subsequent Discussion,3,3,Michael D. Slater,Ohio State U
2006-0916,"National Identity, Globalization/ Americanization, and Representation of the Land in Israeli Advertising",2,1,First Anat,Netanya Academic College
2006-0916,"National Identity, Globalization/ Americanization, and Representation of the Land in Israeli Advertising",2,2,Eli Avraham,U of Haifa
2006-0917,"National Identity Remodeled: Being American on ""Extreme Makeover: Home Edition""",1,1,Rossie M. Hutchinson,U of Michigan
2006-0918,National Interest and Source Stance in the Coverage of U.S.-China Relations,1,1,Xigen Li,Southern Illinois U
2006-0919,National Television News Coverage of Genetically Modified Food 1981-2003: First Findings,2,1,Robert W. Kubey,Rutgers U
2006-0919,National Television News Coverage of Genetically Modified Food 1981-2003: First Findings,2,2,Mary Louise Nucci,Rutgers U
2006-0920,Nationwide Newspaper Coverage of Affirmative Action in Higher Education: A Community Structure Approach,4,1,Jean Lutkenhouse,U of Pennsylvania
2006-0920,Nationwide Newspaper Coverage of Affirmative Action in Higher Education: A Community Structure Approach,4,2,John C. Pollock,College of New Jersey
2006-0920,Nationwide Newspaper Coverage of Affirmative Action in Higher Education: A Community Structure Approach,4,3,Katherine Dokus,College of New Jersey
2006-0920,Nationwide Newspaper Coverage of Affirmative Action in Higher Education: A Community Structure Approach,4,4,Jonathan Smyth,College of New Jersey
2006-0921,Nationwide Newspaper Coverage of Genetically Modified Foods: A Community Structure Approach,4,1,John C. Pollock,College of New Jersey
2006-0921,Nationwide Newspaper Coverage of Genetically Modified Foods: A Community Structure Approach,4,2,Pam Braddock,College of New Jersey
2006-0921,Nationwide Newspaper Coverage of Genetically Modified Foods: A Community Structure Approach,4,3,Kristine Corbine,College of New Jersey
2006-0921,Nationwide Newspaper Coverage of Genetically Modified Foods: A Community Structure Approach,4,4,Michelleslie Maltese-Nehrbass,College of New Jersey
2006-0922,Negative News and the Sleeper Effect of Distrust,3,1,Jan Kleinnijenhuis,Vrije U
2006-0922,Negative News and the Sleeper Effect of Distrust,3,2,Anita M. J. van Hoof,"Free U, Amsterdam"
2006-0922,Negative News and the Sleeper Effect of Distrust,3,3,Dirk Oegema,Free U - Amsterdam
2006-0923,Negotiating Ethnic Media Space: The Case of Filipinas Magazine,1,1,Zeny Sarabia-Panol,Middle Tennessee State U
2006-0924,Negotiating Peace-Building Through Networks: The Role of Middle-Level Officials in the Cases of Northern Ireland and Colombia,2,1,Matthew D. Matsaganis,U of Southern Califonia
2006-0924,Negotiating Peace-Building Through Networks: The Role of Middle-Level Officials in the Cases of Northern Ireland and Colombia,2,2,Angeliki Kanavou,Chapman U
2006-0925,"""Neighborhood Effects"" and the Invisible ""Motor"" of Community Change",1,1,Matthew D. Matsaganis,U of Southern Califonia
2006-0926,Network Effects in the U.S. Cable Television Industry: An Empirical Examination of Cable Network Externalities,1,1,Sangho Seo,Pennsylvania State U
2006-0927,Networking by Metaphors,1,1,Marianne van den Boomen,Utrecht U
2006-0928,Networks and the Size of Cyberspace,1,1,Klaus Krippendorff,U of Pennsylvania
2006-0929,Networks in the Management of Heritage Tourism,2,1,Andreina Mandelli,Bocconi U and U of Lugano
2006-0929,Networks in the Management of Heritage Tourism,2,2,Antonella La Rocca,U of Lugano
2006-0930,"Neutralizing the Third-Person Bias Through Self-Monitoring: Media Diaries, Media Use, and Retrospective Recall",4,1,Prabu David,Ohio State U
2006-0930,"Neutralizing the Third-Person Bias Through Self-Monitoring: Media Diaries, Media Use, and Retrospective Recall",4,2,Mihye Seo,Ohio State U
2006-0930,"Neutralizing the Third-Person Bias Through Self-Monitoring: Media Diaries, Media Use, and Retrospective Recall",4,3,Tom German,Ohio State U
2006-0930,"Neutralizing the Third-Person Bias Through Self-Monitoring: Media Diaries, Media Use, and Retrospective Recall",4,4,Natalie M. Guinsler,Ohio State U
2006-0931,Never Been a Front/ Never Been a Fraud: Hip-Hop and Whiteness (Top Paper),1,1,Todd A. Fraley,East Carolina U
2006-0932,New Communication Technologies and the Mediation of Transnational Relationships,1,1,Maria Mirca Madianou,U of Cambridge
2006-0933,New Media and Sales Promotion Discourse: Implications on Social Strategy of Credibility Enhancement and Persuasion,1,1,Ming Cheung,City U of Hong Kong
2006-0951,"New Media Use, Social Characteristics and Voter Turnout in 2000 Presidential Election",1,1,Gang,Kevin) Han
2006-0952,New Perspectives on Group Libel: Applying Social Capital Theory and Class Action Procedure,1,1,Tae Hee Lee,U of North Carolina
2006-0953,News and Ethnic Prejudice: Threat Framing of Immigrants and its Impact on Anti-Immigration Sentiments,1,1,Hajo Boomgaarden,U of Amsterdam
2006-0954,News and Public Affairs Networks of PBS Member Stations: A Network Analysis of Stations Programming Exchange,2,1,Amber Melissa Korbl Smallwood,Indiana U
2006-0954,News and Public Affairs Networks of PBS Member Stations: A Network Analysis of Stations Programming Exchange,2,2,J. Alison Bryant,Nickelodeon - MTV Networks
2006-0955,News as Culture: A Comparative Study of Newspaper Coverage of the War in Iraq,1,1,Salma Ghanem,U of Texas
2006-0956,News for the World: A Case Study of English-Language Newspapers in China,2,1,Bruce Garrison,U of Miami
2006-0956,News for the World: A Case Study of English-Language Newspapers in China,2,2,Marcus Messner,U of Miami
2006-0957,News Framing of Cancer Burden: News Value and Theme Frames in the News Coverage of Cancer Burden,2,1,Jae-Hwa Shin,U of Southern Mississippi
2006-0957,News Framing of Cancer Burden: News Value and Theme Frames in the News Coverage of Cancer Burden,2,2,Glen T. Cameron,U of Missouri
2006-0958,News Media Coverage on the New Anti-Prostitution Law in Korea: A Framing Analysis,1,1,Soyoen Cho,U of Minnesota
2006-0959,News Media's Role in International Dialogues in the Shifting Triangle Relationship: Comparative Study of BBC Online's Reports and Audience Responses on Blair's Visit to Libya,1,1,Holly Yunhe Shi,Temple U
2006-0960,News on the Net: Internet News Credibility and Racial Stereotypes,3,1,Debra Burns Melican,U of Michigan
2006-0960,News on the Net: Internet News Credibility and Racial Stereotypes,3,2,Ryan J. Hurley,U of Illinois
2006-0960,News on the Net: Internet News Credibility and Racial Stereotypes,3,3,Travis Lemar Dixon,U of Illinois
2006-0961,"Newspapers, Democracy, and Society: The Case of Sierra Leone",2,1,Karin Wahl-Jorgensen,Cardiff U
2006-0961,"Newspapers, Democracy, and Society: The Case of Sierra Leone",2,2,Bernadette Cole,Fourah Bay College
2006-0962,News Values of Education News: A Comparative Content Anaysis,2,1,Jae C. Shim,Korea U
2006-0962,News Values of Education News: A Comparative Content Anaysis,2,2,WanKyu Jung,Korea U
2006-0963,News Yet to Happen: Close Reading in News Items Referring to Future Events,1,1,Motti Neiger,Netanya Academic College
2006-0964,"New York Times' Coverage of Presidential Primary Campaigns, 1952-2000",3,1,William L. Benoit,U of Missouri
